county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Spalding,01 SECOND BAPTIST CH,Secretary Of State,,REP,BRAD RAFFENSPERGER,25,4,5,16,0
Spalding,02 FAIRMONT,Secretary Of State,,REP,BRAD RAFFENSPERGER,22,3,9,10,0
Spalding,03 SENIOR CENTER,Secretary Of State,,REP,BRAD RAFFENSPERGER,578,43,289,246,0
Spalding,05 UGA CAMPUS,Secretary Of State,,REP,BRAD RAFFENSPERGER,299,23,140,136,0
Spalding,06 CITY PARK,Secretary Of State,,REP,BRAD RAFFENSPERGER,67,9,30,28,0
Spalding,07 FIRST METHODIST,Secretary Of State,,REP,BRAD RAFFENSPERGER,366,16,114,236,0
Spalding,08 ST. JOHN LUTHERAN CHURCH,Secretary Of State,,REP,BRAD RAFFENSPERGER,345,14,149,182,0
Spalding,09 UNION BAPTIST CHURCH,Secretary Of State,,REP,BRAD RAFFENSPERGER,366,21,103,242,0
Spalding,10 CARVER FIRE STATION,Secretary Of State,,REP,BRAD RAFFENSPERGER,292,21,98,173,0
Spalding,11 FIRST PRESBYTERIAN CHURCH,Secretary Of State,,REP,BRAD RAFFENSPERGER,396,20,170,206,0
Spalding,12 LIBERTY SPRINGS BAPT CHURCH,Secretary Of State,,REP,BRAD RAFFENSPERGER,450,12,116,322,0
Spalding,13 COUNTY LINE METHODIST CHURCH,Secretary Of State,,REP,BRAD RAFFENSPERGER,532,15,146,370,1
Spalding,14 SUNNYSIDE METHODI,Secretary Of State,,REP,BRAD RAFFENSPERGER,291,12,53,226,0
Spalding,16 GARY REID FIRE STATION,Secretary Of State,,REP,BRAD RAFFENSPERGER,300,25,93,182,0
Spalding,17 AMBUCS PARK GYM,Secretary Of State,,REP,BRAD RAFFENSPERGER,243,10,77,156,0
Spalding,19 FIRST ASSEMBLY OF GOD CHURCH,Secretary Of State,,REP,BRAD RAFFENSPERGER,547,29,169,348,1
Spalding,20 ROBERTS FIRE STATION,Secretary Of State,,REP,BRAD RAFFENSPERGER,412,4,156,252,0
Spalding,21 EAGLES LANDING BAPTIST,Secretary Of State,,REP,BRAD RAFFENSPERGER,946,52,414,480,0
Spalding,01 SECOND BAPTIST CH,Secretary Of State,,DEM,JOHN BARROW,170,25,35,109,1
Spalding,02 FAIRMONT,Secretary Of State,,DEM,JOHN BARROW,188,36,39,113,0
Spalding,03 SENIOR CENTER,Secretary Of State,,DEM,JOHN BARROW,132,8,60,64,0
Spalding,05 UGA CAMPUS,Secretary Of State,,DEM,JOHN BARROW,239,15,91,133,0
Spalding,06 CITY PARK,Secretary Of State,,DEM,JOHN BARROW,205,22,72,111,0
Spalding,07 FIRST METHODIST,Secretary Of State,,DEM,JOHN BARROW,89,5,29,55,0
Spalding,08 ST. JOHN LUTHERAN CHURCH,Secretary Of State,,DEM,JOHN BARROW,92,11,27,54,0
Spalding,09 UNION BAPTIST CHURCH,Secretary Of State,,DEM,JOHN BARROW,45,1,12,32,0
Spalding,10 CARVER FIRE STATION,Secretary Of State,,DEM,JOHN BARROW,155,6,35,114,0
Spalding,11 FIRST PRESBYTERIAN CHURCH,Secretary Of State,,DEM,JOHN BARROW,155,6,54,95,0
Spalding,12 LIBERTY SPRINGS BAPT CHURCH,Secretary Of State,,DEM,JOHN BARROW,79,3,15,61,0
Spalding,13 COUNTY LINE METHODIST CHURCH,Secretary Of State,,DEM,JOHN BARROW,59,1,17,40,1
Spalding,14 SUNNYSIDE METHODI,Secretary Of State,,DEM,JOHN BARROW,70,7,9,54,0
Spalding,16 GARY REID FIRE STATION,Secretary Of State,,DEM,JOHN BARROW,487,59,130,298,0
Spalding,17 AMBUCS PARK GYM,Secretary Of State,,DEM,JOHN BARROW,123,8,44,71,0
Spalding,19 FIRST ASSEMBLY OF GOD CHURCH,Secretary Of State,,DEM,JOHN BARROW,140,11,22,107,0
Spalding,20 ROBERTS FIRE STATION,Secretary Of State,,DEM,JOHN BARROW,106,6,33,67,0
Spalding,21 EAGLES LANDING BAPTIST,Secretary Of State,,DEM,JOHN BARROW,577,57,277,242,1
Spalding,01 SECOND BAPTIST CH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,24,4,5,15,0
Spalding,02 FAIRMONT,"Public Service Commission, District 3",3,(REP,CHUCK EATON,22,3,9,10,0
Spalding,03 SENIOR CENTER,"Public Service Commission, District 3",3,(REP,CHUCK EATON,573,42,287,244,0
Spalding,05 UGA CAMPUS,"Public Service Commission, District 3",3,(REP,CHUCK EATON,292,24,140,128,0
Spalding,06 CITY PARK,"Public Service Commission, District 3",3,(REP,CHUCK EATON,64,7,30,27,0
Spalding,07 FIRST METHODIST,"Public Service Commission, District 3",3,(REP,CHUCK EATON,351,15,109,227,0
Spalding,08 ST. JOHN LUTHERAN CHURCH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,333,12,146,175,0
Spalding,09 UNION BAPTIST CHURCH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,356,21,98,237,0
Spalding,10 CARVER FIRE STATION,"Public Service Commission, District 3",3,(REP,CHUCK EATON,287,21,96,170,0
Spalding,11 FIRST PRESBYTERIAN CHURCH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,380,20,166,194,0
Spalding,12 LIBERTY SPRINGS BAPT CHURCH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,445,12,116,317,0
Spalding,13 COUNTY LINE METHODIST CHURCH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,523,15,147,360,1
Spalding,14 SUNNYSIDE METHODI,"Public Service Commission, District 3",3,(REP,CHUCK EATON,278,11,52,215,0
Spalding,16 GARY REID FIRE STATION,"Public Service Commission, District 3",3,(REP,CHUCK EATON,297,24,95,178,0
Spalding,17 AMBUCS PARK GYM,"Public Service Commission, District 3",3,(REP,CHUCK EATON,237,11,75,151,0
Spalding,19 FIRST ASSEMBLY OF GOD CHURCH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,540,29,164,346,1
Spalding,20 ROBERTS FIRE STATION,"Public Service Commission, District 3",3,(REP,CHUCK EATON,405,5,154,246,0
Spalding,21 EAGLES LANDING BAPTIST,"Public Service Commission, District 3",3,(REP,CHUCK EATON,916,49,412,455,0
Spalding,01 SECOND BAPTIST CH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,171,25,35,110,1
Spalding,02 FAIRMONT,"Public Service Commission, District 3",3,DEM,LINDY MILLER,181,36,39,106,0
Spalding,03 SENIOR CENTER,"Public Service Commission, District 3",3,DEM,LINDY MILLER,134,9,60,65,0
Spalding,05 UGA CAMPUS,"Public Service Commission, District 3",3,DEM,LINDY MILLER,242,14,89,139,0
Spalding,06 CITY PARK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,206,23,72,111,0
Spalding,07 FIRST METHODIST,"Public Service Commission, District 3",3,DEM,LINDY MILLER,102,6,34,62,0
Spalding,08 ST. JOHN LUTHERAN CHURCH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,103,11,30,62,0
Spalding,09 UNION BAPTIST CHURCH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,53,1,18,34,0
Spalding,10 CARVER FIRE STATION,"Public Service Commission, District 3",3,DEM,LINDY MILLER,158,6,37,115,0
Spalding,11 FIRST PRESBYTERIAN CHURCH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,169,6,58,105,0
Spalding,12 LIBERTY SPRINGS BAPT CHURCH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,83,3,14,66,0
Spalding,13 COUNTY LINE METHODIST CHURCH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,65,1,16,47,1
Spalding,14 SUNNYSIDE METHODI,"Public Service Commission, District 3",3,DEM,LINDY MILLER,81,8,9,64,0
Spalding,16 GARY REID FIRE STATION,"Public Service Commission, District 3",3,DEM,LINDY MILLER,484,60,128,296,0
Spalding,17 AMBUCS PARK GYM,"Public Service Commission, District 3",3,DEM,LINDY MILLER,127,6,47,74,0
Spalding,19 FIRST ASSEMBLY OF GOD CHURCH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,146,11,26,109,0
Spalding,20 ROBERTS FIRE STATION,"Public Service Commission, District 3",3,DEM,LINDY MILLER,112,6,34,72,0
Spalding,21 EAGLES LANDING BAPTIST,"Public Service Commission, District 3",3,DEM,LINDY MILLER,602,60,278,263,1
