county,precinct,office,district,party,candidate,votes
Bryan,Pembroke,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",69
Bryan,Danielsiding,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",73
Bryan,Ellabell,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",65
Bryan,Black Creek,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",43
Bryan,Ways Station,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",30
Bryan,RH Rec Complex,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",59
Bryan,J.F. Gregory Park,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",161
Bryan,Keller,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",167
Bryan,HWY 144 East,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",110
Bryan,Public Safety Complex,Governor,,REP,"L.S. ""CASEY"" CAGLE (REP)",31
Bryan,Pembroke,Governor,,REP,BRIAN KEMP (REP),101
Bryan,Danielsiding,Governor,,REP,BRIAN KEMP (REP),134
Bryan,Ellabell,Governor,,REP,BRIAN KEMP (REP),107
Bryan,Black Creek,Governor,,REP,BRIAN KEMP (REP),128
Bryan,Ways Station,Governor,,REP,BRIAN KEMP (REP),38
Bryan,RH Rec Complex,Governor,,REP,BRIAN KEMP (REP),75
Bryan,J.F. Gregory Park,Governor,,REP,BRIAN KEMP (REP),211
Bryan,Keller,Governor,,REP,BRIAN KEMP (REP),205
Bryan,HWY 144 East,Governor,,REP,BRIAN KEMP (REP),207
Bryan,Public Safety Complex,Governor,,REP,BRIAN KEMP (REP),71
Bryan,Pembroke,Lieutenant Governor,,REP,GEOFF DUNCAN (REP),84
Bryan,Danielsiding,Lieutenant Governor,,REP,GEOFF DUNCAN (REP),97
Bryan,Ellabell,Lieutenant Governor,,REP,GEOFF DUNCAN (REP),83
Bryan,Black Creek,Lieutenant Governor,,REP,GEOFF DUNCAN (REP),96
Bryan,Ways Station,Lieutenant Governor,,REP,GEOFF DUNCAN (REP),29
Bryan,RH Rec Complex,Lieutenant Governor,,REP,GEOFF DUNCAN (REP),57
Bryan,J.F. Gregory Park,Lieutenant Governor,,REP,GEOFF DUNCAN (REP),158
Bryan,Keller,Lieutenant Governor,,REP,GEOFF DUNCAN (REP),177
Bryan,HWY 144 East,Lieutenant Governor,,REP,GEOFF DUNCAN (REP),164
Bryan,Public Safety Complex,Lieutenant Governor,,REP,GEOFF DUNCAN (REP),49
Bryan,Pembroke,Lieutenant Governor,,REP,DAVID SHAFER (REP),78
Bryan,Danielsiding,Lieutenant Governor,,REP,DAVID SHAFER (REP),100
Bryan,Ellabell,Lieutenant Governor,,REP,DAVID SHAFER (REP),77
Bryan,Black Creek,Lieutenant Governor,,REP,DAVID SHAFER (REP),71
