county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Effingham,1A,Secretary Of State,,REP,BRAD RAFFENSPERGER,282,10,36,236,0
Effingham,1B,Secretary Of State,,REP,BRAD RAFFENSPERGER,409,5,83,321,0
Effingham,1C,Secretary Of State,,REP,BRAD RAFFENSPERGER,204,6,16,182,0
Effingham,1D,Secretary Of State,,REP,BRAD RAFFENSPERGER,350,6,28,316,0
Effingham,2A,Secretary Of State,,REP,BRAD RAFFENSPERGER,427,11,72,344,0
Effingham,2B,Secretary Of State,,REP,BRAD RAFFENSPERGER,460,15,106,339,0
Effingham,2C,Secretary Of State,,REP,BRAD RAFFENSPERGER,518,28,113,377,0
Effingham,3A,Secretary Of State,,REP,BRAD RAFFENSPERGER,239,6,73,159,1
Effingham,3B,Secretary Of State,,REP,BRAD RAFFENSPERGER,215,5,94,116,0
Effingham,3C,Secretary Of State,,REP,BRAD RAFFENSPERGER,323,6,134,183,0
Effingham,3D,Secretary Of State,,REP,BRAD RAFFENSPERGER,359,5,127,227,0
Effingham,4A,Secretary Of State,,REP,BRAD RAFFENSPERGER,523,23,243,257,0
Effingham,4B,Secretary Of State,,REP,BRAD RAFFENSPERGER,212,2,83,127,0
Effingham,4C,Secretary Of State,,REP,BRAD RAFFENSPERGER,299,19,104,176,0
Effingham,5A,Secretary Of State,,REP,BRAD RAFFENSPERGER,456,19,132,305,0
Effingham,5B,Secretary Of State,,REP,BRAD RAFFENSPERGER,440,14,117,309,0
Effingham,5C,Secretary Of State,,REP,BRAD RAFFENSPERGER,277,8,53,216,0
Effingham,1A,Secretary Of State,,DEM,JOHN BARROW,82,1,14,67,0
Effingham,1B,Secretary Of State,,DEM,JOHN BARROW,114,6,19,89,0
Effingham,1C,Secretary Of State,,DEM,JOHN BARROW,71,3,1,67,0
Effingham,1D,Secretary Of State,,DEM,JOHN BARROW,68,2,5,61,0
Effingham,2A,Secretary Of State,,DEM,JOHN BARROW,136,1,12,123,0
Effingham,2B,Secretary Of State,,DEM,JOHN BARROW,163,10,26,127,0
Effingham,2C,Secretary Of State,,DEM,JOHN BARROW,195,11,20,164,0
Effingham,3A,Secretary Of State,,DEM,JOHN BARROW,72,11,16,45,0
Effingham,3B,Secretary Of State,,DEM,JOHN BARROW,164,9,25,130,0
Effingham,3C,Secretary Of State,,DEM,JOHN BARROW,102,7,39,56,0
Effingham,3D,Secretary Of State,,DEM,JOHN BARROW,225,14,51,160,0
Effingham,4A,Secretary Of State,,DEM,JOHN BARROW,157,6,66,85,0
Effingham,4B,Secretary Of State,,DEM,JOHN BARROW,158,8,48,102,0
Effingham,4C,Secretary Of State,,DEM,JOHN BARROW,80,4,24,52,0
Effingham,5A,Secretary Of State,,DEM,JOHN BARROW,131,9,25,97,0
Effingham,5B,Secretary Of State,,DEM,JOHN BARROW,256,19,55,182,0
Effingham,5C,Secretary Of State,,DEM,JOHN BARROW,118,3,16,99,0
Effingham,1A,"Public Service Commission, District 3",3,(REP,CHUCK EATON,280,9,36,235,0
Effingham,1B,"Public Service Commission, District 3",3,(REP,CHUCK EATON,421,7,85,329,0
Effingham,1C,"Public Service Commission, District 3",3,(REP,CHUCK EATON,214,6,16,192,0
