county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Glascock,Edgehill,Secretary Of State,,REP,BRAD RAFFENSPERGER,44,0,11,33,0
Glascock,Gibson,Secretary Of State,,REP,BRAD RAFFENSPERGER,198,10,87,101,0
Glascock,Mill,Secretary Of State,,REP,BRAD RAFFENSPERGER,188,11,77,100,0
Glascock,Mitchell,Secretary Of State,,REP,BRAD RAFFENSPERGER,107,4,29,74,0
Glascock,Edgehill,Secretary Of State,,DEM,JOHN BARROW,7,1,1,5,0
Glascock,Gibson,Secretary Of State,,DEM,JOHN BARROW,31,3,10,18,0
Glascock,Mill,Secretary Of State,,DEM,JOHN BARROW,23,3,5,15,0
Glascock,Mitchell,Secretary Of State,,DEM,JOHN BARROW,12,1,3,8,0
Glascock,Edgehill,"Public Service Commission, District 3",3,(REP,CHUCK EATON,46,1,12,33,0
Glascock,Gibson,"Public Service Commission, District 3",3,(REP,CHUCK EATON,195,9,86,100,0
Glascock,Mill,"Public Service Commission, District 3",3,(REP,CHUCK EATON,193,9,79,105,0
Glascock,Mitchell,"Public Service Commission, District 3",3,(REP,CHUCK EATON,106,4,29,73,0
Glascock,Edgehill,"Public Service Commission, District 3",3,DEM,LINDY MILLER,5,0,0,5,0
Glascock,Gibson,"Public Service Commission, District 3",3,DEM,LINDY MILLER,26,2,9,15,0
Glascock,Mill,"Public Service Commission, District 3",3,DEM,LINDY MILLER,13,4,1,8,0
Glascock,Mitchell,"Public Service Commission, District 3",3,DEM,LINDY MILLER,11,1,3,7,0
