county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Worth,Sylvester,Secretary Of State,,REP,BRAD RAFFENSPERGER,194,14,72,107,1
Worth,Scooterville,Secretary Of State,,REP,BRAD RAFFENSPERGER,144,5,10,129,0
Worth,Minton,Secretary Of State,,REP,BRAD RAFFENSPERGER,144,6,17,121,0
Worth,Bridgeboro,Secretary Of State,,REP,BRAD RAFFENSPERGER,200,3,37,160,0
Worth,County Line,Secretary Of State,,REP,BRAD RAFFENSPERGER,120,4,22,94,0
Worth,Isabella,Secretary Of State,,REP,BRAD RAFFENSPERGER,343,12,87,244,0
Worth,Piney Woods,Secretary Of State,,REP,BRAD RAFFENSPERGER,41,3,7,31,0
Worth,Sylver East,Secretary Of State,,REP,BRAD RAFFENSPERGER,228,13,100,115,0
Worth,Poulan,Secretary Of State,,REP,BRAD RAFFENSPERGER,152,6,28,118,0
Worth,Sumner,Secretary Of State,,REP,BRAD RAFFENSPERGER,148,3,28,117,0
Worth,Shingler,Secretary Of State,,REP,BRAD RAFFENSPERGER,155,2,29,122,2
Worth,Red Rock,Secretary Of State,,REP,BRAD RAFFENSPERGER,182,9,32,140,1
Worth,Doles,Secretary Of State,,REP,BRAD RAFFENSPERGER,103,4,8,89,2
Worth,Oakfield,Secretary Of State,,REP,BRAD RAFFENSPERGER,35,0,2,32,1
Worth,Warwick,Secretary Of State,,REP,BRAD RAFFENSPERGER,113,3,8,99,3
Worth,Sylvester,Secretary Of State,,DEM,JOHN BARROW,333,47,89,193,4
Worth,Scooterville,Secretary Of State,,DEM,JOHN BARROW,16,3,4,9,0
Worth,Minton,Secretary Of State,,DEM,JOHN BARROW,15,6,2,7,0
Worth,Bridgeboro,Secretary Of State,,DEM,JOHN BARROW,52,2,12,37,1
Worth,County Line,Secretary Of State,,DEM,JOHN BARROW,18,1,3,14,0
Worth,Isabella,Secretary Of State,,DEM,JOHN BARROW,34,0,9,25,0
Worth,Piney Woods,Secretary Of State,,DEM,JOHN BARROW,25,0,3,22,0
Worth,Sylver East,Secretary Of State,,DEM,JOHN BARROW,63,9,26,27,1
Worth,Poulan,Secretary Of State,,DEM,JOHN BARROW,35,3,10,21,1
Worth,Sumner,Secretary Of State,,DEM,JOHN BARROW,32,4,11,17,0
Worth,Shingler,Secretary Of State,,DEM,JOHN BARROW,24,1,8,15,0
Worth,Red Rock,Secretary Of State,,DEM,JOHN BARROW,55,3,13,38,1
Worth,Doles,Secretary Of State,,DEM,JOHN BARROW,11,2,3,6,0
Worth,Oakfield,Secretary Of State,,DEM,JOHN BARROW,20,2,1,17,0
Worth,Warwick,Secretary Of State,,DEM,JOHN BARROW,57,23,3,31,0
Worth,Sylvester,"Public Service Commission, District 3",3,(REP,CHUCK EATON,199,18,73,107,1
Worth,Scooterville,"Public Service Commission, District 3",3,(REP,CHUCK EATON,148,5,10,133,0
