county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Telfair,Helena,Governor,,REP,BRIAN KEMP,387,15,211,161,0
Telfair,Jacksonville,Governor,,REP,BRIAN KEMP,293,18,112,163,0
Telfair,Lumber City,Governor,,REP,BRIAN KEMP,331,14,128,188,1
Telfair,McRae,Governor,,REP,BRIAN KEMP,759,38,507,214,0
Telfair,Milan,Governor,,REP,BRIAN KEMP,489,27,213,249,0
Telfair,Scotland,Governor,,REP,BRIAN KEMP,166,2,76,88,0
Telfair,Helena,Governor,,DEM,STACEY ABRAMS,166,10,56,100,0
Telfair,Jacksonville,Governor,,DEM,STACEY ABRAMS,96,17,17,62,0
Telfair,Lumber City,Governor,,DEM,STACEY ABRAMS,266,118,45,103,0
Telfair,McRae,Governor,,DEM,STACEY ABRAMS,574,61,271,242,0
Telfair,Milan,Governor,,DEM,STACEY ABRAMS,52,7,18,27,0
Telfair,Scotland,Governor,,DEM,STACEY ABRAMS,37,2,15,20,0
Telfair,Helena,Governor,,LIB,TED METZ,2,0,1,1,0
Telfair,Jacksonville,Governor,,LIB,TED METZ,1,1,0,0,0
Telfair,Lumber City,Governor,,LIB,TED METZ,1,0,0,1,0
Telfair,McRae,Governor,,LIB,TED METZ,10,1,5,4,0
Telfair,Milan,Governor,,LIB,TED METZ,0,0,0,0,0
Telfair,Scotland,Governor,,LIB,TED METZ,2,0,1,1,0
Telfair,Helena,Lieutenant Governor,,REP,GEOFF DUNCAN,354,15,193,146,0
Telfair,Jacksonville,Lieutenant Governor,,REP,GEOFF DUNCAN,278,18,108,152,0
Telfair,Lumber City,Lieutenant Governor,,REP,GEOFF DUNCAN,310,17,116,176,1
Telfair,McRae,Lieutenant Governor,,REP,GEOFF DUNCAN,741,38,493,210,0
Telfair,Milan,Lieutenant Governor,,REP,GEOFF DUNCAN,462,27,198,237,0
Telfair,Scotland,Lieutenant Governor,,REP,GEOFF DUNCAN,152,2,71,79,0
Telfair,Helena,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,150,10,56,84,0
