county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Clay,Bluffton,Governor,,REP,BRIAN KEMP,144,19,83,42,0
Clay,Zetto,Governor,,REP,BRIAN KEMP,74,7,48,19,0
Clay,Courthouse,Governor,,REP,BRIAN KEMP,40,2,24,14,0
Clay,Old Head Start,Governor,,REP,BRIAN KEMP,116,4,65,47,0
Clay,Day's Cross Roads,Governor,,REP,BRIAN KEMP,162,10,118,34,0
Clay,Bluffton,Governor,,DEM,STACEY ABRAMS,76,13,25,38,0
Clay,Zetto,Governor,,DEM,STACEY ABRAMS,143,22,51,70,0
Clay,Courthouse,Governor,,DEM,STACEY ABRAMS,161,25,53,83,0
Clay,Old Head Start,Governor,,DEM,STACEY ABRAMS,147,32,54,61,0
Clay,Day's Cross Roads,Governor,,DEM,STACEY ABRAMS,115,8,56,51,0
Clay,Bluffton,Governor,,LIB,TED METZ,3,0,0,3,0
Clay,Zetto,Governor,,LIB,TED METZ,1,0,1,0,0
Clay,Courthouse,Governor,,LIB,TED METZ,0,0,0,0,0
Clay,Old Head Start,Governor,,LIB,TED METZ,1,0,1,0,0
Clay,Day's Cross Roads,Governor,,LIB,TED METZ,3,1,0,2,0
Clay,Bluffton,Lieutenant Governor,,REP,GEOFF DUNCAN,144,19,81,44,0
Clay,Zetto,Lieutenant Governor,,REP,GEOFF DUNCAN,71,7,46,18,0
Clay,Courthouse,Lieutenant Governor,,REP,GEOFF DUNCAN,41,2,23,16,0
Clay,Old Head Start,Lieutenant Governor,,REP,GEOFF DUNCAN,108,4,62,42,0
Clay,Day's Cross Roads,Lieutenant Governor,,REP,GEOFF DUNCAN,161,9,118,34,0
Clay,Bluffton,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,73,13,22,38,0
Clay,Zetto,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,137,21,50,66,0
Clay,Courthouse,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,147,25,49,73,0
Clay,Old Head Start,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,130,30,47,53,0
Clay,Day's Cross Roads,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,99,10,48,41,0
