county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Jeff Davis,Hazelhurst,Secretary Of State,,REP,BRAD RAFFENSPERGER,95,10,30,55,0
Jeff Davis,Altamaha 1,Secretary Of State,,REP,BRAD RAFFENSPERGER,142,8,65,69,0
Jeff Davis,Altamaha 2,Secretary Of State,,REP,BRAD RAFFENSPERGER,301,9,88,204,0
Jeff Davis,Blackburn 1,Secretary Of State,,REP,BRAD RAFFENSPERGER,88,6,20,62,0
Jeff Davis,Blackburn 2,Secretary Of State,,REP,BRAD RAFFENSPERGER,153,5,31,117,0
Jeff Davis,Whitehead 1,Secretary Of State,,REP,BRAD RAFFENSPERGER,154,11,70,73,0
Jeff Davis,Whitehead 2,Secretary Of State,,REP,BRAD RAFFENSPERGER,129,4,23,102,0
Jeff Davis,Ocmulgee 1,Secretary Of State,,REP,BRAD RAFFENSPERGER,243,8,95,140,0
Jeff Davis,Ocmulgee 2,Secretary Of State,,REP,BRAD RAFFENSPERGER,84,6,34,44,0
Jeff Davis,Hazelhurst,Secretary Of State,,DEM,JOHN BARROW,142,16,48,78,0
Jeff Davis,Altamaha 1,Secretary Of State,,DEM,JOHN BARROW,23,1,5,17,0
Jeff Davis,Altamaha 2,Secretary Of State,,DEM,JOHN BARROW,18,0,5,13,0
Jeff Davis,Blackburn 1,Secretary Of State,,DEM,JOHN BARROW,28,2,4,22,0
Jeff Davis,Blackburn 2,Secretary Of State,,DEM,JOHN BARROW,14,1,0,13,0
Jeff Davis,Whitehead 1,Secretary Of State,,DEM,JOHN BARROW,44,7,14,23,0
Jeff Davis,Whitehead 2,Secretary Of State,,DEM,JOHN BARROW,18,2,0,16,0
Jeff Davis,Ocmulgee 1,Secretary Of State,,DEM,JOHN BARROW,46,6,7,33,0
Jeff Davis,Ocmulgee 2,Secretary Of State,,DEM,JOHN BARROW,33,7,16,10,0
Jeff Davis,Hazelhurst,"Public Service Commission, District 3",3,(REP,CHUCK EATON,97,12,30,55,0
Jeff Davis,Altamaha 1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,145,8,67,70,0
Jeff Davis,Altamaha 2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,306,9,91,206,0
Jeff Davis,Blackburn 1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,91,6,22,63,0
Jeff Davis,Blackburn 2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,155,5,31,119,0
Jeff Davis,Whitehead 1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,157,13,69,75,0
Jeff Davis,Whitehead 2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,133,4,23,106,0
Jeff Davis,Ocmulgee 1,"Public Service Commission, District 3",3,(REP,CHUCK EATON,252,12,95,145,0
Jeff Davis,Ocmulgee 2,"Public Service Commission, District 3",3,(REP,CHUCK EATON,87,6,37,44,0
Jeff Davis,Hazelhurst,"Public Service Commission, District 3",3,DEM,LINDY MILLER,132,14,44,74,0
Jeff Davis,Altamaha 1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,17,1,3,13,0
Jeff Davis,Altamaha 2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,10,0,2,8,0
Jeff Davis,Blackburn 1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,26,2,2,22,0
Jeff Davis,Blackburn 2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,12,1,0,11,0
Jeff Davis,Whitehead 1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,38,5,12,21,0
Jeff Davis,Whitehead 2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,14,2,0,12,0
Jeff Davis,Ocmulgee 1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,34,2,5,27,0
Jeff Davis,Ocmulgee 2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,28,7,12,9,0
