county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Putnam,101,Secretary Of State,,REP,BRAD RAFFENSPERGER,427,27,208,192,0
Putnam,104,Secretary Of State,,REP,BRAD RAFFENSPERGER,378,37,168,173,0
Putnam,105,Secretary Of State,,REP,BRAD RAFFENSPERGER,966,76,309,581,0
Putnam,106,Secretary Of State,,REP,BRAD RAFFENSPERGER,296,12,76,208,0
Putnam,107,Secretary Of State,,REP,BRAD RAFFENSPERGER,939,77,310,552,0
Putnam,101,Secretary Of State,,DEM,JOHN BARROW,320,41,110,169,0
Putnam,104,Secretary Of State,,DEM,JOHN BARROW,321,49,102,170,0
Putnam,105,Secretary Of State,,DEM,JOHN BARROW,175,11,49,115,0
Putnam,106,Secretary Of State,,DEM,JOHN BARROW,46,3,17,26,0
Putnam,107,Secretary Of State,,DEM,JOHN BARROW,189,21,63,105,0
Putnam,101,"Public Service Commission, District 3",3,(REP,CHUCK EATON,419,28,205,186,0
Putnam,104,"Public Service Commission, District 3",3,(REP,CHUCK EATON,374,38,173,163,0
Putnam,105,"Public Service Commission, District 3",3,(REP,CHUCK EATON,951,76,302,573,0
Putnam,106,"Public Service Commission, District 3",3,(REP,CHUCK EATON,288,12,73,203,0
Putnam,107,"Public Service Commission, District 3",3,(REP,CHUCK EATON,929,78,309,542,0
Putnam,101,"Public Service Commission, District 3",3,DEM,LINDY MILLER,322,40,109,173,0
Putnam,104,"Public Service Commission, District 3",3,DEM,LINDY MILLER,319,49,97,173,0
Putnam,105,"Public Service Commission, District 3",3,DEM,LINDY MILLER,184,11,54,119,0
Putnam,106,"Public Service Commission, District 3",3,DEM,LINDY MILLER,52,3,19,30,0
Putnam,107,"Public Service Commission, District 3",3,DEM,LINDY MILLER,194,20,61,113,0
