county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Coweta,SENOIA,Secretary Of State,,REP,BRAD RAFFENSPERGER,925,52,208,665,0
Coweta,MORELAND,Secretary Of State,,REP,BRAD RAFFENSPERGER,573,22,97,454,0
Coweta,PINE ROAD,Secretary Of State,,REP,BRAD RAFFENSPERGER,381,21,85,275,0
Coweta,DRESDEN,Secretary Of State,,REP,BRAD RAFFENSPERGER,207,8,26,173,0
Coweta,NEWNAN,Secretary Of State,,REP,BRAD RAFFENSPERGER,269,22,65,182,0
Coweta,SHARPSBURG,Secretary Of State,,REP,BRAD RAFFENSPERGER,918,32,324,562,0
Coweta,FISCHER ROAD,Secretary Of State,,REP,BRAD RAFFENSPERGER,755,40,185,530,0
Coweta,CEDAR CREEK,Secretary Of State,,REP,BRAD RAFFENSPERGER,1018,59,295,664,0
Coweta,GRANTVILLE,Secretary Of State,,REP,BRAD RAFFENSPERGER,315,8,48,259,0
Coweta,HARALSON,Secretary Of State,,REP,BRAD RAFFENSPERGER,443,18,62,363,0
Coweta,WELCOME,Secretary Of State,,REP,BRAD RAFFENSPERGER,604,29,87,488,0
Coweta,PANTHER CREEK,Secretary Of State,,REP,BRAD RAFFENSPERGER,534,21,73,440,0
Coweta,RAYMOND,Secretary Of State,,REP,BRAD RAFFENSPERGER,475,19,98,358,0
Coweta,TURIN,Secretary Of State,,REP,BRAD RAFFENSPERGER,710,35,175,500,0
Coweta,SMOKEY ROAD,Secretary Of State,,REP,BRAD RAFFENSPERGER,261,13,66,182,0
Coweta,CENTRAL,Secretary Of State,,REP,BRAD RAFFENSPERGER,168,12,56,100,0
Coweta,ARTS CENTRE,Secretary Of State,,REP,BRAD RAFFENSPERGER,1686,58,672,956,0
Coweta,GREENTOP,Secretary Of State,,REP,BRAD RAFFENSPERGER,365,33,66,266,0
Coweta,EXPO CENTER,Secretary Of State,,REP,BRAD RAFFENSPERGER,322,22,82,218,0
Coweta,WHITE OAK,Secretary Of State,,REP,BRAD RAFFENSPERGER,736,26,255,455,0
Coweta,MADRAS,Secretary Of State,,REP,BRAD RAFFENSPERGER,665,41,223,401,0
Coweta,CANNONGATE,Secretary Of State,,REP,BRAD RAFFENSPERGER,751,15,209,527,0
Coweta,WESTSIDE,Secretary Of State,,REP,BRAD RAFFENSPERGER,53,7,8,38,0
Coweta,NORTHSIDE,Secretary Of State,,REP,BRAD RAFFENSPERGER,408,23,89,296,0
Coweta,THOMAS CROSSROADS,Secretary Of State,,REP,BRAD RAFFENSPERGER,1006,36,295,674,1
Coweta,COWETA CENTRAL LIBRARY,Secretary Of State,,REP,BRAD RAFFENSPERGER,362,12,135,215,0
Coweta,JEFFERSON PARKWAY,Secretary Of State,,REP,BRAD RAFFENSPERGER,543,27,210,306,0
Coweta,SENOIA,Secretary Of State,,DEM,JOHN BARROW,254,19,38,197,0
Coweta,MORELAND,Secretary Of State,,DEM,JOHN BARROW,118,11,22,85,0
Coweta,PINE ROAD,Secretary Of State,,DEM,JOHN BARROW,61,2,12,47,0
Coweta,DRESDEN,Secretary Of State,,DEM,JOHN BARROW,36,6,4,26,0
Coweta,NEWNAN,Secretary Of State,,DEM,JOHN BARROW,328,45,64,219,0
Coweta,SHARPSBURG,Secretary Of State,,DEM,JOHN BARROW,184,12,66,106,0
Coweta,FISCHER ROAD,Secretary Of State,,DEM,JOHN BARROW,267,8,51,208,0
Coweta,CEDAR CREEK,Secretary Of State,,DEM,JOHN BARROW,298,21,91,186,0
Coweta,GRANTVILLE,Secretary Of State,,DEM,JOHN BARROW,138,17,18,103,0
Coweta,HARALSON,Secretary Of State,,DEM,JOHN BARROW,63,7,9,47,0
Coweta,WELCOME,Secretary Of State,,DEM,JOHN BARROW,127,3,18,106,0
Coweta,PANTHER CREEK,Secretary Of State,,DEM,JOHN BARROW,159,12,23,124,0
Coweta,RAYMOND,Secretary Of State,,DEM,JOHN BARROW,104,6,40,58,0
Coweta,TURIN,Secretary Of State,,DEM,JOHN BARROW,188,13,53,122,0
Coweta,SMOKEY ROAD,Secretary Of State,,DEM,JOHN BARROW,174,13,35,126,0
Coweta,CENTRAL,Secretary Of State,,DEM,JOHN BARROW,302,33,60,209,0
Coweta,ARTS CENTRE,Secretary Of State,,DEM,JOHN BARROW,745,40,207,498,0
Coweta,GREENTOP,Secretary Of State,,DEM,JOHN BARROW,191,28,37,126,0
Coweta,EXPO CENTER,Secretary Of State,,DEM,JOHN BARROW,115,3,31,81,0
Coweta,WHITE OAK,Secretary Of State,,DEM,JOHN BARROW,256,8,89,159,0
Coweta,MADRAS,Secretary Of State,,DEM,JOHN BARROW,285,14,79,192,0
Coweta,CANNONGATE,Secretary Of State,,DEM,JOHN BARROW,175,7,44,124,0
Coweta,WESTSIDE,Secretary Of State,,DEM,JOHN BARROW,110,2,13,95,0
Coweta,NORTHSIDE,Secretary Of State,,DEM,JOHN BARROW,170,9,37,124,0
Coweta,THOMAS CROSSROADS,Secretary Of State,,DEM,JOHN BARROW,232,9,58,165,0
Coweta,COWETA CENTRAL LIBRARY,Secretary Of State,,DEM,JOHN BARROW,64,1,15,48,0
Coweta,JEFFERSON PARKWAY,Secretary Of State,,DEM,JOHN BARROW,524,23,133,368,0
