county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Taylor,#1 BUTLER FIRE DEPT.,Governor,,REP,BRIAN KEMP,107,10,70,24,3
Taylor,#5 COURTHOUSE,Governor,,REP,BRIAN KEMP,1162,67,814,271,10
Taylor,#6 REYNOLDS,Governor,,REP,BRIAN KEMP,800,24,493,282,1
Taylor,#1 BUTLER FIRE DEPT.,Governor,,DEM,STACEY ABRAMS,509,33,215,249,12
Taylor,#5 COURTHOUSE,Governor,,DEM,STACEY ABRAMS,183,17,96,68,2
Taylor,#6 REYNOLDS,Governor,,DEM,STACEY ABRAMS,513,92,146,275,0
Taylor,#1 BUTLER FIRE DEPT.,Governor,,LIB,TED METZ,6,0,4,1,1
Taylor,#5 COURTHOUSE,Governor,,LIB,TED METZ,8,0,4,4,0
Taylor,#6 REYNOLDS,Governor,,LIB,TED METZ,6,0,1,5,0
Taylor,#1 BUTLER FIRE DEPT.,Lieutenant Governor,,REP,GEOFF DUNCAN,106,11,66,25,4
Taylor,#5 COURTHOUSE,Lieutenant Governor,,REP,GEOFF DUNCAN,1093,64,764,255,10
Taylor,#6 REYNOLDS,Lieutenant Governor,,REP,GEOFF DUNCAN,776,24,474,277,1
Taylor,#1 BUTLER FIRE DEPT.,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,459,32,199,216,12
Taylor,#5 COURTHOUSE,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,186,20,101,63,2
Taylor,#6 REYNOLDS,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,477,91,136,250,0
Taylor,#1 BUTLER FIRE DEPT.,Secretary Of State,,REP,BRAD RAFFENSPERGER,101,9,65,24,3
Taylor,#5 COURTHOUSE,Secretary Of State,,REP,BRAD RAFFENSPERGER,1079,63,752,254,10
Taylor,#6 REYNOLDS,Secretary Of State,,REP,BRAD RAFFENSPERGER,753,21,463,268,1
Taylor,#1 BUTLER FIRE DEPT.,Secretary Of State,,DEM,JOHN BARROW,499,33,214,240,12
Taylor,#5 COURTHOUSE,Secretary Of State,,DEM,JOHN BARROW,240,21,144,73,2
Taylor,#6 REYNOLDS,Secretary Of State,,DEM,JOHN BARROW,536,93,166,277,0
Taylor,#1 BUTLER FIRE DEPT.,Secretary Of State,,LIB,SMYTHE DUVAL,12,0,6,5,1
Taylor,#5 COURTHOUSE,Secretary Of State,,LIB,SMYTHE DUVAL,13,0,7,6,0
Taylor,#6 REYNOLDS,Secretary Of State,,LIB,SMYTHE DUVAL,13,1,4,8,0
Taylor,#1 BUTLER FIRE DEPT.,Attorney General,,(REP,CHRIS CARR,110,10,71,26,3
Taylor,#5 COURTHOUSE,Attorney General,,(REP,CHRIS CARR,1123,67,787,258,11
Taylor,#6 REYNOLDS,Attorney General,,(REP,CHRIS CARR,793,25,484,283,1
Taylor,#1 BUTLER FIRE DEPT.,Attorney General,,DEM,CHARLIE BAILEY,491,31,213,234,13
Taylor,#5 COURTHOUSE,Attorney General,,DEM,CHARLIE BAILEY,197,17,113,66,1
Taylor,#6 REYNOLDS,Attorney General,,DEM,CHARLIE BAILEY,495,89,143,263,0
