county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Paulding,SHELTON ELEM SCHOOL,Secretary Of State,,REP,BRAD RAFFENSPERGER,2410,248,805,1350,7
Paulding,BURNT HICKORY PARK,Secretary Of State,,REP,BRAD RAFFENSPERGER,1094,71,340,682,1
Paulding,MOSES MIDDLE SCHOOL,Secretary Of State,,REP,BRAD RAFFENSPERGER,972,82,360,528,2
Paulding,WEST RIDGE CHURCH,Secretary Of State,,REP,BRAD RAFFENSPERGER,2150,197,854,1094,5
Paulding,WATSON GOVT COMPLEX,Secretary Of State,,REP,BRAD RAFFENSPERGER,1097,93,530,472,2
Paulding,SARA RAGSDALE ELM SC,Secretary Of State,,REP,BRAD RAFFENSPERGER,748,52,220,470,6
Paulding,PAULDING CO HIGH SC,Secretary Of State,,REP,BRAD RAFFENSPERGER,755,73,321,358,3
Paulding,HIRAM HIGH SCHOOL,Secretary Of State,,REP,BRAD RAFFENSPERGER,858,84,375,396,3
Paulding,TAYLOR FARM PARK,Secretary Of State,,REP,BRAD RAFFENSPERGER,1203,69,450,677,7
Paulding,AUSTIN MIDDLE SCHOOL,Secretary Of State,,REP,BRAD RAFFENSPERGER,989,49,370,568,2
Paulding,NEBO ELEMENTARY SCH,Secretary Of State,,REP,BRAD RAFFENSPERGER,1622,79,604,937,2
Paulding,CARL SCOGGINS MID SC,Secretary Of State,,REP,BRAD RAFFENSPERGER,1175,57,423,694,1
Paulding,SHELTON ELEM SCHOOL,Secretary Of State,,DEM,JOHN BARROW,881,62,239,575,5
Paulding,BURNT HICKORY PARK,Secretary Of State,,DEM,JOHN BARROW,143,7,36,100,0
Paulding,MOSES MIDDLE SCHOOL,Secretary Of State,,DEM,JOHN BARROW,369,27,77,265,0
Paulding,WEST RIDGE CHURCH,Secretary Of State,,DEM,JOHN BARROW,745,72,214,456,3
Paulding,WATSON GOVT COMPLEX,Secretary Of State,,DEM,JOHN BARROW,592,75,163,354,0
Paulding,SARA RAGSDALE ELM SC,Secretary Of State,,DEM,JOHN BARROW,217,28,52,137,0
Paulding,PAULDING CO HIGH SC,Secretary Of State,,DEM,JOHN BARROW,288,18,99,170,1
Paulding,HIRAM HIGH SCHOOL,Secretary Of State,,DEM,JOHN BARROW,859,56,216,582,5
Paulding,TAYLOR FARM PARK,Secretary Of State,,DEM,JOHN BARROW,842,42,218,579,3
Paulding,AUSTIN MIDDLE SCHOOL,Secretary Of State,,DEM,JOHN BARROW,393,22,89,277,5
Paulding,NEBO ELEMENTARY SCH,Secretary Of State,,DEM,JOHN BARROW,418,25,117,273,3
Paulding,CARL SCOGGINS MID SC,Secretary Of State,,DEM,JOHN BARROW,181,15,51,115,0
Paulding,SHELTON ELEM SCHOOL,"Public Service Commission, District 3",3,(REP,CHUCK EATON,2377,245,794,1332,6
Paulding,BURNT HICKORY PARK,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1071,71,333,666,1
Paulding,MOSES MIDDLE SCHOOL,"Public Service Commission, District 3",3,(REP,CHUCK EATON,953,80,355,516,2
Paulding,WEST RIDGE CHURCH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,2105,191,842,1067,5
Paulding,WATSON GOVT COMPLEX,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1072,89,521,460,2
Paulding,SARA RAGSDALE ELM SC,"Public Service Commission, District 3",3,(REP,CHUCK EATON,730,53,213,458,6
Paulding,PAULDING CO HIGH SC,"Public Service Commission, District 3",3,(REP,CHUCK EATON,752,72,321,356,3
Paulding,HIRAM HIGH SCHOOL,"Public Service Commission, District 3",3,(REP,CHUCK EATON,850,80,372,395,3
Paulding,TAYLOR FARM PARK,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1178,69,444,659,6
Paulding,AUSTIN MIDDLE SCHOOL,"Public Service Commission, District 3",3,(REP,CHUCK EATON,969,49,358,560,2
Paulding,NEBO ELEMENTARY SCH,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1576,78,592,904,2
Paulding,CARL SCOGGINS MID SC,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1159,55,420,683,1
Paulding,SHELTON ELEM SCHOOL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,909,65,249,590,5
Paulding,BURNT HICKORY PARK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,160,7,41,112,0
Paulding,MOSES MIDDLE SCHOOL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,383,29,81,273,0
Paulding,WEST RIDGE CHURCH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,777,77,220,477,3
Paulding,WATSON GOVT COMPLEX,"Public Service Commission, District 3",3,DEM,LINDY MILLER,609,80,169,360,0
Paulding,SARA RAGSDALE ELM SC,"Public Service Commission, District 3",3,DEM,LINDY MILLER,230,27,57,146,0
Paulding,PAULDING CO HIGH SC,"Public Service Commission, District 3",3,DEM,LINDY MILLER,289,19,99,170,1
Paulding,HIRAM HIGH SCHOOL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,852,60,215,572,5
Paulding,TAYLOR FARM PARK,"Public Service Commission, District 3",3,DEM,LINDY MILLER,858,41,224,590,3
Paulding,AUSTIN MIDDLE SCHOOL,"Public Service Commission, District 3",3,DEM,LINDY MILLER,408,23,101,279,5
Paulding,NEBO ELEMENTARY SCH,"Public Service Commission, District 3",3,DEM,LINDY MILLER,451,26,128,294,3
Paulding,CARL SCOGGINS MID SC,"Public Service Commission, District 3",3,DEM,LINDY MILLER,197,16,55,126,0
