county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person,election_day,provisional
Pierce,Hacklebarney/Cason,Secretary Of State,,REP,BRAD RAFFENSPERGER,1127,28,837,262,0
Pierce,Blackshear,Secretary Of State,,REP,BRAD RAFFENSPERGER,385,48,90,247,0
Pierce,St Johns/Blackshear,Secretary Of State,,REP,BRAD RAFFENSPERGER,227,14,47,166,0
Pierce,Otter Creek,Secretary Of State,,REP,BRAD RAFFENSPERGER,217,6,34,177,0
Pierce,Patterson,Secretary Of State,,REP,BRAD RAFFENSPERGER,164,13,21,130,0
Pierce,Mershon,Secretary Of State,,REP,BRAD RAFFENSPERGER,72,7,9,56,0
Pierce,Alabaha,Secretary Of State,,REP,BRAD RAFFENSPERGER,149,6,30,113,0
Pierce,Sunset/Sweat,Secretary Of State,,REP,BRAD RAFFENSPERGER,53,6,11,36,0
Pierce,Hacklebarney/Cason,Secretary Of State,,DEM,JOHN BARROW,137,11,62,64,0
Pierce,Blackshear,Secretary Of State,,DEM,JOHN BARROW,39,1,6,32,0
Pierce,St Johns/Blackshear,Secretary Of State,,DEM,JOHN BARROW,18,1,6,11,0
Pierce,Otter Creek,Secretary Of State,,DEM,JOHN BARROW,11,0,0,11,0
Pierce,Patterson,Secretary Of State,,DEM,JOHN BARROW,40,5,2,33,0
Pierce,Mershon,Secretary Of State,,DEM,JOHN BARROW,4,2,0,2,0
Pierce,Alabaha,Secretary Of State,,DEM,JOHN BARROW,2,0,0,2,0
Pierce,Sunset/Sweat,Secretary Of State,,DEM,JOHN BARROW,0,0,0,0,0
Pierce,Hacklebarney/Cason,"Public Service Commission, District 3",3,(REP,CHUCK EATON,1123,28,839,256,0
Pierce,Blackshear,"Public Service Commission, District 3",3,(REP,CHUCK EATON,378,46,88,244,0
Pierce,St Johns/Blackshear,"Public Service Commission, District 3",3,(REP,CHUCK EATON,227,14,48,165,0
Pierce,Otter Creek,"Public Service Commission, District 3",3,(REP,CHUCK EATON,216,6,34,176,0
Pierce,Patterson,"Public Service Commission, District 3",3,(REP,CHUCK EATON,164,13,21,130,0
Pierce,Mershon,"Public Service Commission, District 3",3,(REP,CHUCK EATON,72,7,9,56,0
Pierce,Alabaha,"Public Service Commission, District 3",3,(REP,CHUCK EATON,149,6,30,113,0
Pierce,Sunset/Sweat,"Public Service Commission, District 3",3,(REP,CHUCK EATON,53,6,11,36,0
Pierce,Hacklebarney/Cason,"Public Service Commission, District 3",3,DEM,LINDY MILLER,135,11,60,64,0
Pierce,Blackshear,"Public Service Commission, District 3",3,DEM,LINDY MILLER,43,2,6,35,0
Pierce,St Johns/Blackshear,"Public Service Commission, District 3",3,DEM,LINDY MILLER,18,1,5,12,0
Pierce,Otter Creek,"Public Service Commission, District 3",3,DEM,LINDY MILLER,12,0,0,12,0
Pierce,Patterson,"Public Service Commission, District 3",3,DEM,LINDY MILLER,39,5,2,32,0
Pierce,Mershon,"Public Service Commission, District 3",3,DEM,LINDY MILLER,4,2,0,2,0
Pierce,Alabaha,"Public Service Commission, District 3",3,DEM,LINDY MILLER,2,0,0,2,0
Pierce,Sunset/Sweat,"Public Service Commission, District 3",3,DEM,LINDY MILLER,0,0,0,0,0
