county,office,district,party,candidate,votes
Banks,U.S. House,10,Republican,Paul Broun,351
Clarke,U.S. House,10,Republican,Paul Broun,1474
Columbia,U.S. House,10,Republican,Paul Broun,1779
Elbert,U.S. House,10,Republican,Paul Broun,164
Franklin,U.S. House,10,Republican,Paul Broun,275
Greene,U.S. House,10,Republican,Paul Broun,231
Habersham,U.S. House,10,Republican,Paul Broun,874
Hart,U.S. House,10,Republican,Paul Broun,286
Jackson,U.S. House,10,Republican,Paul Broun,1007
Lincoln,U.S. House,10,Republican,Paul Broun,88
Madison,U.S. House,10,Republican,Paul Broun,415
Mcduffie,U.S. House,10,Republican,Paul Broun,178
Morgan,U.S. House,10,Republican,Paul Broun,372
Oconee,U.S. House,10,Republican,Paul Broun,1594
Oglethorpe,U.S. House,10,Republican,Paul Broun,388
Putnam,U.S. House,10,Republican,Paul Broun,192
Rabun,U.S. House,10,Republican,Paul Broun,310
Richmond,U.S. House,10,Republican,Paul Broun,693
Stephens,U.S. House,10,Republican,Paul Broun,231
Towns,U.S. House,10,Republican,Paul Broun,224
Wilkes,U.S. House,10,Republican,Paul Broun,82
Banks,U.S. House,10,Democrat,Denise Freeman,57
Clarke,U.S. House,10,Democrat,Denise Freeman,475
Columbia,U.S. House,10,Democrat,Denise Freeman,256
Elbert,U.S. House,10,Democrat,Denise Freeman,114
Franklin,U.S. House,10,Democrat,Denise Freeman,90
Greene,U.S. House,10,Democrat,Denise Freeman,194
Habersham,U.S. House,10,Democrat,Denise Freeman,108
Hart,U.S. House,10,Democrat,Denise Freeman,76
Jackson,U.S. House,10,Democrat,Denise Freeman,91
Lincoln,U.S. House,10,Democrat,Denise Freeman,161
Madison,U.S. House,10,Democrat,Denise Freeman,57
Mcduffie,U.S. House,10,Democrat,Denise Freeman,76
Morgan,U.S. House,10,Democrat,Denise Freeman,104
Oconee,U.S. House,10,Democrat,Denise Freeman,64
Oglethorpe,U.S. House,10,Democrat,Denise Freeman,72
Putnam,U.S. House,10,Democrat,Denise Freeman,58
Rabun,U.S. House,10,Democrat,Denise Freeman,54
Richmond,U.S. House,10,Democrat,Denise Freeman,196
Stephens,U.S. House,10,Democrat,Denise Freeman,126
Towns,U.S. House,10,Democrat,Denise Freeman,34
Wilkes,U.S. House,10,Democrat,Denise Freeman,111
Banks,U.S. House,10,Republican,Bill Greene,97
Clarke,U.S. House,10,Republican,Bill Greene,96
Columbia,U.S. House,10,Republican,Bill Greene,235
Elbert,U.S. House,10,Republican,Bill Greene,35
Franklin,U.S. House,10,Republican,Bill Greene,36
Greene,U.S. House,10,Republican,Bill Greene,28
Habersham,U.S. House,10,Republican,Bill Greene,235
Hart,U.S. House,10,Republican,Bill Greene,54
Jackson,U.S. House,10,Republican,Bill Greene,194
Lincoln,U.S. House,10,Republican,Bill Greene,11
Madison,U.S. House,10,Republican,Bill Greene,70
Mcduffie,U.S. House,10,Republican,Bill Greene,16
Morgan,U.S. House,10,Republican,Bill Greene,29
Oconee,U.S. House,10,Republican,Bill Greene,156
Oglethorpe,U.S. House,10,Republican,Bill Greene,26
