county,office,district,party,candidate,votes
Columbia,State Senate,24,R,Lee Benedict,472
Elbert,State Senate,24,R,Lee Benedict,41
Glascock,State Senate,24,R,Lee Benedict,5
Lincoln,State Senate,24,R,Lee Benedict,27
Mcduffie,State Senate,24,R,Lee Benedict,79
Warren,State Senate,24,R,Lee Benedict,0
Wilkes,State Senate,24,R,Lee Benedict,58
Columbia,State Senate,24,R,William (Bill) Jackson,8497
Elbert,State Senate,24,R,William (Bill) Jackson,342
Glascock,State Senate,24,R,William (Bill) Jackson,94
Lincoln,State Senate,24,R,William (Bill) Jackson,793
Mcduffie,State Senate,24,R,William (Bill) Jackson,1296
Warren,State Senate,24,R,William (Bill) Jackson,12
Wilkes,State Senate,24,R,William (Bill) Jackson,534
Columbia,State Senate,24,R,Brett McGuire,2526
Elbert,State Senate,24,R,Brett McGuire,163
Glascock,State Senate,24,R,Brett McGuire,31
Lincoln,State Senate,24,R,Brett McGuire,155
Mcduffie,State Senate,24,R,Brett McGuire,168
Warren,State Senate,24,R,Brett McGuire,1
Wilkes,State Senate,24,R,Brett McGuire,128
Columbia,State Senate,24,D,Scott C. Nichols,1616
Elbert,State Senate,24,D,Scott C. Nichols,294
Glascock,State Senate,24,D,Scott C. Nichols,11
Lincoln,State Senate,24,D,Scott C. Nichols,316
Mcduffie,State Senate,24,D,Scott C. Nichols,551
Warren,State Senate,24,D,Scott C. Nichols,5
Wilkes,State Senate,24,D,Scott C. Nichols,271
