county,office,district,party,candidate,votes
Columbia,State Senate,24,R,Benedict,472
Elbert,State Senate,24,R,Benedict,41
Glascock,State Senate,24,R,Benedict,5
Lincoln,State Senate,24,R,Benedict,27
Mcduffie,State Senate,24,R,Benedict,79
Warren,State Senate,24,R,Benedict,0
Wilkes,State Senate,24,R,Benedict,58
Columbia,State Senate,24,R,Jackson,8497
Elbert,State Senate,24,R,Jackson,342
Glascock,State Senate,24,R,Jackson,94
Lincoln,State Senate,24,R,Jackson,793
Mcduffie,State Senate,24,R,Jackson,1296
Warren,State Senate,24,R,Jackson,12
Wilkes,State Senate,24,R,Jackson,534
Columbia,State Senate,24,R,Mcguire,2526
Elbert,State Senate,24,R,Mcguire,163
Glascock,State Senate,24,R,Mcguire,31
Lincoln,State Senate,24,R,Mcguire,155
Mcduffie,State Senate,24,R,Mcguire,168
Warren,State Senate,24,R,Mcguire,1
Wilkes,State Senate,24,R,Mcguire,128
Columbia,State Senate,24,D,Nichols,1616
Elbert,State Senate,24,D,Nichols,294
Glascock,State Senate,24,D,Nichols,11
Lincoln,State Senate,24,D,Nichols,316
Mcduffie,State Senate,24,D,Nichols,551
Warren,State Senate,24,D,Nichols,5
Wilkes,State Senate,24,D,Nichols,271
