county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Bryan,not available,President,,Libertarian,Chase Oliver,33,45,1,0
Bryan,not available,President,,Republican,Donald J. Trump,3204,13053,471,10
Bryan,not available,State House,160,Republican,Lehman Franklin,1170,3217,115,1
Bryan,not available,State House,164,Republican,Ron Stephens,1711,6454,292,9
Bryan,not available,State House,166,Democrat,Gay Fortson,331,1646,189,1
Bryan,not available,State House,166,Republican,Jesse L. Petrea,994,5162,204,2
Bryan,not available,State Senate,1,Republican,Ben Watson,4102,15668,680,14
Bryan,not available,U.S. House,1,Democrat,Patti Hewitt,1321,4949,540,5
Bryan,not available,U.S. House,1,Republican,"Earl L. ""Buddy"" Carter",3343,13536,513,12
Bulloch,not available,District Attorney,Ogeechee Judicial Circuit,Republican,Robert Busbee,9289,16347,985,25
Bulloch,not available,President,,Democrat,Kamala D. Harris,3526,7076,896,16
Bulloch,not available,President,,Green,Jill Stein,26,20,2,0
Bulloch,not available,President,,Libertarian,Chase Oliver,55,52,2,1
Bulloch,not available,President,,Republican,Donald J. Trump,7323,12967,674,21
Bulloch,not available,State House,158,Democrat,Madeline Ryan Smith,867,1826,226,2
Bulloch,not available,State House,158,Republican,Butch Parrish,1526,3440,245,4
Bulloch,not available,State House,159,Republican,Jon G. Burns,1628,2888,165,5
Bulloch,not available,State House,160,Republican,Lehman Franklin,5616,9129,487,10
Bulloch,not available,State Senate,4,Republican,Billy Hickman,9312,16354,995,26
Bulloch,not available,U.S. House,12,Democrat,"Elizabeth ""Liz"" Johnson",3301,6491,800,15
Bulloch,not available,U.S. House,12,Republican,Rick W. Allen,7386,13266,711,19
Burke,not available,District Attorney,Augusta Judicial Circuit,Democrat,Jared T. Williams,3253,4279,464,4
Burke,not available,President,,Democrat,Kamala D. Harris,1980,2597,412,5
Burke,not available,President,,Green,Jill Stein,10,6,0,0
Burke,not available,President,,Libertarian,Chase Oliver,23,8,2,0
Burke,not available,President,,Republican,Donald J. Trump,2268,3596,158,5
Burke,not available,State House,126,Democrat,"L.C. Myles, Jr.",1828,2431,396,3
Burke,not available,State House,126,Republican,William C. Harris,2240,3549,168,5
Burke,not available,State Senate,23,Democrat,Shayna Boston,1812,2357,384,3
Burke,not available,State Senate,23,Republican,Max Burns,2304,3672,184,6
Burke,not available,U.S. House,12,Democrat,"Elizabeth ""Liz"" Johnson",1821,2330,383,4
Burke,not available,U.S. House,12,Republican,Rick W. Allen,2322,3733,184,5
Butts,not available,District Attorney,Towaliga Judicial Circuit,Republican,Jonathan L. Adams,1514,9233,293,0
Butts,not available,President,,Democrat,Kamala D. Harris,625,2715,204,0
Butts,not available,President,,Green,Jill Stein,6,5,1,0
Butts,not available,President,,Libertarian,Chase Oliver,11,26,2,0
Butts,not available,President,,Republican,Donald J. Trump,1156,8048,220,0
Butts,not available,State House,118,Democrat,Sharonda Bell,588,2421,179,0
Butts,not available,State House,118,Republican,Clint Crowe,1154,8057,232,0
Butts,not available,State Senate,25,Republican,"Ricky ""Rick"" Williams",1518,9262,306,0
Butts,not available,U.S. House,10,Democrat,"Alexandra ""Lexy"" Doherty",539,2276,176,0
Butts,not available,U.S. House,10,Republican,Mike Collins,1203,8286,241,0
Calhoun,not available,District Attorney,South Georgia Judicial Circuit,Republican,Joe Mulholland,545,903,95,4
Calhoun,not available,President,,Democrat,Kamala D. Harris,496,540,116,1
Calhoun,not available,President,,Green,Jill Stein,0,0,0,0
Calhoun,not available,President,,Libertarian,Chase Oliver,1,2,0,0
Calhoun,not available,President,,Republican,Donald J. Trump,254,611,31,4
Calhoun,not available,State House,154,Republican,Gerald E. Greene,575,961,110,4
Calhoun,not available,State Senate,12,Democrat,Freddie Powell Sims,609,902,132,3
Calhoun,not available,U.S. House,2,Democrat,Sanford Bishop,555,632,127,2
Calhoun,not available,U.S. House,2,Republican,A. Wayne Johnson,180,510,20,3
Camden,not available,District Attorney,Brunswick Judicial Circuit,Republican,Keith Higgins,5272,15533,977,8
Camden,not available,President,,Democrat,Kamala D. Harris,1921,5627,856,1
Camden,not available,President,,Green,Jill Stein,28,24,2,0
Camden,not available,President,,Libertarian,Chase Oliver,42,64,9,0
Camden,not available,President,,Republican,Donald J. Trump,4172,13007,633,7
Camden,not available,State House,180,Democrat,Defonsio Daniels,1818,5213,784,1
Camden,not available,State House,180,Republican,Steven Sainz,4131,12925,670,7
Camden,not available,State Senate,3,Republican,Mike Hodges,5325,15668,946,8
Camden,not available,U.S. House,1,Democrat,Patti Hewitt,1764,5076,797,0
Camden,not available,U.S. House,1,Republican,"Earl L. ""Buddy"" Carter",4231,13217,654,8
Candler,not available,District Attorney,Middle Judicial Circuit,Republican,Tripp Fitzner,811,3058,84,0
Candler,not available,President,,Democrat,Kamala D. Harris,325,802,69,0
Candler,not available,President,,Green,Jill Stein,2,1,0,0
Candler,not available,President,,Libertarian,Chase Oliver,1,2,0,0
Candler,not available,President,,Republican,Donald J. Trump,613,2687,66,0
Candler,not available,State House,158,Democrat,Madeline Ryan Smith,279,658,58,0
Candler,not available,State House,158,Republican,Butch Parrish,625,2741,73,0
Candler,not available,State Senate,4,Republican,Billy Hickman,816,3093,89,0
Candler,not available,U.S. House,12,Democrat,"Elizabeth ""Liz"" Johnson",307,697,60,0
Candler,not available,U.S. House,12,Republican,Rick W. Allen,610,2727,70,0
Carroll,not available,District Attorney,Coweta Judicial Circuit,Republican,Herb Cranford,16957,32531,1380,20
Carroll,not available,President,,Democrat,Kamala D. Harris,5244,11309,1068,13
Carroll,not available,President,,Green,Jill Stein,60,46,2,0
Carroll,not available,President,,Libertarian,Chase Oliver,124,88,4,0
Carroll,not available,President,,Republican,Donald J. Trump,14155,27387,981,13
Carroll,not available,State House,18,Republican,Tyler Paul Smith,4147,5176,215,1
Carroll,not available,State House,70,Democrat,Diane Boulai,80,132,12,0
Carroll,not available,State House,70,Republican,Lynn Smith,503,874,28,0
Carroll,not available,State House,71,Democrat,Kwasi Hudson,2942,6556,593,1
Carroll,not available,State House,71,Republican,Justin 'Jutt' Howard,6408,13541,491,2
Carroll,not available,State House,72,Democrat,Rodney Ross Moore,1403,2944,288,3
Carroll,not available,State House,72,Republican,David Huddleston,3395,8371,301,3
Carroll,not available,State Senate,6,Democrat,Jenny Enderlin,1067,1867,206,2
Carroll,not available,State Senate,6,Republican,Matt Brass,5144,8767,312,1
Carroll,not available,State Senate,30,Democrat,Wanda Cooper,3919,8633,772,4
Carroll,not available,State Senate,30,Republican,Timothy J. Bearden,9061,18899,707,4
Carroll,not available,U.S. House,3,Democrat,Maura Keller,5084,10816,1002,10
Carroll,not available,U.S. House,3,Republican,Brian Jack,14186,27493,952,11
Catoosa,not available,District Attorney,Judicial Circuit Lookout Mountain,Republican,Clayton Fuller,6480,22808,877,8
Catoosa,not available,President,,Democrat,Kamala D. Harris,1561,5528,614,1
Catoosa,not available,President,,Green,Jill Stein,25,19,3,0
Catoosa,not available,President,,Libertarian,Chase Oliver,47,87,3,0
Catoosa,not available,President,,Republican,Donald J. Trump,5707,20723,712,8
Catoosa,not available,State House,2,Republican,Steve Tarvin,1032,3074,89,0
Catoosa,not available,State House,3,Republican,Mitchell Horner,5415,19670,794,5
Catoosa,not available,State Senate,53,Democrat,Bart Alexander Bryant,1521,5340,554,1
Catoosa,not available,State Senate,53,Republican,Colton Moore,5550,20138,707,8
Catoosa,not available,U.S. House,14,Democrat,Shawn Harris,2019,6685,644,1
Catoosa,not available,U.S. House,14,Republican,Marjorie Taylor Greene,5140,19151,637,8
Charlton,not available,President,,Democrat,Kamala D. Harris,293,650,63,1
Charlton,not available,President,,Green,Jill Stein,1,3,1,0
Charlton,not available,President,,Libertarian,Chase Oliver,2,6,1,0
Charlton,not available,President,,Republican,Donald J. Trump,1153,2353,99,2
Charlton,not available,State House,174,Republican,John Corbett,1249,2500,111,2
Charlton,not available,State Senate,3,Republican,Mike Hodges,1260,2505,118,2
Charlton,not available,U.S. House,1,Democrat,Patti Hewitt,239,510,57,1
Charlton,not available,U.S. House,1,Republican,"Earl L. ""Buddy"" Carter",1161,2397,101,2
Chatham,not available,District Attorney,Eastern Judicial Circuit,Democrat,Shalena Cook Jones,20991,45393,6374,59
Chatham,not available,District Attorney,Eastern Judicial Circuit,Republican,André Pretorius,17405,42683,3303,32
Chatham,not available,President,,Democrat,Kamala D. Harris,23346,51966,7377,69
Chatham,not available,President,,Green,Jill Stein,205,217,21,1
Chatham,not available,President,,Libertarian,Chase Oliver,265,264,41,1
Chatham,not available,President,,Republican,Donald J. Trump,15885,38752,2673,26
Chatham,not available,State House,161,Republican,Bill Hitchens,3010,5568,385,6
Chatham,not available,State House,162,Democrat,Carl W. Gilliard,4230,10545,1250,8
Chatham,not available,State House,162,Republican,Keith Padgett,2352,5386,444,4
Chatham,not available,State House,163,Democrat,Anne Allen Westbrook,6873,12118,1696,10
Chatham,not available,State House,164,Republican,Ron Stephens,3704,11102,798,3
Chatham,not available,State House,165,Democrat,Edna Jackson,7392,12826,1606,16
Chatham,not available,State House,166,Democrat,Gay Fortson,1774,6242,1053,1
Chatham,not available,State House,166,Republican,Jesse L. Petrea,5608,15262,1181,3
Chatham,not available,State Senate,1,Republican,Ben Watson,10177,27191,2252,7
Chatham,not available,State Senate,2,Democrat,Derek Mallow,21141,39133,4719,56
Chatham,not available,State Senate,4,Republican,Billy Hickman,1971,6806,483,2
Chatham,not available,U.S. House,1,Democrat,Patti Hewitt,20927,46825,6728,58
Chatham,not available,U.S. House,1,Republican,"Earl L. ""Buddy"" Carter",18161,42952,3074,34
Chattahoochee,not available,District Attorney,Chattahoochee Judicial Circuit,Democrat,Anthony Johnson,222,362,50,0
Chattahoochee,not available,District Attorney,Chattahoochee Judicial Circuit,Republican,Don Kelly,350,559,59,0
Chattahoochee,not available,President,,Democrat,Kamala D. Harris,240,411,50,2
Chattahoochee,not available,President,,Green,Jill Stein,2,1,0,0
Chattahoochee,not available,President,,Libertarian,Chase Oliver,2,4,0,0
Chattahoochee,not available,President,,Republican,Donald J. Trump,356,562,63,1
Chattahoochee,not available,State House,151,Republican,Mike Cheokas,474,716,71,0
Chattahoochee,not available,State Senate,15,Democrat,Ed Harbison,431,654,66,0
Chattahoochee,not available,U.S. House,2,Democrat,Sanford Bishop,264,453,52,2
Chattahoochee,not available,U.S. House,2,Republican,A. Wayne Johnson,319,509,59,0
Chattooga,not available,District Attorney,Lookout Mountain Judicial Circuit,Republican,Clayton Fuller,2982,6224,286,1
Chattooga,not available,President,,Democrat,Kamala D. Harris,529,1229,138,0
Chattooga,not available,President,,Green,Jill Stein,10,2,1,0
Chattooga,not available,President,,Libertarian,Chase Oliver,15,11,2,0
Chattooga,not available,President,,Republican,Donald J. Trump,2731,5810,227,1
Chattooga,not available,State House,12,Democrat,Logan Johnson,488,1058,115,0
Chattooga,not available,State House,12,Republican,Eddie Lumsden,2684,5722,242,1
Chattooga,not available,State Senate,53,Democrat,Bart Alexander Bryant,658,1411,130,0
Chattooga,not available,State Senate,53,Republican,Colton Moore,2505,5335,224,1
Chattooga,not available,U.S. House,14,Democrat,Shawn Harris,768,1604,152,0
Chattooga,not available,U.S. House,14,Republican,Marjorie Taylor Greene,2459,5331,207,1
Cherokee,not available,District Attorney,Blue Ridge Judicial Circuit,Republican,Susan K. Treadaway,30910,98257,6540,48
Cherokee,not available,President,,Democrat,Kamala D. Harris,10819,33082,4912,25
Cherokee,not available,President,,Green,Jill Stein,182,212,38,0
Cherokee,not available,President,,Libertarian,Chase Oliver,348,478,43,0
Cherokee,not available,President,,Republican,Donald J. Trump,24419,82749,4936,38
Cherokee,not available,State House,11,Democrat,Kayla L. Hollifield,117,497,41,0
Cherokee,not available,State House,11,Republican,Rick Jasperse,697,3104,84,1
Cherokee,not available,State House,14,Republican,Mitchell L. Scoggins,1610,3983,297,2
Cherokee,not available,State House,20,Republican,Charlice Byrd,6934,20266,1335,5
Cherokee,not available,State House,21,Democrat,Mitchell Simmons,1982,6719,964,3
Cherokee,not available,State House,21,Republican,Brad Thomas,6307,21414,1247,9
Cherokee,not available,State House,22,Democrat,"James ""JL"" Shade",1229,3732,432,0
Cherokee,not available,State House,22,Republican,Jordan Ridley,2828,8156,408,7
Cherokee,not available,State House,23,Republican,Mandi Ballinger,5627,22364,1398,13
Cherokee,not available,State House,44,Democrat,Danielle Bell,1026,2986,436,4
Cherokee,not available,State House,44,Republican,Don L. Parsons,1746,5503,389,3
Cherokee,not available,State House,46,Democrat,Micheal Garza,888,1933,429,1
Cherokee,not available,State House,46,Republican,John Carson,1669,3743,491,3
Cherokee,not available,State House,47,Democrat,Debra Shigley,69,436,81,0
Cherokee,not available,State House,47,Republican,Jan Jones,284,1724,124,0
Cherokee,not available,State Senate,21,Democrat,Lillia Michelle Lionel,2939,10911,1645,9
Cherokee,not available,State Senate,21,Republican,Brandon Beach,10064,41445,2313,16
Cherokee,not available,State Senate,32,Republican,Kay Kirkpatrick,10559,30337,1924,13
Cherokee,not available,State Senate,56,Democrat,JD Jordan,2997,8033,1317,7
Cherokee,not available,State Senate,56,Republican,John Albers,6827,17688,1426,11
Cherokee,not available,U.S. House,7,Democrat,Bob Christian,945,4321,608,0
Cherokee,not available,U.S. House,7,Republican,Rich McCormick,3998,18749,906,5
Cherokee,not available,U.S. House,11,Democrat,"Katy ""Kate"" L. Stamper",8125,21841,3219,24
Cherokee,not available,U.S. House,11,Republican,Barry Loudermilk,21504,66511,4351,31
Clarke,not available,District Attorney,Western Judicial Circuit,Democrat,Deborah Gonzalez,6353,16329,1995,10
Clarke,not available,District Attorney,Western Judicial Circuit,Independent,Kalki Yalamanchili,5641,18156,1408,6
Clarke,not available,President,,Democrat,Kamala D. Harris,8174,25271,2839,13
Clarke,not available,President,,Green,Jill Stein,94,129,21,0
Clarke,not available,President,,Libertarian,Chase Oliver,112,176,9,0
Clarke,not available,President,,Republican,Donald J. Trump,4302,10897,846,4
Clarke,not available,State House,120,Democrat,Andrew Ferguson,1538,6027,715,1
Clarke,not available,State House,120,Republican,Houston Gaines,1567,4913,427,1
Clarke,not available,State House,121,Democrat,Eric Martin Gisler,1477,4906,571,0
Clarke,not available,State House,121,Republican,Marcus A. Wiedower,1036,2568,187,0
Clarke,not available,State House,122,Democrat,Spencer Frye,4674,11640,1088,8
Clarke,not available,State House,124,Democrat,Melanie M. Miller,867,2782,291,2
Clarke,not available,State House,124,Republican,Trey Rhodes,532,1363,113,0
Clarke,not available,State Senate,46,Democrat,Gareth Fenley,2387,8706,932,3
Clarke,not available,State Senate,46,Republican,Bill Cowsert,2080,5908,477,1
Clarke,not available,State Senate,47,Democrat,Conolus Scott,5157,14946,1663,6
Clarke,not available,State Senate,47,Republican,Frank Ginn,2746,6200,510,4
Clarke,not available,U.S. House,10,Democrat,"Alexandra ""Lexy"" Doherty",7700,24061,2657,10
Clarke,not available,U.S. House,10,Republican,Mike Collins,4746,11848,916,5
Clay,not available,President,,Democrat,Kamala D. Harris,264,393,114,0
Clay,not available,President,,Green,Jill Stein,0,2,0,0
Clay,not available,President,,Libertarian,Chase Oliver,5,1,0,0
Clay,not available,President,,Republican,Donald J. Trump,155,477,31,0
Clay,not available,State House,154,Republican,Gerald E. Greene,362,729,77,0
Clay,not available,State Senate,12,Democrat,Freddie Powell Sims,336,636,77,0
Clay,not available,U.S. House,2,Democrat,Sanford Bishop,272,409,116,0
Clay,not available,U.S. House,2,Republican,A. Wayne Johnson,139,446,28,0
Clayton,not available,District Attorney,Clayton Judicial Circuit,Democrat,Tasha M. Mosley,24162,73094,4293,62
Clayton,not available,President,,Democrat,Kamala D. Harris,21208,68728,4203,64
Clayton,not available,President,,Green,Jill Stein,119,207,25,0
Clayton,not available,President,,Libertarian,Chase Oliver,126,157,15,0
Clayton,not available,President,,Republican,Donald J. Trump,4710,11419,733,15
Clayton,not available,State House,74,Democrat,"Robert Flournoy, Jr.",3642,13807,800,5
Clayton,not available,State House,75,Democrat,"Eric W. Bell, II",5014,14972,980,5
Clayton,not available,State House,76,Democrat,Sandra Givens Scott,4539,15011,821,9
Clayton,not available,State House,77,Democrat,Rhonda Burnough,4822,12973,753,4
Clayton,not available,State House,78,Democrat,Demetrius Douglas,1479,4835,329,0
