county,office,district,party,candidate,votes
APPLING,Public Service Commissioner,3,Republican,Chuck Eaton,173
ATKINSON,Public Service Commissioner,3,Republican,Chuck Eaton,66
BACON,Public Service Commissioner,3,Republican,Chuck Eaton,74
BAKER,Public Service Commissioner,3,Republican,Chuck Eaton,67
BALDWIN,Public Service Commissioner,3,Republican,Chuck Eaton,244
BANKS,Public Service Commissioner,3,Republican,Chuck Eaton,162
BARROW,Public Service Commissioner,3,Republican,Chuck Eaton,390
BARTOW,Public Service Commissioner,3,Republican,Chuck Eaton,475
BEN HILL,Public Service Commissioner,3,Republican,Chuck Eaton,139
BERRIEN,Public Service Commissioner,3,Republican,Chuck Eaton,123
BIBB,Public Service Commissioner,3,Republican,Chuck Eaton,5223
BLECKLEY,Public Service Commissioner,3,Republican,Chuck Eaton,65
BRANTLEY,Public Service Commissioner,3,Republican,Chuck Eaton,94
BROOKS,Public Service Commissioner,3,Republican,Chuck Eaton,62
BRYAN,Public Service Commissioner,3,Republican,Chuck Eaton,164
BULLOCH,Public Service Commissioner,3,Republican,Chuck Eaton,359
BURKE,Public Service Commissioner,3,Republican,Chuck Eaton,710
BUTTS,Public Service Commissioner,3,Republican,Chuck Eaton,205
CALHOUN,Public Service Commissioner,3,Republican,Chuck Eaton,36
CAMDEN,Public Service Commissioner,3,Republican,Chuck Eaton,656
CANDLER,Public Service Commissioner,3,Republican,Chuck Eaton,65
CARROLL,Public Service Commissioner,3,Republican,Chuck Eaton,591
CATOOSA,Public Service Commissioner,3,Republican,Chuck Eaton,235
CHARLTON,Public Service Commissioner,3,Republican,Chuck Eaton,67
CHATHAM,Public Service Commissioner,3,Republican,Chuck Eaton,9842
CHATTAHOOCHEE,Public Service Commissioner,3,Republican,Chuck Eaton,14
CHATTOOGA,Public Service Commissioner,3,Republican,Chuck Eaton,102
CHEROKEE,Public Service Commissioner,3,Republican,Chuck Eaton,1424
CLARKE,Public Service Commissioner,3,Republican,Chuck Eaton,3264
CLAY,Public Service Commissioner,3,Republican,Chuck Eaton,26
CLAYTON,Public Service Commissioner,3,Republican,Chuck Eaton,1386
CLINCH,Public Service Commissioner,3,Republican,Chuck Eaton,40
COBB,Public Service Commissioner,3,Republican,Chuck Eaton,7181
COFFEE,Public Service Commissioner,3,Republican,Chuck Eaton,268
COLQUITT,Public Service Commissioner,3,Republican,Chuck Eaton,355
COLUMBIA,Public Service Commissioner,3,Republican,Chuck Eaton,8769
COOK,Public Service Commissioner,3,Republican,Chuck Eaton,125
COWETA,Public Service Commissioner,3,Republican,Chuck Eaton,1101
CRAWFORD,Public Service Commissioner,3,Republican,Chuck Eaton,347
CRISP,Public Service Commissioner,3,Republican,Chuck Eaton,179
DADE,Public Service Commissioner,3,Republican,Chuck Eaton,79
DAWSON,Public Service Commissioner,3,Republican,Chuck Eaton,220
DECATUR,Public Service Commissioner,3,Republican,Chuck Eaton,83
DEKALB,Public Service Commissioner,3,Republican,Chuck Eaton,5534
DODGE,Public Service Commissioner,3,Republican,Chuck Eaton,192
DOOLY,Public Service Commissioner,3,Republican,Chuck Eaton,72
DOUGHERTY,Public Service Commissioner,3,Republican,Chuck Eaton,643
DOUGLAS,Public Service Commissioner,3,Republican,Chuck Eaton,734
EARLY,Public Service Commissioner,3,Republican,Chuck Eaton,89
ECHOLS,Public Service Commissioner,3,Republican,Chuck Eaton,120
EFFINGHAM,Public Service Commissioner,3,Republican,Chuck Eaton,646
ELBERT,Public Service Commissioner,3,Republican,Chuck Eaton,130
EMANUEL,Public Service Commissioner,3,Republican,Chuck Eaton,160
EVANS,Public Service Commissioner,3,Republican,Chuck Eaton,96
FANNIN,Public Service Commissioner,3,Republican,Chuck Eaton,2134
FAYETTE,Public Service Commissioner,3,Republican,Chuck Eaton,1889
FLOYD,Public Service Commissioner,3,Republican,Chuck Eaton,804
FORSYTH,Public Service Commissioner,3,Republican,Chuck Eaton,1559
FRANKLIN,Public Service Commissioner,3,Republican,Chuck Eaton,107
FULTON,Public Service Commissioner,3,Republican,Chuck Eaton,7770
GILMER,Public Service Commissioner,3,Republican,Chuck Eaton,295
GLASCOCK,Public Service Commissioner,3,Republican,Chuck Eaton,259
GLYNN,Public Service Commissioner,3,Republican,Chuck Eaton,572
GORDON,Public Service Commissioner,3,Republican,Chuck Eaton,274
GRADY,Public Service Commissioner,3,Republican,Chuck Eaton,137
GREENE,Public Service Commissioner,3,Republican,Chuck Eaton,352
GWINNETT,Public Service Commissioner,3,Republican,Chuck Eaton,4542
HABERSHAM,Public Service Commissioner,3,Republican,Chuck Eaton,431
HALL,Public Service Commissioner,3,Republican,Chuck Eaton,2291
HANCOCK,Public Service Commissioner,3,Republican,Chuck Eaton,31
HARALSON,Public Service Commissioner,3,Republican,Chuck Eaton,221
HARRIS,Public Service Commissioner,3,Republican,Chuck Eaton,290
HART,Public Service Commissioner,3,Republican,Chuck Eaton,197
HEARD,Public Service Commissioner,3,Republican,Chuck Eaton,119
HENRY,Public Service Commissioner,3,Republican,Chuck Eaton,3825
HOUSTON,Public Service Commissioner,3,Republican,Chuck Eaton,1008
IRWIN,Public Service Commissioner,3,Republican,Chuck Eaton,135
JACKSON,Public Service Commissioner,3,Republican,Chuck Eaton,477
JASPER,Public Service Commissioner,3,Republican,Chuck Eaton,166
JEFF DAVIS,Public Service Commissioner,3,Republican,Chuck Eaton,85
JEFFERSON,Public Service Commissioner,3,Republican,Chuck Eaton,145
JENKINS,Public Service Commissioner,3,Republican,Chuck Eaton,68
JOHNSON,Public Service Commissioner,3,Republican,Chuck Eaton,95
JONES,Public Service Commissioner,3,Republican,Chuck Eaton,274
LAMAR,Public Service Commissioner,3,Republican,Chuck Eaton,174
LANIER,Public Service Commissioner,3,Republican,Chuck Eaton,48
LAURENS,Public Service Commissioner,3,Republican,Chuck Eaton,427
LEE,Public Service Commissioner,3,Republican,Chuck Eaton,339
LIBERTY,Public Service Commissioner,3,Republican,Chuck Eaton,1398
LINCOLN,Public Service Commissioner,3,Republican,Chuck Eaton,72
LONG,Public Service Commissioner,3,Republican,Chuck Eaton,69
LOWNDES,Public Service Commissioner,3,Republican,Chuck Eaton,415
LUMPKIN,Public Service Commissioner,3,Republican,Chuck Eaton,242
MACON,Public Service Commissioner,3,Republican,Chuck Eaton,72
MADISON,Public Service Commissioner,3,Republican,Chuck Eaton,244
MARION,Public Service Commissioner,3,Republican,Chuck Eaton,491
MCDUFFIE,Public Service Commissioner,3,Republican,Chuck Eaton,275
MCINTOSH,Public Service Commissioner,3,Republican,Chuck Eaton,565
MERIWETHER,Public Service Commissioner,3,Republican,Chuck Eaton,143
MILLER,Public Service Commissioner,3,Republican,Chuck Eaton,22
MITCHELL,Public Service Commissioner,3,Republican,Chuck Eaton,191
MONROE,Public Service Commissioner,3,Republican,Chuck Eaton,245
MONTGOMERY,Public Service Commissioner,3,Republican,Chuck Eaton,105
MORGAN,Public Service Commissioner,3,Republican,Chuck Eaton,207
MURRAY,Public Service Commissioner,3,Republican,Chuck Eaton,89
MUSCOGEE,Public Service Commissioner,3,Republican,Chuck Eaton,2499
NEWTON,Public Service Commissioner,3,Republican,Chuck Eaton,568
OCONEE,Public Service Commissioner,3,Republican,Chuck Eaton,369
OGLETHORPE,Public Service Commissioner,3,Republican,Chuck Eaton,220
PAULDING,Public Service Commissioner,3,Republican,Chuck Eaton,750
PEACH,Public Service Commissioner,3,Republican,Chuck Eaton,570
PICKENS,Public Service Commissioner,3,Republican,Chuck Eaton,397
PIERCE,Public Service Commissioner,3,Republican,Chuck Eaton,182
PIKE,Public Service Commissioner,3,Republican,Chuck Eaton,460
POLK,Public Service Commissioner,3,Republican,Chuck Eaton,213
PULASKI,Public Service Commissioner,3,Republican,Chuck Eaton,72
PUTNAM,Public Service Commissioner,3,Republican,Chuck Eaton,261
QUITMAN,Public Service Commissioner,3,Republican,Chuck Eaton,23
RABUN,Public Service Commissioner,3,Republican,Chuck Eaton,166
RANDOLPH,Public Service Commissioner,3,Republican,Chuck Eaton,78
RICHMOND,Public Service Commissioner,3,Republican,Chuck Eaton,7387
ROCKDALE,Public Service Commissioner,3,Republican,Chuck Eaton,768
SCHLEY,Public Service Commissioner,3,Republican,Chuck Eaton,24
SCREVEN,Public Service Commissioner,3,Republican,Chuck Eaton,91
SEMINOLE,Public Service Commissioner,3,Republican,Chuck Eaton,51
SPALDING,Public Service Commissioner,3,Republican,Chuck Eaton,523
STEPHENS,Public Service Commissioner,3,Republican,Chuck Eaton,197
STEWART,Public Service Commissioner,3,Republican,Chuck Eaton,25
SUMTER,Public Service Commissioner,3,Republican,Chuck Eaton,223
TALBOT,Public Service Commissioner,3,Republican,Chuck Eaton,62
TALIAFERRO,Public Service Commissioner,3,Republican,Chuck Eaton,23
TATTNALL,Public Service Commissioner,3,Republican,Chuck Eaton,135
TAYLOR,Public Service Commissioner,3,Republican,Chuck Eaton,75
TELFAIR,Public Service Commissioner,3,Republican,Chuck Eaton,49
TERRELL,Public Service Commissioner,3,Republican,Chuck Eaton,110
THOMAS,Public Service Commissioner,3,Republican,Chuck Eaton,325
TIFT,Public Service Commissioner,3,Republican,Chuck Eaton,220
TOOMBS,Public Service Commissioner,3,Republican,Chuck Eaton,203
TOWNS,Public Service Commissioner,3,Republican,Chuck Eaton,220
TREUTLEN,Public Service Commissioner,3,Republican,Chuck Eaton,66
TROUP,Public Service Commissioner,3,Republican,Chuck Eaton,511
TURNER,Public Service Commissioner,3,Republican,Chuck Eaton,99
TWIGGS,Public Service Commissioner,3,Republican,Chuck Eaton,63
UNION,Public Service Commissioner,3,Republican,Chuck Eaton,298
UPSON,Public Service Commissioner,3,Republican,Chuck Eaton,201
WALKER,Public Service Commissioner,3,Republican,Chuck Eaton,237
