county,office,district,party,candidate,votes
not available,Governor,n/a,not available,Bill Bolton,9
not available,Governor,n/a,not available,David C. Byrne,15
not available,Governor,n/a,not available,Nan Garrett,1198
not available,Governor,n/a,not available,Sam Hay,62
not available,Lieutenant Governor,n/a,not available,Hugh Esco,788
not available,Commissioner of Agriculture,n/a,not available,Kerrie Dickson,906
not available,U.S. House,1,not available,Joyce Griggs,13
not available,U.S. House,7,not available,John F. Sugg,12
not available,U.S. House,7,not available,Al Herman,12
not available,U.S. House,12,not available,Marc Smith,74
not available,State House,146,not available,Harry Lyde,13
not available,State Senate,33,not available,Kathryn Weitzel,47
