county,office,district,party,candidate,votes
APPLING,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,912
ATKINSON,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,40
BACON,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,29
BAKER,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,43
BALDWIN,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,506
BANKS,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,78
BARROW,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,153
BARTOW,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,271
BEN HILL,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,119
BERRIEN,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,146
BIBB,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,3658
BLECKLEY,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,37
BRANTLEY,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,62
BROOKS,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,61
BRYAN,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,479
BULLOCH,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,197
BURKE,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,117
BUTTS,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,287
CALHOUN,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,59
CAMDEN,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,197
CANDLER,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,52
CARROLL,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,418
CATOOSA,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,105
CHARLTON,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,47
CHATHAM,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,1373
CHATTAHOOCHEE,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,14
CHATTOOGA,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,147
CHEROKEE,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,549
CLARKE,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,4749
CLAY,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,22
CLAYTON,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,924
CLINCH,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,48
COBB,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,6024
COFFEE,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,381
COLQUITT,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,432
COLUMBIA,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,494
COOK,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,77
COWETA,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,493
CRAWFORD,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,406
CRISP,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,71
DADE,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,67
DAWSON,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,89
DECATUR,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,98
DEKALB,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,10074
DODGE,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,361
DOOLY,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,46
DOUGHERTY,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,561
DOUGLAS,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,349
EARLY,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,126
ECHOLS,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,11
EFFINGHAM,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,197
ELBERT,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,123
EMANUEL,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,78
EVANS,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,83
FANNIN,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,153
FAYETTE,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,678
FLOYD,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,381
FORSYTH,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,566
FRANKLIN,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,138
FULTON,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,9946
GILMER,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,128
GLASCOCK,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,26
GLYNN,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,363
GORDON,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,131
GRADY,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,89
GREENE,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,238
GWINNETT,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,2374
HABERSHAM,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,203
HALL,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,518
HANCOCK,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,280
HARALSON,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,126
HARRIS,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,193
HART,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,92
HEARD,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,69
HENRY,Supreme Court Justice,,Nonpartisan,Tammy Lynn Adkins,1621
