county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Camden,,United States Senator,,REP,PAUL COLLINS BROUN,185,4,153,28,0
Camden,Tarboro,United States Senator,,REP,PAUL COLLINS BROUN,5,0,4,1,0
Camden,Waverly,United States Senator,,REP,PAUL COLLINS BROUN,11,0,11,0,0
Camden,Woodbine,United States Senator,,REP,PAUL COLLINS BROUN,20,0,17,3,0
Camden,Browntown,United States Senator,,REP,PAUL COLLINS BROUN,2,0,2,0,0
Camden,Harrietts Bluff,United States Senator,,REP,PAUL COLLINS BROUN,21,0,19,2,0
Camden,West Kingsland,United States Senator,,REP,PAUL COLLINS BROUN,10,1,8,1,0
Camden,North Kingsland,United States Senator,,REP,PAUL COLLINS BROUN,8,0,7,1,0
Camden,Kingsland,United States Senator,,REP,PAUL COLLINS BROUN,15,2,13,0,0
Camden,East Kingsland,United States Senator,,REP,PAUL COLLINS BROUN,24,0,21,3,0
Camden,North St Marys,United States Senator,,REP,PAUL COLLINS BROUN,4,1,3,0,0
Camden,Mary Lee Clark,United States Senator,,REP,PAUL COLLINS BROUN,13,0,12,1,0
Camden,South St Marys,United States Senator,,REP,PAUL COLLINS BROUN,16,0,10,6,0
Camden,Mush Bluff,United States Senator,,REP,PAUL COLLINS BROUN,13,0,11,2,0
Camden,West Saint Marys,United States Senator,,REP,PAUL COLLINS BROUN,23,0,15,8,0
Camden,,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",58,7,45,6,0
Camden,Tarboro,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",3,0,1,2,0
Camden,Waverly,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,1,1,0,0
Camden,Woodbine,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",3,1,2,0,0
Camden,Browntown,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Camden,Harrietts Bluff,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,2,0,0
Camden,West Kingsland,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",5,1,4,0,0
Camden,North Kingsland,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Camden,Kingsland,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",3,0,3,0,0
Camden,East Kingsland,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",13,4,9,0,0
Camden,North St Marys,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,2,0,0
