county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Fannin,,United States Senator,,R,DAVID A. PERDUE,5240,308,3258,1671,3
Fannin,COLWELL,United States Senator,,R,DAVID A. PERDUE,338,14,230,94,0
Fannin,FAIRPLAY,United States Senator,,R,DAVID A. PERDUE,297,11,201,84,1
Fannin,FLINTHILL,United States Senator,,R,DAVID A. PERDUE,780,59,500,221,0
Fannin,HEMPTOWN,United States Senator,,R,DAVID A. PERDUE,357,15,259,83,0
Fannin,HOTHOUSE,United States Senator,,R,DAVID A. PERDUE,302,7,188,106,1
Fannin,MINERAL BLUFF,United States Senator,,R,DAVID A. PERDUE,477,18,308,150,1
Fannin,MOBILE,United States Senator,,R,DAVID A. PERDUE,319,21,213,85,0
Fannin,MORGANTON,United States Senator,,R,DAVID A. PERDUE,572,45,374,153,0
Fannin,NOONTOOTLA,United States Senator,,R,DAVID A. PERDUE,286,11,193,82,0
Fannin,SKENIAH,United States Senator,,R,DAVID A. PERDUE,110,5,74,31,0
Fannin,SUGAR CREEK,United States Senator,,R,DAVID A. PERDUE,598,37,320,241,0
Fannin,TOCCOA,United States Senator,,R,DAVID A. PERDUE,804,65,398,341,0
Fannin,,United States Senator,,D,M. MICHELLE NUNN,1542,99,870,573,0
Fannin,COLWELL,United States Senator,,D,M. MICHELLE NUNN,105,5,61,39,0
Fannin,FAIRPLAY,United States Senator,,D,M. MICHELLE NUNN,85,1,55,29,0
Fannin,FLINTHILL,United States Senator,,D,M. MICHELLE NUNN,253,21,157,75,0
Fannin,HEMPTOWN,United States Senator,,D,M. MICHELLE NUNN,78,8,39,31,0
Fannin,HOTHOUSE,United States Senator,,D,M. MICHELLE NUNN,89,0,56,33,0
Fannin,MINERAL BLUFF,United States Senator,,D,M. MICHELLE NUNN,120,4,65,51,0
Fannin,MOBILE,United States Senator,,D,M. MICHELLE NUNN,90,5,54,31,0
Fannin,MORGANTON,United States Senator,,D,M. MICHELLE NUNN,160,5,103,52,0
Fannin,NOONTOOTLA,United States Senator,,D,M. MICHELLE NUNN,85,1,52,32,0
Fannin,SKENIAH,United States Senator,,D,M. MICHELLE NUNN,41,5,26,10,0
Fannin,SUGAR CREEK,United States Senator,,D,M. MICHELLE NUNN,174,29,72,73,0
Fannin,TOCCOA,United States Senator,,D,M. MICHELLE NUNN,262,15,130,117,0
Fannin,,United States Senator,,L,AMANDA C. SWAFFORD,151,9,110,32,0
Fannin,COLWELL,United States Senator,,L,AMANDA C. SWAFFORD,9,1,6,2,0
Fannin,FAIRPLAY,United States Senator,,L,AMANDA C. SWAFFORD,9,0,9,0,0
Fannin,FLINTHILL,United States Senator,,L,AMANDA C. SWAFFORD,28,0,21,7,0
Fannin,HEMPTOWN,United States Senator,,L,AMANDA C. SWAFFORD,12,0,11,1,0
Fannin,HOTHOUSE,United States Senator,,L,AMANDA C. SWAFFORD,15,1,13,1,0
Fannin,MINERAL BLUFF,United States Senator,,L,AMANDA C. SWAFFORD,14,1,7,6,0
Fannin,MOBILE,United States Senator,,L,AMANDA C. SWAFFORD,3,0,2,1,0
Fannin,MORGANTON,United States Senator,,L,AMANDA C. SWAFFORD,9,0,8,1,0
Fannin,NOONTOOTLA,United States Senator,,L,AMANDA C. SWAFFORD,7,0,5,2,0
Fannin,SKENIAH,United States Senator,,L,AMANDA C. SWAFFORD,1,0,0,1,0
Fannin,SUGAR CREEK,United States Senator,,L,AMANDA C. SWAFFORD,19,2,12,5,0
Fannin,TOCCOA,United States Senator,,L,AMANDA C. SWAFFORD,25,4,16,5,0
Fannin,,Governor,,R,J. NATHAN DEAL (I),5220,305,3252,1660,3
Fannin,COLWELL,Governor,,R,J. NATHAN DEAL (I),320,14,219,87,0
Fannin,FAIRPLAY,Governor,,R,J. NATHAN DEAL (I),301,11,207,82,1
Fannin,FLINTHILL,Governor,,R,J. NATHAN DEAL (I),784,57,507,220,0
Fannin,HEMPTOWN,Governor,,R,J. NATHAN DEAL (I),357,13,258,86,0
Fannin,HOTHOUSE,Governor,,R,J. NATHAN DEAL (I),296,6,184,105,1
Fannin,MINERAL BLUFF,Governor,,R,J. NATHAN DEAL (I),465,18,294,152,1
Fannin,MOBILE,Governor,,R,J. NATHAN DEAL (I),320,21,214,85,0
Fannin,MORGANTON,Governor,,R,J. NATHAN DEAL (I),570,43,369,158,0
Fannin,NOONTOOTLA,Governor,,R,J. NATHAN DEAL (I),282,11,189,82,0
Fannin,SKENIAH,Governor,,R,J. NATHAN DEAL (I),110,5,76,29,0
Fannin,SUGAR CREEK,Governor,,R,J. NATHAN DEAL (I),603,43,330,230,0
Fannin,TOCCOA,Governor,,R,J. NATHAN DEAL (I),812,63,405,344,0
Fannin,,Governor,,D,JASON J. CARTER,1544,106,867,571,0
Fannin,COLWELL,Governor,,D,JASON J. CARTER,109,6,62,41,0
