county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Laurens,,United States Senator,,REP,PAUL COLLINS BROUN,256,13,208,35,0
Laurens,Family Life Center,United States Senator,,REP,PAUL COLLINS BROUN,34,4,17,13,0
Laurens,Calhoun Park,United States Senator,,REP,PAUL COLLINS BROUN,28,4,18,6,0
Laurens,Fire Dept Sta #5,United States Senator,,REP,PAUL COLLINS BROUN,44,1,32,11,0
Laurens,Bailey,United States Senator,,REP,PAUL COLLINS BROUN,22,3,17,2,0
Laurens,Buckeye,United States Senator,,REP,PAUL COLLINS BROUN,6,0,6,0,0
Laurens,Burch,United States Senator,,REP,PAUL COLLINS BROUN,5,0,5,0,0
Laurens,Burgamy,United States Senator,,REP,PAUL COLLINS BROUN,5,0,5,0,0
Laurens,Cadwell,United States Senator,,REP,PAUL COLLINS BROUN,1,0,1,0,0
Laurens,Brewton,United States Senator,,REP,PAUL COLLINS BROUN,15,1,14,0,0
Laurens,Dudley,United States Senator,,REP,PAUL COLLINS BROUN,17,0,17,0,0
Laurens,Hampton Mill,United States Senator,,REP,PAUL COLLINS BROUN,24,0,23,1,0
Laurens,Harvard,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Laurens,Minter,United States Senator,,REP,PAUL COLLINS BROUN,4,0,4,0,0
Laurens,Rural Fire Sta #17,United States Senator,,REP,PAUL COLLINS BROUN,12,0,12,0,0
Laurens,Reedy Springs,United States Senator,,REP,PAUL COLLINS BROUN,10,0,10,0,0
Laurens,Smith,United States Senator,,REP,PAUL COLLINS BROUN,8,0,7,1,0
Laurens,LCFS 10 (Valambrosia),United States Senator,,REP,PAUL COLLINS BROUN,21,0,20,1,0
Laurens,,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",12,1,8,3,0
Laurens,Family Life Center,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Laurens,Calhoun Park,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Laurens,Fire Dept Sta #5,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,2,0,0
Laurens,Bailey,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",3,1,1,1,0
Laurens,Buckeye,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Laurens,Burch,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Laurens,Burgamy,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Laurens,Cadwell,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Laurens,Brewton,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Laurens,Dudley,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Laurens,Hampton Mill,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Laurens,Harvard,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Laurens,Minter,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Laurens,Rural Fire Sta #17,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Laurens,Reedy Springs,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
