county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Rockdale,,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",1708,28,1094,586,0
Rockdale,Barksdale,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",182,1,123,58,0
Rockdale,Bethel,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",65,2,52,11,0
Rockdale,Conyers,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",50,0,30,20,0
Rockdale,Fieldstone,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",52,2,31,19,0
Rockdale,Flat Shoals,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",83,2,43,38,0
Rockdale,Honey Creek,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",140,4,96,40,0
Rockdale,Hightower,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",71,0,53,18,0
Rockdale,The Lakes,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",58,2,43,13,0
Rockdale,Lorraine,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",161,1,112,48,0
Rockdale,Magnet,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",127,0,100,27,0
Rockdale,Milstead,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",57,0,29,28,0
Rockdale,Olde Towne,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",49,1,24,24,0
Rockdale,Rockdale,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",108,3,59,46,0
Rockdale,Salem,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",80,4,30,46,0
Rockdale,Sheffield,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",103,1,73,29,0
Rockdale,Smyrna,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",101,0,68,33,0
Rockdale,St. Pius,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",46,3,29,14,0
Rockdale,Stanton,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",175,2,99,74,0
Rockdale,,State School Superintendent - REP,,REP,RICHARD L. WOODS,1585,50,975,560,0
Rockdale,Barksdale,State School Superintendent - REP,,REP,RICHARD L. WOODS,142,5,92,45,0
Rockdale,Bethel,State School Superintendent - REP,,REP,RICHARD L. WOODS,82,0,70,12,0
Rockdale,Conyers,State School Superintendent - REP,,REP,RICHARD L. WOODS,48,3,26,19,0
Rockdale,Fieldstone,State School Superintendent - REP,,REP,RICHARD L. WOODS,64,3,41,20,0
Rockdale,Flat Shoals,State School Superintendent - REP,,REP,RICHARD L. WOODS,83,2,46,35,0
Rockdale,Honey Creek,State School Superintendent - REP,,REP,RICHARD L. WOODS,122,2,75,45,0
Rockdale,Hightower,State School Superintendent - REP,,REP,RICHARD L. WOODS,79,1,55,23,0
Rockdale,The Lakes,State School Superintendent - REP,,REP,RICHARD L. WOODS,56,2,36,18,0
Rockdale,Lorraine,State School Superintendent - REP,,REP,RICHARD L. WOODS,139,3,98,38,0
Rockdale,Magnet,State School Superintendent - REP,,REP,RICHARD L. WOODS,125,1,87,37,0
Rockdale,Milstead,State School Superintendent - REP,,REP,RICHARD L. WOODS,63,3,38,22,0
Rockdale,Olde Towne,State School Superintendent - REP,,REP,RICHARD L. WOODS,49,1,27,21,0
Rockdale,Rockdale,State School Superintendent - REP,,REP,RICHARD L. WOODS,84,4,40,40,0
Rockdale,Salem,State School Superintendent - REP,,REP,RICHARD L. WOODS,75,7,32,36,0
Rockdale,Sheffield,State School Superintendent - REP,,REP,RICHARD L. WOODS,101,3,74,24,0
Rockdale,Smyrna,State School Superintendent - REP,,REP,RICHARD L. WOODS,83,2,43,38,0
Rockdale,St. Pius,State School Superintendent - REP,,REP,RICHARD L. WOODS,51,1,19,31,0
Rockdale,Stanton,State School Superintendent - REP,,REP,RICHARD L. WOODS,139,7,76,56,0
