county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Appling,3B,Appeals Court Judge,,Nonpartisan,GARY B. ANDREWS,35,8,3,0
Appling,5A,Appeals Court Judge,,Nonpartisan,GARY B. ANDREWS,111,26,17,0
Appling,1B,Appeals Court Judge,,Nonpartisan,GARY B. ANDREWS,187,46,30,2
Appling,3A1,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,94,17,8,0
Appling,1C,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,128,31,7,0
Appling,4C,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,78,10,3,0
Appling,4B,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,74,13,3,0
Appling,4A,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,59,7,2,0
Appling,3C,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,153,45,21,0
Appling,3B,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,40,7,3,0
Appling,5B,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,77,22,8,0
Appling,3A,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,45,7,2,0
Appling,2,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,194,32,20,0
Appling,5C,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,67,6,3,0
Appling,5A,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,109,27,17,0
Appling,1B,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,187,46,31,2
Appling,4D,Appeals Court Judge,,Nonpartisan,SARA L. DOYLE,161,56,16,0
Appling,2,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,189,32,19,0
Appling,3A1,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,96,16,7,0
Appling,5C,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,67,6,2,0
Appling,5B,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,76,22,8,0
Appling,5A,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,108,26,15,0
Appling,4D,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,155,58,16,0
Appling,4C,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,76,10,3,0
Appling,4B,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,76,13,3,0
Appling,4A,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,60,6,2,0
Appling,3C,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,131,44,21,0
Appling,3B,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,37,8,3,0
Appling,1B,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,184,47,30,2
Appling,3A,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,45,7,2,0
Appling,1C,Appeals Court Judge,,Nonpartisan,WILLIAM M. RAY,130,31,7,0
Appling,2,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",105,26,12,0
Appling,5B,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",16,4,2,0
Appling,1B,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",30,7,8,2
Appling,1C,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",12,4,2,0
Appling,3A,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",1,1,0,0
Appling,3A1,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",12,1,0,0
Appling,3B,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",19,1,3,0
Appling,5C,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",6,0,0,0
Appling,4A,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",0,0,0,0
Appling,4B,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",3,1,0,0
Appling,4C,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",6,1,2,0
Appling,4D,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",15,7,2,0
Appling,5A,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",6,3,3,0
Appling,3C,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",19,5,7,0
Appling,3A,Attorney General,,Republican,SAMUEL S. OLENS,51,6,2,0
Appling,4A,Attorney General,,Republican,SAMUEL S. OLENS,55,8,3,0
Appling,4B,Attorney General,,Republican,SAMUEL S. OLENS,66,11,4,0
Appling,4C,Attorney General,,Republican,SAMUEL S. OLENS,68,9,2,0
Appling,4D,Attorney General,,Republican,SAMUEL S. OLENS,152,43,14,0
Appling,5A,Attorney General,,Republican,SAMUEL S. OLENS,99,24,13,0
Appling,5B,Attorney General,,Republican,SAMUEL S. OLENS,60,16,7,0
Appling,5C,Attorney General,,Republican,SAMUEL S. OLENS,57,6,2,0
Appling,3B,Attorney General,,Republican,SAMUEL S. OLENS,19,6,0,0
Appling,2,Attorney General,,Republican,SAMUEL S. OLENS,87,12,8,0
Appling,3C,Attorney General,,Republican,SAMUEL S. OLENS,138,42,17,0
Appling,1C,Attorney General,,Republican,SAMUEL S. OLENS,117,24,9,0
Appling,1B,Attorney General,,Republican,SAMUEL S. OLENS,166,39,25,0
Appling,3A1,Attorney General,,Republican,SAMUEL S. OLENS,80,16,8,0
Appling,3A,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,1,1,0,0
Appling,4A,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,0,0,0,0
Appling,1B,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,31,7,8,2
Appling,4C,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,6,1,2,0
Appling,4B,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,4,1,0,0
Appling,5B,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,16,4,2,0
Appling,4D,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,18,7,2,0
Appling,1C,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,13,3,2,0
Appling,5A,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,7,3,3,0
Appling,3C,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,22,5,7,0
Appling,2,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,111,25,13,0
Appling,5C,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,8,0,0,0
Appling,3B,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,19,1,2,0
Appling,3A1,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,13,1,0,0
Appling,3C,Commissioner Of Agriculture,,Republican,GARY W. BLACK,150,48,19,0
Appling,5B,Commissioner Of Agriculture,,Republican,GARY W. BLACK,63,17,7,0
Appling,5C,Commissioner Of Agriculture,,Republican,GARY W. BLACK,62,6,2,0
Appling,5A,Commissioner Of Agriculture,,Republican,GARY W. BLACK,107,23,13,0
Appling,3A1,Commissioner Of Agriculture,,Republican,GARY W. BLACK,84,15,9,0
Appling,4D,Commissioner Of Agriculture,,Republican,GARY W. BLACK,158,50,12,0
Appling,4C,Commissioner Of Agriculture,,Republican,GARY W. BLACK,73,11,2,0
Appling,2,Commissioner Of Agriculture,,Republican,GARY W. BLACK,95,12,8,0
Appling,4A,Commissioner Of Agriculture,,Republican,GARY W. BLACK,65,8,2,0
Appling,3A,Commissioner Of Agriculture,,Republican,GARY W. BLACK,56,6,2,0
Appling,3B,Commissioner Of Agriculture,,Republican,GARY W. BLACK,19,6,0,0
Appling,1C,Commissioner Of Agriculture,,Republican,GARY W. BLACK,131,32,7,0
Appling,1B,Commissioner Of Agriculture,,Republican,GARY W. BLACK,183,40,26,0
Appling,4B,Commissioner Of Agriculture,,Republican,GARY W. BLACK,79,15,4,0
Appling,4A,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",0,0,0,0
Appling,5C,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",7,0,0,0
Appling,3C,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",17,3,4,0
Appling,5B,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",12,1,2,0
Appling,3A,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",2,0,0,0
Appling,4B,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",1,0,0,0
Appling,1C,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",6,3,2,0
Appling,3B,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",16,4,4,0
Appling,2,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",94,20,10,0
Appling,1B,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",19,7,8,0
Appling,4D,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",12,7,2,0
Appling,3A1,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",12,1,0,0
Appling,5A,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",4,1,1,0
Appling,4C,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",3,0,0,0
Appling,5A,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,4,3,2,0
Appling,5B,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,6,2,0,0
Appling,3C,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,3,2,2,0
Appling,4A,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,0,0,0,0
Appling,4B,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,3,2,0,0
Appling,5C,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,2,0,0,0
Appling,1B,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,13,0,0,1
Appling,1C,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,7,1,0,0
Appling,2,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,33,9,3,0
Appling,3A,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,1,1,0,0
Appling,3A1,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,3,0,0,0
Appling,3B,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,6,0,0,0
Appling,4C,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,4,1,2,0
Appling,4D,Commissioner Of Insurance,,Democrat,KEITH G. HEARD,6,2,0,0
Appling,4B,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,68,11,3,0
Appling,4D,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,148,43,14,0
Appling,5B,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,58,17,7,0
Appling,5C,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,57,6,2,0
Appling,3A1,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,80,15,9,0
Appling,3C,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,136,43,17,0
Appling,1B,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,165,37,25,0
Appling,1C,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,116,23,5,0
Appling,2,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,92,11,5,0
Appling,3A,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,50,6,1,0
Appling,4C,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,64,9,2,0
Appling,3B,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,17,6,0,0
Appling,4A,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,56,7,3,0
Appling,5A,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,98,24,13,0
Appling,4D,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,17,6,1,0
Appling,5C,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,7,0,0,0
Appling,5B,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,17,4,2,0
Appling,5A,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,6,3,3,0
Appling,1B,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,31,7,8,2
Appling,1C,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,11,3,2,0
Appling,2,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,104,26,12,0
Appling,3A,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,1,1,0,0
Appling,3A1,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,12,1,0,0
Appling,3B,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,18,1,3,0
Appling,3C,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,17,5,7,0
Appling,4A,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,0,0,0,0
Appling,4B,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,3,1,0,0
Appling,4C,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,6,1,2,0
Appling,4D,Commissioner Of Labor,,Republican,J. MARK BUTLER,154,49,14,0
Appling,1B,Commissioner Of Labor,,Republican,J. MARK BUTLER,164,39,22,0
Appling,1C,Commissioner Of Labor,,Republican,J. MARK BUTLER,120,29,6,0
Appling,2,Commissioner Of Labor,,Republican,J. MARK BUTLER,92,12,8,0
Appling,3A,Commissioner Of Labor,,Republican,J. MARK BUTLER,46,6,2,0
Appling,3A1,Commissioner Of Labor,,Republican,J. MARK BUTLER,85,15,8,0
Appling,3B,Commissioner Of Labor,,Republican,J. MARK BUTLER,20,6,0,0
Appling,3C,Commissioner Of Labor,,Republican,J. MARK BUTLER,136,44,19,0
Appling,4A,Commissioner Of Labor,,Republican,J. MARK BUTLER,61,8,3,0
Appling,4B,Commissioner Of Labor,,Republican,J. MARK BUTLER,69,10,3,0
Appling,4C,Commissioner Of Labor,,Republican,J. MARK BUTLER,72,9,1,0
Appling,5A,Commissioner Of Labor,,Republican,J. MARK BUTLER,109,24,13,0
Appling,5C,Commissioner Of Labor,,Republican,J. MARK BUTLER,61,6,2,0
Appling,5B,Commissioner Of Labor,,Republican,J. MARK BUTLER,61,17,7,0
Appling,5C,Governor,,Democrat,JASON J. CARTER,9,0,0,0
Appling,4B,Governor,,Democrat,JASON J. CARTER,3,1,0,0
Appling,4A,Governor,,Democrat,JASON J. CARTER,0,0,0,0
Appling,3C,Governor,,Democrat,JASON J. CARTER,22,3,6,0
Appling,3B,Governor,,Democrat,JASON J. CARTER,25,2,3,0
Appling,3A1,Governor,,Democrat,JASON J. CARTER,12,1,0,0
Appling,3A,Governor,,Democrat,JASON J. CARTER,1,1,0,0
Appling,1C,Governor,,Democrat,JASON J. CARTER,15,5,2,0
Appling,4C,Governor,,Democrat,JASON J. CARTER,6,2,2,0
Appling,4D,Governor,,Democrat,JASON J. CARTER,15,5,3,0
Appling,5A,Governor,,Democrat,JASON J. CARTER,10,3,2,0
Appling,1B,Governor,,Democrat,JASON J. CARTER,31,7,8,2
Appling,2,Governor,,Democrat,JASON J. CARTER,112,29,13,0
Appling,5B,Governor,,Democrat,JASON J. CARTER,19,4,2,0
Appling,4B,Governor,,Republican,DAVID E. PENNINGTON III.,35,3,1,0
Appling,5B,Governor,,Republican,DAVID E. PENNINGTON III.,19,7,2,0
Appling,5C,Governor,,Republican,DAVID E. PENNINGTON III.,12,1,1,0
Appling,3A,Governor,,Republican,DAVID E. PENNINGTON III.,10,1,0,0
Appling,1B,Governor,,Republican,DAVID E. PENNINGTON III.,70,17,6,0
Appling,1C,Governor,,Republican,DAVID E. PENNINGTON III.,54,13,4,0
Appling,2,Governor,,Republican,DAVID E. PENNINGTON III.,32,6,6,0
Appling,3A1,Governor,,Republican,DAVID E. PENNINGTON III.,35,6,3,0
Appling,3B,Governor,,Republican,DAVID E. PENNINGTON III.,8,0,0,0
Appling,3C,Governor,,Republican,DAVID E. PENNINGTON III.,78,18,9,0
Appling,4A,Governor,,Republican,DAVID E. PENNINGTON III.,9,0,1,0
Appling,4C,Governor,,Republican,DAVID E. PENNINGTON III.,28,4,0,0
Appling,4D,Governor,,Republican,DAVID E. PENNINGTON III.,69,23,3,0
Appling,5A,Governor,,Republican,DAVID E. PENNINGTON III.,59,9,4,0
Appling,5C,Governor,,Republican,J. NATHAN DEAL,56,5,5,0
Appling,1B,Governor,,Republican,J. NATHAN DEAL,142,36,25,0
Appling,5B,Governor,,Republican,J. NATHAN DEAL,57,14,7,0
Appling,5A,Governor,,Republican,J. NATHAN DEAL,96,16,12,0
Appling,2,Governor,,Republican,J. NATHAN DEAL,81,12,7,0
Appling,1C,Governor,,Republican,J. NATHAN DEAL,95,24,10,0
Appling,4D,Governor,,Republican,J. NATHAN DEAL,133,35,14,0
Appling,4C,Governor,,Republican,J. NATHAN DEAL,56,10,2,0
Appling,4B,Governor,,Republican,J. NATHAN DEAL,66,12,6,0
Appling,4A,Governor,,Republican,J. NATHAN DEAL,60,7,2,0
Appling,3C,Governor,,Republican,J. NATHAN DEAL,109,36,17,0
Appling,3B,Governor,,Republican,J. NATHAN DEAL,17,5,0,0
Appling,3A1,Governor,,Republican,J. NATHAN DEAL,69,16,11,0
Appling,3A,Governor,,Republican,J. NATHAN DEAL,56,4,3,0
Appling,4D,Governor,,Republican,JOHN D. BARGE,12,2,0,0
Appling,5A,Governor,,Republican,JOHN D. BARGE,10,6,0,0
Appling,5B,Governor,,Republican,JOHN D. BARGE,11,2,0,0
Appling,5C,Governor,,Republican,JOHN D. BARGE,9,0,2,0
Appling,4C,Governor,,Republican,JOHN D. BARGE,10,0,0,0
Appling,4B,Governor,,Republican,JOHN D. BARGE,2,6,0,0
Appling,1B,Governor,,Republican,JOHN D. BARGE,21,2,4,0
Appling,4A,Governor,,Republican,JOHN D. BARGE,4,2,0,0
Appling,3C,Governor,,Republican,JOHN D. BARGE,15,6,1,0
Appling,3B,Governor,,Republican,JOHN D. BARGE,9,1,0,0
Appling,3A1,Governor,,Republican,JOHN D. BARGE,10,1,0,0
Appling,3A,Governor,,Republican,JOHN D. BARGE,6,2,0,0
Appling,1C,Governor,,Republican,JOHN D. BARGE,24,5,1,0
Appling,2,Governor,,Republican,JOHN D. BARGE,14,1,2,0
Appling,4D,Lieutenant Governor,,Democrat,CONNIE J. STOKES,16,7,1,0
Appling,4C,Lieutenant Governor,,Democrat,CONNIE J. STOKES,5,1,2,0
Appling,5C,Lieutenant Governor,,Democrat,CONNIE J. STOKES,7,0,0,0
Appling,5B,Lieutenant Governor,,Democrat,CONNIE J. STOKES,17,4,2,0
Appling,5A,Lieutenant Governor,,Democrat,CONNIE J. STOKES,7,3,2,0
Appling,4B,Lieutenant Governor,,Democrat,CONNIE J. STOKES,3,2,0,0
Appling,4A,Lieutenant Governor,,Democrat,CONNIE J. STOKES,0,0,0,0
Appling,3C,Lieutenant Governor,,Democrat,CONNIE J. STOKES,18,4,7,0
Appling,3B,Lieutenant Governor,,Democrat,CONNIE J. STOKES,21,1,3,0
Appling,3A1,Lieutenant Governor,,Democrat,CONNIE J. STOKES,12,0,0,0
Appling,3A,Lieutenant Governor,,Democrat,CONNIE J. STOKES,1,1,0,0
Appling,2,Lieutenant Governor,,Democrat,CONNIE J. STOKES,108,25,13,0
Appling,1C,Lieutenant Governor,,Democrat,CONNIE J. STOKES,13,4,2,0
Appling,1B,Lieutenant Governor,,Democrat,CONNIE J. STOKES,27,7,8,2
Appling,5B,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",70,17,8,0
Appling,5A,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",112,22,13,0
Appling,3A1,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",88,15,9,0
Appling,4D,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",160,52,13,0
Appling,4C,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",72,11,2,0
Appling,4B,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",73,12,3,0
Appling,4A,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",58,7,2,0
Appling,1B,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",180,42,25,0
Appling,3B,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",20,6,0,0
Appling,5C,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",59,6,5,0
Appling,3C,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",144,52,16,0
Appling,2,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",95,13,8,0
Appling,3A,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",56,7,2,0
Appling,1C,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",130,36,8,0
Appling,3C,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",135,43,17,0
Appling,3B,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",19,6,0,0
Appling,2,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",89,10,6,0
Appling,4A,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",56,8,3,0
Appling,4B,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",69,10,3,0
Appling,5C,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",58,6,2,0
Appling,4C,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",70,9,1,0
Appling,4D,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",150,47,14,0
Appling,3A,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",47,6,2,0
Appling,3A1,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",80,15,8,0
Appling,5A,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",106,23,13,0
Appling,1C,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",118,29,6,0
Appling,1B,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",160,38,24,0
Appling,5B,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",62,16,7,0
Appling,1C,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,12,4,2,0
Appling,5A,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,6,3,3,0
Appling,5B,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,15,4,2,0
Appling,2,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,110,25,12,0
Appling,3A,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,1,1,0,0
Appling,3A1,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,13,1,0,0
Appling,3B,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,16,1,3,0
Appling,3C,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,20,4,5,0
Appling,4D,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,17,6,2,0
Appling,1B,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,29,5,8,2
Appling,4B,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,3,2,0,0
Appling,4C,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,5,1,2,0
