county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Morgan,,United States Senator,,REP,PAUL COLLINS BROUN,560,9,419,132,0
Morgan,Northeast Morgan,United States Senator,,REP,PAUL COLLINS BROUN,64,2,39,23,0
Morgan,East Morgan,United States Senator,,REP,PAUL COLLINS BROUN,68,1,53,14,0
Morgan,Beth/Springfield,United States Senator,,REP,PAUL COLLINS BROUN,31,1,21,9,0
Morgan,Central Morgan,United States Senator,,REP,PAUL COLLINS BROUN,138,1,89,48,0
Morgan,Clacks Chapel,United States Senator,,REP,PAUL COLLINS BROUN,24,1,20,3,0
Morgan,West Morgan,United States Senator,,REP,PAUL COLLINS BROUN,100,0,87,13,0
Morgan,North Morgan,United States Senator,,REP,PAUL COLLINS BROUN,135,3,110,22,0
Morgan,,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",16,0,11,5,0
Morgan,Northeast Morgan,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",3,0,3,0,0
Morgan,East Morgan,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",6,0,5,1,0
Morgan,Beth/Springfield,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Morgan,Central Morgan,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",4,0,1,3,0
Morgan,Clacks Chapel,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Morgan,West Morgan,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Morgan,North Morgan,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,1,1,0
Morgan,,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",101,3,76,22,0
Morgan,Northeast Morgan,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",8,0,3,5,0
Morgan,East Morgan,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",31,0,26,5,0
Morgan,Beth/Springfield,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",6,0,5,1,0
Morgan,Central Morgan,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",15,1,10,4,0
Morgan,Clacks Chapel,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",3,0,3,0,0
Morgan,West Morgan,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",19,2,15,2,0
Morgan,North Morgan,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",19,0,14,5,0
Morgan,,United States Senator,,REP,DERRICK E. GRAYSON,8,0,5,3,0
Morgan,Northeast Morgan,United States Senator,,REP,DERRICK E. GRAYSON,0,0,0,0,0
Morgan,East Morgan,United States Senator,,REP,DERRICK E. GRAYSON,4,0,1,3,0
Morgan,Beth/Springfield,United States Senator,,REP,DERRICK E. GRAYSON,1,0,1,0,0
Morgan,Central Morgan,United States Senator,,REP,DERRICK E. GRAYSON,1,0,1,0,0
Morgan,Clacks Chapel,United States Senator,,REP,DERRICK E. GRAYSON,2,0,2,0,0
Morgan,West Morgan,United States Senator,,REP,DERRICK E. GRAYSON,0,0,0,0,0
Morgan,North Morgan,United States Senator,,REP,DERRICK E. GRAYSON,0,0,0,0,0
Morgan,,United States Senator,,REP,KAREN C. HANDEL,401,7,288,106,0
Morgan,Northeast Morgan,United States Senator,,REP,KAREN C. HANDEL,43,2,20,21,0
Morgan,East Morgan,United States Senator,,REP,KAREN C. HANDEL,85,0,65,20,0
Morgan,Beth/Springfield,United States Senator,,REP,KAREN C. HANDEL,32,0,26,6,0
Morgan,Central Morgan,United States Senator,,REP,KAREN C. HANDEL,80,1,47,32,0
Morgan,Clacks Chapel,United States Senator,,REP,KAREN C. HANDEL,20,1,14,5,0
Morgan,West Morgan,United States Senator,,REP,KAREN C. HANDEL,60,3,46,11,0
Morgan,North Morgan,United States Senator,,REP,KAREN C. HANDEL,81,0,70,11,0
Morgan,,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",331,3,235,93,0
Morgan,Northeast Morgan,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",50,0,29,21,0
Morgan,East Morgan,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",65,1,42,22,0
Morgan,Beth/Springfield,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",21,0,17,4,0
Morgan,Central Morgan,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",69,0,53,16,0
Morgan,Clacks Chapel,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",12,1,9,2,0
Morgan,West Morgan,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",56,1,37,18,0
Morgan,North Morgan,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",58,0,48,10,0
Morgan,,United States Senator,,REP,DAVID A. PERDUE,650,10,497,143,0
Morgan,Northeast Morgan,United States Senator,,REP,DAVID A. PERDUE,81,1,51,29,0
Morgan,East Morgan,United States Senator,,REP,DAVID A. PERDUE,119,0,93,26,0
Morgan,Beth/Springfield,United States Senator,,REP,DAVID A. PERDUE,53,2,42,9,0
Morgan,Central Morgan,United States Senator,,REP,DAVID A. PERDUE,144,4,90,50,0
Morgan,Clacks Chapel,United States Senator,,REP,DAVID A. PERDUE,43,2,39,2,0
Morgan,West Morgan,United States Senator,,REP,DAVID A. PERDUE,93,0,81,12,0
Morgan,North Morgan,United States Senator,,REP,DAVID A. PERDUE,117,1,101,15,0
Morgan,,United States Senator,,DEM,"O. ""STEEN"" MILES",24,1,18,5,0
Morgan,Northeast Morgan,United States Senator,,DEM,"O. ""STEEN"" MILES",10,0,7,3,0
Morgan,East Morgan,United States Senator,,DEM,"O. ""STEEN"" MILES",0,0,0,0,0
