county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Glynn,,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",2518,110,1518,890,0
Glynn,Sterling Elem School,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",188,3,136,49,0
Glynn,Marshes of Glynn,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",99,0,81,18,0
Glynn,Satilla Marsh School,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",81,2,53,26,0
Glynn,Glyndale School,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",131,9,78,44,0
Glynn,Christian Renewal,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",247,16,149,82,0
Glynn,Oglethorpe Point,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",175,16,71,88,0
Glynn,St Williams Church,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",317,10,166,141,0
Glynn,First Baptist,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",314,4,138,172,0
Glynn,Jekyll Island,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",52,3,39,10,0
Glynn,Sterling Church of God,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",94,2,65,27,0
Glynn,SE Baptist Bldg,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",88,5,64,19,0
Glynn,Career Academy,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",185,6,126,53,0
Glynn,C B Greer School,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",131,1,97,33,0
Glynn,Ballard Complex,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",96,6,61,29,0
Glynn,Northside Church,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",74,6,49,19,0
Glynn,Abundant Life,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",58,4,40,14,0
Glynn,College Place A,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",82,9,47,26,0
Glynn,College Place B,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",6,1,5,0,0
Glynn,Howard Coffin Park,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",59,1,36,22,0
Glynn,Burroughs Molette,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",22,6,8,8,0
Glynn,Selden Park,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",19,0,9,10,0
Glynn,,State School Superintendent - REP,,REP,RICHARD L. WOODS,2809,108,1802,893,6
Glynn,Sterling Elem School,State School Superintendent - REP,,REP,RICHARD L. WOODS,231,15,153,63,0
Glynn,Marshes of Glynn,State School Superintendent - REP,,REP,RICHARD L. WOODS,97,1,84,12,0
Glynn,Satilla Marsh School,State School Superintendent - REP,,REP,RICHARD L. WOODS,125,2,100,23,0
Glynn,Glyndale School,State School Superintendent - REP,,REP,RICHARD L. WOODS,138,12,95,31,0
Glynn,Christian Renewal,State School Superintendent - REP,,REP,RICHARD L. WOODS,287,9,151,126,1
Glynn,Oglethorpe Point,State School Superintendent - REP,,REP,RICHARD L. WOODS,251,11,120,120,0
Glynn,St Williams Church,State School Superintendent - REP,,REP,RICHARD L. WOODS,357,8,222,126,1
Glynn,First Baptist,State School Superintendent - REP,,REP,RICHARD L. WOODS,328,15,164,149,0
Glynn,Jekyll Island,State School Superintendent - REP,,REP,RICHARD L. WOODS,53,0,45,8,0
Glynn,Sterling Church of God,State School Superintendent - REP,,REP,RICHARD L. WOODS,113,4,92,17,0
Glynn,SE Baptist Bldg,State School Superintendent - REP,,REP,RICHARD L. WOODS,65,2,53,10,0
Glynn,Career Academy,State School Superintendent - REP,,REP,RICHARD L. WOODS,146,2,106,37,1
Glynn,C B Greer School,State School Superintendent - REP,,REP,RICHARD L. WOODS,130,2,96,29,3
Glynn,Ballard Complex,State School Superintendent - REP,,REP,RICHARD L. WOODS,111,4,74,33,0
Glynn,Northside Church,State School Superintendent - REP,,REP,RICHARD L. WOODS,82,7,56,19,0
Glynn,Abundant Life,State School Superintendent - REP,,REP,RICHARD L. WOODS,65,3,41,21,0
Glynn,College Place A,State School Superintendent - REP,,REP,RICHARD L. WOODS,79,5,52,22,0
Glynn,College Place B,State School Superintendent - REP,,REP,RICHARD L. WOODS,6,0,4,2,0
Glynn,Howard Coffin Park,State School Superintendent - REP,,REP,RICHARD L. WOODS,110,2,76,32,0
Glynn,Burroughs Molette,State School Superintendent - REP,,REP,RICHARD L. WOODS,14,2,7,5,0
Glynn,Selden Park,State School Superintendent - REP,,REP,RICHARD L. WOODS,21,2,11,8,0
