county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Towns,,United States Senator,,REP,PAUL COLLINS BROUN,299,9,163,121,6
Towns,Young Harris,United States Senator,,REP,PAUL COLLINS BROUN,76,0,50,22,4
Towns,Tate City,United States Senator,,REP,PAUL COLLINS BROUN,3,0,3,0,0
Towns,Macedonia,United States Senator,,REP,PAUL COLLINS BROUN,75,1,39,34,1
Towns,Hiawassee,United States Senator,,REP,PAUL COLLINS BROUN,145,8,71,65,1
Towns,,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",13,4,6,3,0
Towns,Young Harris,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",7,4,2,1,0
Towns,Tate City,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Towns,Macedonia,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,1,1,0
Towns,Hiawassee,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",4,0,3,1,0
Towns,,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",124,6,82,34,2
Towns,Young Harris,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",36,6,20,8,2
Towns,Tate City,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Towns,Macedonia,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",43,0,28,15,0
Towns,Hiawassee,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",44,0,33,11,0
Towns,,United States Senator,,REP,DERRICK E. GRAYSON,7,0,4,2,1
Towns,Young Harris,United States Senator,,REP,DERRICK E. GRAYSON,3,0,2,1,0
Towns,Tate City,United States Senator,,REP,DERRICK E. GRAYSON,0,0,0,0,0
Towns,Macedonia,United States Senator,,REP,DERRICK E. GRAYSON,2,0,2,0,0
Towns,Hiawassee,United States Senator,,REP,DERRICK E. GRAYSON,2,0,0,1,1
Towns,,United States Senator,,REP,KAREN C. HANDEL,136,7,82,43,4
Towns,Young Harris,United States Senator,,REP,KAREN C. HANDEL,42,3,21,16,2
Towns,Tate City,United States Senator,,REP,KAREN C. HANDEL,2,0,2,0,0
Towns,Macedonia,United States Senator,,REP,KAREN C. HANDEL,41,3,26,12,0
Towns,Hiawassee,United States Senator,,REP,KAREN C. HANDEL,51,1,33,15,2
Towns,,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",149,5,91,52,1
