county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Gilmer,,United States Senator,,REP,PAUL COLLINS BROUN,351,6,255,90,0
Gilmer,ELLIJAY SOUTH,United States Senator,,REP,PAUL COLLINS BROUN,38,2,28,8,0
Gilmer,CARTECAY,United States Senator,,REP,PAUL COLLINS BROUN,26,0,18,8,0
Gilmer,TAILS CREEK,United States Senator,,REP,PAUL COLLINS BROUN,16,1,12,3,0
Gilmer,TOWN CREEK,United States Senator,,REP,PAUL COLLINS BROUN,14,0,11,3,0
Gilmer,LEACHES,United States Senator,,REP,PAUL COLLINS BROUN,44,0,32,12,0
Gilmer,CHERRY LOG,United States Senator,,REP,PAUL COLLINS BROUN,17,0,15,2,0
Gilmer,BOARDTOWN,United States Senator,,REP,PAUL COLLINS BROUN,33,2,20,11,0
Gilmer,MOUNTAINTOWN,United States Senator,,REP,PAUL COLLINS BROUN,28,0,22,6,0
Gilmer,EAST ELLIJAY,United States Senator,,REP,PAUL COLLINS BROUN,23,0,13,10,0
Gilmer,ELLIJAY NORTH,United States Senator,,REP,PAUL COLLINS BROUN,30,1,24,5,0
Gilmer,YUKON,United States Senator,,REP,PAUL COLLINS BROUN,22,0,15,7,0
Gilmer,BIG CREEK,United States Senator,,REP,PAUL COLLINS BROUN,33,0,27,6,0
Gilmer,ELLIJAY NORTHEAST,United States Senator,,REP,PAUL COLLINS BROUN,27,0,18,9,0
Gilmer,,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",41,1,26,14,0
Gilmer,ELLIJAY SOUTH,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",4,0,2,2,0
Gilmer,CARTECAY,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",3,0,1,2,0
Gilmer,TAILS CREEK,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",4,0,4,0,0
Gilmer,TOWN CREEK,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
