county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Appling,not available,State School Superintendent,,Republican,RICHARD L. WOODS,2451,723,198,3
Appling,not available,State Senate,19,Republican,TOMMIE A. WILLIAMS,2670,808,240,4
Appling,not available,U.S. House,12,Democrat,JOHN J. BARROW,769,313,119,2
Appling,not available,U.S. House,12,Republican,"R.W. ""RICK"" ALLEN",2372,675,191,2
Appling,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,687,269,102,1
Appling,not available,U.S. Senate,,Libertarian,AMANDA C. SWAFFORD,67,14,4,0
Appling,not available,U.S. Senate,,Republican,DAVID A. PERDUE,2397,697,201,3
Atkinson,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",330,134,26,2
Atkinson,not available,Attorney General,,Republican,SAMUEL S. OLENS,673,341,41,4
Atkinson,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,326,135,21,4
Atkinson,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,687,350,46,3
Atkinson,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",325,125,19,4
Atkinson,not available,Commissioner Of Insurance,,Libertarian,"EDWARD T. ""TED"" METZ",42,16,7,0
Atkinson,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,641,335,40,3
Atkinson,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,329,127,20,2
Atkinson,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,678,349,44,4
Atkinson,not available,Governor,,Democrat,JASON J. CARTER,390,145,26,4
Atkinson,not available,Governor,,Libertarian,ANDREW T. HUNT,34,17,4,0
Atkinson,not available,Governor,,Republican,J. NATHAN DEAL,634,333,38,3
Atkinson,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,318,127,21,4
Atkinson,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",692,346,45,3
Atkinson,not available,Public Service Commissioner,1,Libertarian,JOHN H. MONDS,209,66,12,1
Atkinson,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",715,354,46,4
Atkinson,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,330,129,24,2
Atkinson,not available,Public Service Commissioner,4,Libertarian,ROBIN AARON GILMER,32,9,6,0
Atkinson,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",646,339,36,4
Atkinson,not available,Secretary Of State,,Democrat,DOREEN CARTER,327,132,26,3
Atkinson,not available,Secretary Of State,,Republican,BRIAN P. KEMP,684,348,41,4
Atkinson,not available,State House,176,Republican,"JAMES S. ""JASON"" SHAW JR.",813,372,49,4
Atkinson,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,345,148,26,4
Atkinson,not available,State School Superintendent,,Republican,RICHARD L. WOODS,681,337,41,3
Atkinson,not available,State Senate,7,Republican,TYLER J. HARPER,838,376,49,4
Atkinson,not available,U.S. House,8,Republican,J. AUSTIN SCOTT,833,369,48,5
Atkinson,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,337,141,22,3
Atkinson,not available,U.S. Senate,,Libertarian,AMANDA C. SWAFFORD,38,14,4,1
Atkinson,not available,U.S. Senate,,Republican,DAVID A. PERDUE,687,343,40,3
Bacon,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",198,158,18,0
Bacon,not available,Attorney General,,Republican,SAMUEL S. OLENS,1025,717,55,3
Bacon,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,210,160,15,0
Bacon,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,1022,716,57,3
Bacon,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",196,145,15,0
Bacon,not available,Commissioner Of Insurance,,Libertarian,"EDWARD T. ""TED"" METZ",39,30,1,0
Bacon,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,997,696,55,3
Bacon,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,198,152,17,0
Bacon,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,1036,721,54,3
Bacon,not available,District Attorney,Waycross Circuit,Republican,GEORGE E. BARNHILL,1106,775,61,2
Bacon,not available,Governor,,Democrat,JASON J. CARTER,238,182,20,0
Bacon,not available,Governor,,Libertarian,ANDREW T. HUNT,48,28,0,0
Bacon,not available,Governor,,Republican,J. NATHAN DEAL,946,677,52,3
Bacon,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,196,144,15,0
Bacon,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",1030,720,58,3
Bacon,not available,Public Service Commissioner,1,Libertarian,JOHN H. MONDS,147,107,8,0
Bacon,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",1032,725,59,3
Bacon,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,177,126,15,0
Bacon,not available,Public Service Commissioner,4,Libertarian,ROBIN AARON GILMER,56,46,1,0
Bacon,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",999,697,55,3
Bacon,not available,Secretary Of State,,Democrat,DOREEN CARTER,197,146,14,0
Bacon,not available,Secretary Of State,,Republican,BRIAN P. KEMP,1042,736,57,3
Bacon,not available,State House,169,Democrat,LARRY CHARLES NESMITH JR.,208,161,21,0
Bacon,not available,State House,169,Republican,DOMINIC F. LARICCIA,1029,719,51,3
Bacon,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,210,157,16,0
Bacon,not available,State School Superintendent,,Republican,RICHARD L. WOODS,1030,716,56,3
Bacon,not available,State Senate,7,Republican,TYLER J. HARPER,1121,773,59,2
Bacon,not available,U.S. House,1,Democrat,BRIAN CORWIN REESE,183,136,15,0
Bacon,not available,U.S. House,1,Republican,"E. L. ""BUDDY"" CARTER",1071,752,58,3
Bacon,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,214,161,20,0
Bacon,not available,U.S. Senate,,Libertarian,AMANDA C. SWAFFORD,30,29,1,0
Bacon,not available,U.S. Senate,,Republican,DAVID A. PERDUE,1012,701,53,3
Baker,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",272,143,33,3
Baker,not available,Attorney General,,Republican,SAMUEL S. OLENS,320,147,34,0
Baker,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,284,159,36,3
Baker,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,332,137,33,0
Baker,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",274,141,30,3
Baker,not available,Commissioner Of Insurance,,Libertarian,"EDWARD T. ""TED"" METZ",7,3,0,0
Baker,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,325,150,37,0
Baker,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,278,143,33,3
Baker,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,319,152,35,0
Baker,not available,Governor,,Democrat,JASON J. CARTER,286,158,34,3
Baker,not available,Governor,,Libertarian,ANDREW T. HUNT,12,5,0,0
Baker,not available,Governor,,Republican,J. NATHAN DEAL,319,135,37,0
Baker,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,267,138,33,3
Baker,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",329,152,35,0
Baker,not available,Public Service Commissioner,1,Libertarian,JOHN H. MONDS,187,80,12,2
Baker,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",338,163,42,0
Baker,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,268,148,32,3
Baker,not available,Public Service Commissioner,4,Libertarian,ROBIN AARON GILMER,15,4,1,0
Baker,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",320,144,34,0
Baker,not available,Secretary Of State,,Democrat,DOREEN CARTER,270,143,32,3
Baker,not available,Secretary Of State,,Republican,BRIAN P. KEMP,328,150,36,0
Baker,not available,State House,154,Democrat,WINFRED J. DUKES,432,224,44,2
Baker,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,292,158,36,3
Baker,not available,State School Superintendent,,Republican,RICHARD L. WOODS,308,138,32,0
Baker,not available,State Senate,12,Democrat,FREDDIE K. POWELL SIMS,439,214,40,2
Baker,not available,U.S. House,2,Democrat,SANFORD D. BISHOP,336,172,37,3
Baker,not available,U.S. House,2,Republican,"GREGORY P. ""GREG"" DUKE",285,123,32,0
Baker,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,287,159,38,3
Baker,not available,U.S. Senate,,Libertarian,AMANDA C. SWAFFORD,18,4,1,0
Baker,not available,U.S. Senate,,Republican,DAVID A. PERDUE,312,140,32,0
Baldwin,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",2916,1976,188,6
Baldwin,not available,Attorney General,,Republican,SAMUEL S. OLENS,3218,1905,216,3
Baldwin,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,2798,1877,184,7
Baldwin,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,3321,1986,219,2
Baldwin,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",2830,1922,181,6
Baldwin,not available,Commissioner Of Insurance,,Libertarian,"EDWARD T. ""TED"" METZ",172,90,8,0
Baldwin,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,3108,1852,215,3
Baldwin,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,2888,1977,189,6
Baldwin,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,3238,1900,214,3
Baldwin,not available,Governor,,Democrat,JASON J. CARTER,3051,2066,195,6
Baldwin,not available,Governor,,Libertarian,ANDREW T. HUNT,136,63,11,0
Baldwin,not available,Governor,,Republican,J. NATHAN DEAL,2965,1804,203,3
Baldwin,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,2826,1901,187,5
Baldwin,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",3289,1991,220,4
Baldwin,not available,Public Service Commissioner,1,Libertarian,JOHN H. MONDS,1738,1133,120,3
Baldwin,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",3532,2142,226,4
Baldwin,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,2860,1925,182,6
Baldwin,not available,Public Service Commissioner,4,Libertarian,ROBIN AARON GILMER,208,118,15,0
Baldwin,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",3061,1853,201,3
Baldwin,not available,Secretary Of State,,Democrat,DOREEN CARTER,2895,1948,185,6
Baldwin,not available,Secretary Of State,,Republican,BRIAN P. KEMP,3249,1935,222,3
Baldwin,not available,State House,145,Independent,"E. CULVER ""RUSTY"" KIDD",4828,3043,297,5
Baldwin,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,3041,2039,194,6
Baldwin,not available,State School Superintendent,,Republican,RICHARD L. WOODS,3111,1864,212,3
Baldwin,not available,State Senate,25,Republican,"W. B. ""BURT"" JONES",4360,2611,269,5
Baldwin,not available,U.S. House,10,Democrat,"I. K. ""KENNETH"" DIOUS",2896,1966,187,6
Baldwin,not available,U.S. House,10,Republican,JODY B. HICE,3235,1913,217,3
Baldwin,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,3132,2115,200,6
Baldwin,not available,U.S. Senate,,Libertarian,AMANDA C. SWAFFORD,115,59,9,0
Baldwin,not available,U.S. Senate,,Republican,DAVID A. PERDUE,3001,1792,202,3
Banks,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",409,119,24,1
Banks,not available,Attorney General,,Republican,SAMUEL S. OLENS,2885,715,114,0
Banks,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,373,123,21,0
Banks,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,2947,724,118,0
Banks,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",333,109,21,1
Banks,not available,Commissioner Of Insurance,,Libertarian,"EDWARD T. ""TED"" METZ",133,15,1,0
Banks,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,2837,717,115,0
Banks,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,388,113,25,1
Banks,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,2875,715,114,0
Banks,not available,Governor,,Democrat,JASON J. CARTER,449,147,28,1
Banks,not available,Governor,,Libertarian,ANDREW T. HUNT,111,8,7,0
Banks,not available,Governor,,Republican,J. NATHAN DEAL,2779,697,107,0
Banks,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,314,104,24,1
Banks,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",2998,742,116,0
Banks,not available,Public Service Commissioner,1,Libertarian,JOHN H. MONDS,344,81,20,0
Banks,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",2861,725,109,0
Banks,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,354,115,24,1
Banks,not available,Public Service Commissioner,4,Libertarian,ROBIN AARON GILMER,180,28,3,0
Banks,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",2730,693,111,0
Banks,not available,Secretary Of State,,Democrat,DOREEN CARTER,375,108,22,1
Banks,not available,Secretary Of State,,Republican,BRIAN P. KEMP,2918,731,119,0
Banks,not available,State House,28,Republican,"ROBERT D. ""DAN"" GASAWAY",3080,771,123,0
Banks,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,430,132,28,1
Banks,not available,State School Superintendent,,Republican,RICHARD L. WOODS,2841,702,110,0
Banks,not available,State Senate,50,Republican,JOHN K. WILKINSON,3088,763,122,0
Banks,not available,U.S. House,9,Democrat,DAVID D. VOGEL,391,121,25,1
Banks,not available,U.S. House,9,Republican,"DOUGLAS A. ""DOUG"" COLLINS",2911,727,116,0
Banks,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,445,149,28,1
Banks,not available,U.S. Senate,,Libertarian,AMANDA C. SWAFFORD,97,7,6,0
Banks,not available,U.S. Senate,,Republican,DAVID A. PERDUE,2787,696,108,0
Barrow,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",2145,1209,166,5
Barrow,not available,Attorney General,,Republican,SAMUEL S. OLENS,8468,3501,526,3
Barrow,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,1922,1140,168,3
Barrow,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,8669,3563,525,4
Barrow,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",1919,1146,154,3
Barrow,not available,Commissioner Of Insurance,,Libertarian,"EDWARD T. ""TED"" METZ",537,135,32,2
Barrow,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,8159,3434,508,2
Barrow,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,2090,1178,165,2
Barrow,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,8454,3502,522,4
Barrow,not available,Governor,,Democrat,JASON J. CARTER,2305,1259,179,3
Barrow,not available,Governor,,Libertarian,ANDREW T. HUNT,426,113,29,1
Barrow,not available,Governor,,Republican,J. NATHAN DEAL,7957,3340,493,4
Barrow,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,1939,1127,162,2
Barrow,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",8698,3590,531,5
Barrow,not available,Public Service Commissioner,1,Libertarian,JOHN H. MONDS,1805,809,138,0
Barrow,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",8308,3560,505,5
Barrow,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,1934,1129,156,2
Barrow,not available,Public Service Commissioner,4,Libertarian,ROBIN AARON GILMER,783,229,53,2
Barrow,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",7871,3335,477,3
Barrow,not available,Secretary Of State,,Democrat,DOREEN CARTER,2048,1158,164,2
Barrow,not available,Secretary Of State,,Republican,BRIAN P. KEMP,8579,3562,526,6
Barrow,not available,State House,114,Democrat,G. KEITH THOMAS,385,192,22,1
Barrow,not available,State House,114,Republican,"L. THOMAS ""TOM"" KIRBY",1246,373,70,0
Barrow,not available,State House,116,Republican,TERRY LAMAR ENGLAND,7233,3194,456,4
Barrow,not available,State House,117,Republican,REGINA M. QUICK,690,284,35,1
Barrow,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,2288,1245,168,3
Barrow,not available,State School Superintendent,,Republican,RICHARD L. WOODS,8286,3453,521,3
Barrow,not available,State Senate,47,Republican,"FRANKLIN J. ""FRANK"" GINN",9345,3899,577,5
Barrow,not available,U.S. House,10,Democrat,"I. K. ""KENNETH"" DIOUS",2086,1207,157,3
Barrow,not available,U.S. House,10,Republican,JODY B. HICE,8534,3515,537,5
Barrow,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,2287,1277,179,3
Barrow,not available,U.S. Senate,,Libertarian,AMANDA C. SWAFFORD,362,91,26,0
Barrow,not available,U.S. Senate,,Republican,DAVID A. PERDUE,8102,3384,497,5
Bartow,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",3316,1544,155,5
Bartow,not available,Attorney General,,Republican,SAMUEL S. OLENS,12718,4270,604,15
Bartow,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,3010,1509,156,4
Bartow,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,12975,4268,607,16
Bartow,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",3005,1484,143,3
Bartow,not available,Commissioner Of Insurance,,Libertarian,"EDWARD T. ""TED"" METZ",725,166,33,5
Bartow,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,12258,4160,585,12
Bartow,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,3252,1559,161,5
Bartow,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,12660,4231,598,15
Bartow,not available,Governor,,Democrat,JASON J. CARTER,3710,1728,176,4
Bartow,not available,Governor,,Libertarian,ANDREW T. HUNT,584,120,23,0
Bartow,not available,Governor,,Republican,J. NATHAN DEAL,11858,3978,573,16
Bartow,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,3014,1462,141,3
Bartow,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",13022,4345,629,16
Bartow,not available,Public Service Commissioner,1,Libertarian,JOHN H. MONDS,2666,1023,118,5
Bartow,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",12639,4351,593,14
Bartow,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,3020,1523,145,3
Bartow,not available,Public Service Commissioner,4,Libertarian,ROBIN AARON GILMER,1073,252,57,2
Bartow,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",11848,4027,545,15
Bartow,not available,Secretary Of State,,Democrat,DOREEN CARTER,3204,1516,160,3
Bartow,not available,Secretary Of State,,Republican,BRIAN P. KEMP,12819,4288,600,17
Bartow,not available,State House,14,Republican,CHRISTIAN A. COOMER,5642,1698,260,5
Bartow,not available,State House,15,Democrat,DYLAN L. PATRICK,1837,995,77,2
Bartow,not available,State House,15,Republican,PAUL R. BATTLES,6289,2552,333,7
Bartow,not available,State House,16,Republican,"O. D. ""TREY"" KELLEY",1416,217,24,1
Bartow,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,3630,1664,173,5
Bartow,not available,State School Superintendent,,Republican,RICHARD L. WOODS,12356,4143,583,14
Bartow,not available,State Senate,14,Republican,BRUCE A. THOMPSON,8010,2825,419,11
Bartow,not available,State Senate,52,Republican,"C. E. ""CHUCK"" HUFSTETLER",6115,1931,211,4
Bartow,not available,U.S. House,11,Republican,BARRY D. LOUDERMILK,14285,4842,641,18
Bartow,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,3581,1676,177,3
Bartow,not available,U.S. Senate,,Libertarian,AMANDA C. SWAFFORD,480,103,21,1
Bartow,not available,U.S. Senate,,Republican,DAVID A. PERDUE,12149,4104,573,16
Ben Hill,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",677,617,53,3
Ben Hill,not available,Attorney General,,Republican,SAMUEL S. OLENS,1179,851,79,0
Ben Hill,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,688,635,59,3
Ben Hill,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,1154,842,70,0
Ben Hill,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",664,606,51,3
Ben Hill,not available,Commissioner Of Insurance,,Libertarian,"EDWARD T. ""TED"" METZ",42,31,6,0
Ben Hill,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,1143,837,73,0
Ben Hill,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,684,605,55,2
Ben Hill,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,1179,865,75,0
Ben Hill,not available,District Attorney,Cordele Circuit,Democrat,DENISE D. FACHINI,1428,1118,104,2
Ben Hill,not available,Governor,,Democrat,JASON J. CARTER,739,669,54,3
Ben Hill,not available,Governor,,Libertarian,ANDREW T. HUNT,51,32,3,0
Ben Hill,not available,Governor,,Republican,J. NATHAN DEAL,1059,763,79,0
Ben Hill,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,669,593,51,3
Ben Hill,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",1189,870,84,0
Ben Hill,not available,Public Service Commissioner,1,Libertarian,JOHN H. MONDS,400,357,29,1
Ben Hill,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",1263,935,83,0
Ben Hill,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,644,584,56,3
Ben Hill,not available,Public Service Commissioner,4,Libertarian,ROBIN AARON GILMER,60,42,4,0
Ben Hill,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",1158,850,69,0
Ben Hill,not available,Secretary Of State,,Democrat,DOREEN CARTER,664,604,53,3
Ben Hill,not available,Secretary Of State,,Republican,BRIAN P. KEMP,1193,866,80,0
Ben Hill,not available,State House,155,Republican,"J. H. ""JAY"" ROBERTS",1508,1106,91,0
Ben Hill,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,663,596,53,3
Ben Hill,not available,State School Superintendent,,Republican,RICHARD L. WOODS,1201,898,79,0
Ben Hill,not available,State Senate,7,Republican,TYLER J. HARPER,1494,1096,91,0
Ben Hill,not available,U.S. House,8,Republican,J. AUSTIN SCOTT,1492,1102,93,1
Ben Hill,not available,U.S. Senate,,Democrat,M. MICHELLE NUNN,696,642,62,3
Ben Hill,not available,U.S. Senate,,Libertarian,AMANDA C. SWAFFORD,38,25,2,0
Ben Hill,not available,U.S. Senate,,Republican,DAVID A. PERDUE,1141,831,71,0
Berrien,not available,Attorney General,,Democrat,"GREGORY K. ""GREG"" HECHT",508,263,49,2
Berrien,not available,Attorney General,,Republican,SAMUEL S. OLENS,2087,828,162,6
Berrien,not available,Commissioner Of Agriculture,,Democrat,CHRISTOPHER JAMES IRVIN,500,244,45,2
Berrien,not available,Commissioner Of Agriculture,,Republican,GARY W. BLACK,2100,854,165,6
Berrien,not available,Commissioner Of Insurance,,Democrat,"ELIZABETH N. ""LIZ"" JOHNSON",484,243,47,2
Berrien,not available,Commissioner Of Insurance,,Libertarian,"EDWARD T. ""TED"" METZ",79,36,4,0
Berrien,not available,Commissioner Of Insurance,,Republican,RALPH T. HUDGENS,2030,815,158,6
Berrien,not available,Commissioner Of Labor,,Democrat,ROBBIN K. SHIPP,499,249,46,2
Berrien,not available,Commissioner Of Labor,,Republican,J. MARK BUTLER,2093,848,165,6
Berrien,not available,Governor,,Democrat,JASON J. CARTER,588,293,56,2
Berrien,not available,Governor,,Libertarian,ANDREW T. HUNT,90,38,4,0
Berrien,not available,Governor,,Republican,J. NATHAN DEAL,1924,769,152,6
Berrien,not available,Lieutenant Governor,,Democrat,CONNIE J. STOKES,486,255,50,2
Berrien,not available,Lieutenant Governor,,Republican,"L. S. ""CASEY"" CAGLE",2105,832,161,6
Berrien,not available,Public Service Commissioner,1,Libertarian,JOHN H. MONDS,359,169,31,1
Berrien,not available,Public Service Commissioner,1,Republican,"HERMAN D. ""DOUG"" EVERETT",2139,852,162,7
Berrien,not available,Public Service Commissioner,4,Democrat,DANIEL A. BLACKMAN,483,246,47,2
Berrien,not available,Public Service Commissioner,4,Libertarian,ROBIN AARON GILMER,110,47,6,0
Berrien,not available,Public Service Commissioner,4,Republican,"LAUREN W. ""BUBBA"" MCDONALD",1996,799,150,6
Berrien,not available,Secretary Of State,,Democrat,DOREEN CARTER,497,266,49,2
Berrien,not available,Secretary Of State,,Republican,BRIAN P. KEMP,2101,836,162,6
Berrien,not available,State House,170,Republican,"L. P. ""PENNY"" HOUSTON",2380,973,184,7
Berrien,not available,State School Superintendent,,Democrat,VALARIE D. WILSON,537,264,54,2
Berrien,not available,State School Superintendent,,Republican,RICHARD L. WOODS,2071,839,156,6
