county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Forsyth,,United States Senator,,R,DAVID A. PERDUE,45163,1300,25593,18234,36
Forsyth,01 Big Creek,United States Senator,,R,DAVID A. PERDUE,4820,152,2622,2044,2
Forsyth,02 Brandywine,United States Senator,,R,DAVID A. PERDUE,1059,31,805,220,3
Forsyth,03 Browns Bridge,United States Senator,,R,DAVID A. PERDUE,3244,103,1914,1227,0
Forsyth,04 Chestatee,United States Senator,,R,DAVID A. PERDUE,2199,87,1384,726,2
Forsyth,05 Coal Mountain,United States Senator,,R,DAVID A. PERDUE,1596,39,967,590,0
Forsyth,06 Crossroads,United States Senator,,R,DAVID A. PERDUE,1851,39,902,906,4
Forsyth,07 Cumming,United States Senator,,R,DAVID A. PERDUE,792,49,303,439,1
Forsyth,08 Mashburn,United States Senator,,R,DAVID A. PERDUE,2943,88,1615,1237,3
Forsyth,10 Midway,United States Senator,,R,DAVID A. PERDUE,5283,109,2779,2394,1
Forsyth,15 Heardsville,United States Senator,,R,DAVID A. PERDUE,2331,66,1398,866,1
Forsyth,16 Otwell,United States Senator,,R,DAVID A. PERDUE,3579,127,1836,1611,5
Forsyth,19 Old Atlanta,United States Senator,,R,DAVID A. PERDUE,1857,68,1174,614,1
Forsyth,21 South Forsyth,United States Senator,,R,DAVID A. PERDUE,4023,96,2063,1862,2
Forsyth,25 Windermere,United States Senator,,R,DAVID A. PERDUE,2606,50,1755,799,2
Forsyth,27 Concord,United States Senator,,R,DAVID A. PERDUE,2909,80,1667,1157,5
Forsyth,29 Polo,United States Senator,,R,DAVID A. PERDUE,4071,116,2409,1542,4
Forsyth,,United States Senator,,D,M. MICHELLE NUNN,10353,305,5964,4074,10
Forsyth,01 Big Creek,United States Senator,,D,M. MICHELLE NUNN,1343,43,776,524,0
Forsyth,02 Brandywine,United States Senator,,D,M. MICHELLE NUNN,663,11,509,140,3
Forsyth,03 Browns Bridge,United States Senator,,D,M. MICHELLE NUNN,592,25,318,249,0
Forsyth,04 Chestatee,United States Senator,,D,M. MICHELLE NUNN,380,14,218,147,1
Forsyth,05 Coal Mountain,United States Senator,,D,M. MICHELLE NUNN,272,4,162,105,1
Forsyth,06 Crossroads,United States Senator,,D,M. MICHELLE NUNN,342,1,156,184,1
Forsyth,07 Cumming,United States Senator,,D,M. MICHELLE NUNN,197,17,75,104,1
Forsyth,08 Mashburn,United States Senator,,D,M. MICHELLE NUNN,642,20,359,263,0
Forsyth,10 Midway,United States Senator,,D,M. MICHELLE NUNN,1180,27,589,563,1
Forsyth,15 Heardsville,United States Senator,,D,M. MICHELLE NUNN,366,13,216,136,1
Forsyth,16 Otwell,United States Senator,,D,M. MICHELLE NUNN,807,36,430,340,1
Forsyth,19 Old Atlanta,United States Senator,,D,M. MICHELLE NUNN,504,12,334,158,0
Forsyth,21 South Forsyth,United States Senator,,D,M. MICHELLE NUNN,896,16,513,367,0
Forsyth,25 Windermere,United States Senator,,D,M. MICHELLE NUNN,682,13,447,222,0
Forsyth,27 Concord,United States Senator,,D,M. MICHELLE NUNN,422,15,230,177,0
Forsyth,29 Polo,United States Senator,,D,M. MICHELLE NUNN,1065,38,632,395,0
Forsyth,,United States Senator,,L,AMANDA C. SWAFFORD,1294,57,836,399,2
Forsyth,01 Big Creek,United States Senator,,L,AMANDA C. SWAFFORD,109,5,75,29,0
Forsyth,02 Brandywine,United States Senator,,L,AMANDA C. SWAFFORD,48,2,45,1,0
Forsyth,03 Browns Bridge,United States Senator,,L,AMANDA C. SWAFFORD,94,7,66,21,0
Forsyth,04 Chestatee,United States Senator,,L,AMANDA C. SWAFFORD,66,3,43,20,0
Forsyth,05 Coal Mountain,United States Senator,,L,AMANDA C. SWAFFORD,51,3,30,17,1
Forsyth,06 Crossroads,United States Senator,,L,AMANDA C. SWAFFORD,66,1,38,27,0
Forsyth,07 Cumming,United States Senator,,L,AMANDA C. SWAFFORD,24,2,12,10,0
