county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Twiggs,,United States Senator,,REP,PAUL COLLINS BROUN,32,0,29,3,0
Twiggs,DRY BRANCH,United States Senator,,REP,PAUL COLLINS BROUN,13,0,13,0,0
Twiggs,GOLDEN ISLES,United States Senator,,REP,PAUL COLLINS BROUN,6,0,6,0,0
Twiggs,HIGGSVILLE,United States Senator,,REP,PAUL COLLINS BROUN,2,0,1,1,0
Twiggs,JEFFERSONVILLE/WARE,United States Senator,,REP,PAUL COLLINS BROUN,7,0,5,2,0
Twiggs,SHADY GROVE/TARVERS,United States Senator,,REP,PAUL COLLINS BROUN,4,0,4,0,0
Twiggs,,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,0,1,0
Twiggs,DRY BRANCH,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Twiggs,GOLDEN ISLES,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Twiggs,HIGGSVILLE,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Twiggs,JEFFERSONVILLE/WARE,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,0,1,0
Twiggs,SHADY GROVE/TARVERS,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Twiggs,,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",24,0,19,5,0
Twiggs,DRY BRANCH,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",6,0,6,0,0
Twiggs,GOLDEN ISLES,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",5,0,5,0,0
Twiggs,HIGGSVILLE,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",7,0,3,4,0
Twiggs,JEFFERSONVILLE/WARE,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Twiggs,SHADY GROVE/TARVERS,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",6,0,5,1,0
Twiggs,,United States Senator,,REP,DERRICK E. GRAYSON,8,0,7,1,0
Twiggs,DRY BRANCH,United States Senator,,REP,DERRICK E. GRAYSON,3,0,2,1,0
Twiggs,GOLDEN ISLES,United States Senator,,REP,DERRICK E. GRAYSON,3,0,3,0,0
Twiggs,HIGGSVILLE,United States Senator,,REP,DERRICK E. GRAYSON,1,0,1,0,0
Twiggs,JEFFERSONVILLE/WARE,United States Senator,,REP,DERRICK E. GRAYSON,0,0,0,0,0
Twiggs,SHADY GROVE/TARVERS,United States Senator,,REP,DERRICK E. GRAYSON,1,0,1,0,0
Twiggs,,United States Senator,,REP,KAREN C. HANDEL,54,0,49,5,0
Twiggs,DRY BRANCH,United States Senator,,REP,KAREN C. HANDEL,24,0,22,2,0
Twiggs,GOLDEN ISLES,United States Senator,,REP,KAREN C. HANDEL,11,0,11,0,0
Twiggs,HIGGSVILLE,United States Senator,,REP,KAREN C. HANDEL,5,0,4,1,0
Twiggs,JEFFERSONVILLE/WARE,United States Senator,,REP,KAREN C. HANDEL,9,0,7,2,0
Twiggs,SHADY GROVE/TARVERS,United States Senator,,REP,KAREN C. HANDEL,5,0,5,0,0
Twiggs,,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",136,3,110,23,0
Twiggs,DRY BRANCH,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",43,2,37,4,0
Twiggs,GOLDEN ISLES,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",27,0,26,1,0
Twiggs,HIGGSVILLE,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",18,0,15,3,0
Twiggs,JEFFERSONVILLE/WARE,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",14,1,4,9,0
Twiggs,SHADY GROVE/TARVERS,United States Senator,,REP,"J. H. ""JACK"" KINGSTON",34,0,28,6,0
Twiggs,,United States Senator,,REP,DAVID A. PERDUE,228,6,183,39,0
Twiggs,DRY BRANCH,United States Senator,,REP,DAVID A. PERDUE,66,0,63,3,0
Twiggs,GOLDEN ISLES,United States Senator,,REP,DAVID A. PERDUE,61,0,51,10,0
Twiggs,HIGGSVILLE,United States Senator,,REP,DAVID A. PERDUE,38,2,29,7,0
Twiggs,JEFFERSONVILLE/WARE,United States Senator,,REP,DAVID A. PERDUE,34,2,21,11,0
Twiggs,SHADY GROVE/TARVERS,United States Senator,,REP,DAVID A. PERDUE,29,2,19,8,0
Twiggs,,United States Senator,,DEM,"O. ""STEEN"" MILES",73,8,42,23,0
Twiggs,DRY BRANCH,United States Senator,,DEM,"O. ""STEEN"" MILES",7,0,4,3,0
Twiggs,GOLDEN ISLES,United States Senator,,DEM,"O. ""STEEN"" MILES",16,2,10,4,0
Twiggs,HIGGSVILLE,United States Senator,,DEM,"O. ""STEEN"" MILES",5,0,3,2,0
Twiggs,JEFFERSONVILLE/WARE,United States Senator,,DEM,"O. ""STEEN"" MILES",38,6,19,13,0
Twiggs,SHADY GROVE/TARVERS,United States Senator,,DEM,"O. ""STEEN"" MILES",7,0,6,1,0
Twiggs,,United States Senator,,DEM,M. MICHELLE NUNN,829,106,538,185,0
Twiggs,DRY BRANCH,United States Senator,,DEM,M. MICHELLE NUNN,69,0,62,7,0
Twiggs,GOLDEN ISLES,United States Senator,,DEM,M. MICHELLE NUNN,234,11,185,38,0
Twiggs,HIGGSVILLE,United States Senator,,DEM,M. MICHELLE NUNN,74,2,65,7,0
Twiggs,JEFFERSONVILLE/WARE,United States Senator,,DEM,M. MICHELLE NUNN,333,84,139,110,0
Twiggs,SHADY GROVE/TARVERS,United States Senator,,DEM,M. MICHELLE NUNN,119,9,87,23,0
Twiggs,,United States Senator,,DEM,"BRANKO ""RAD"" RADULOVACKI",44,8,22,14,0
Twiggs,DRY BRANCH,United States Senator,,DEM,"BRANKO ""RAD"" RADULOVACKI",5,0,4,1,0
Twiggs,GOLDEN ISLES,United States Senator,,DEM,"BRANKO ""RAD"" RADULOVACKI",10,0,9,1,0
Twiggs,HIGGSVILLE,United States Senator,,DEM,"BRANKO ""RAD"" RADULOVACKI",1,0,1,0,0
Twiggs,JEFFERSONVILLE/WARE,United States Senator,,DEM,"BRANKO ""RAD"" RADULOVACKI",24,8,6,10,0
Twiggs,SHADY GROVE/TARVERS,United States Senator,,DEM,"BRANKO ""RAD"" RADULOVACKI",4,0,2,2,0
Twiggs,,United States Senator,,DEM,TODD ANTHONY ROBINSON,140,23,79,38,0
Twiggs,DRY BRANCH,United States Senator,,DEM,TODD ANTHONY ROBINSON,9,0,8,1,0
Twiggs,GOLDEN ISLES,United States Senator,,DEM,TODD ANTHONY ROBINSON,32,2,25,5,0
Twiggs,HIGGSVILLE,United States Senator,,DEM,TODD ANTHONY ROBINSON,4,0,3,1,0
Twiggs,JEFFERSONVILLE/WARE,United States Senator,,DEM,TODD ANTHONY ROBINSON,80,21,33,26,0
Twiggs,SHADY GROVE/TARVERS,United States Senator,,DEM,TODD ANTHONY ROBINSON,15,0,10,5,0
Twiggs,,Governor,,REP,JOHN D. BARGE,45,1,38,6,0
Twiggs,DRY BRANCH,Governor,,REP,JOHN D. BARGE,13,1,12,0,0
Twiggs,GOLDEN ISLES,Governor,,REP,JOHN D. BARGE,14,0,14,0,0
Twiggs,HIGGSVILLE,Governor,,REP,JOHN D. BARGE,5,0,1,4,0
Twiggs,JEFFERSONVILLE/WARE,Governor,,REP,JOHN D. BARGE,3,0,2,1,0
Twiggs,SHADY GROVE/TARVERS,Governor,,REP,JOHN D. BARGE,10,0,9,1,0
Twiggs,,Governor,,REP,J. NATHAN DEAL (I),372,6,304,62,0
Twiggs,DRY BRANCH,Governor,,REP,J. NATHAN DEAL (I),125,0,116,9,0
Twiggs,GOLDEN ISLES,Governor,,REP,J. NATHAN DEAL (I),85,0,75,10,0
Twiggs,HIGGSVILLE,Governor,,REP,J. NATHAN DEAL (I),55,2,45,8,0
Twiggs,JEFFERSONVILLE/WARE,Governor,,REP,J. NATHAN DEAL (I),51,2,27,22,0
Twiggs,SHADY GROVE/TARVERS,Governor,,REP,J. NATHAN DEAL (I),56,2,41,13,0
Twiggs,,Governor,,REP,DAVID E. PENNINGTON III.,45,2,39,4,0
Twiggs,DRY BRANCH,Governor,,REP,DAVID E. PENNINGTON III.,13,1,12,0,0
Twiggs,GOLDEN ISLES,Governor,,REP,DAVID E. PENNINGTON III.,7,0,7,0,0
Twiggs,HIGGSVILLE,Governor,,REP,DAVID E. PENNINGTON III.,9,0,6,3,0
Twiggs,JEFFERSONVILLE/WARE,Governor,,REP,DAVID E. PENNINGTON III.,8,1,6,1,0
Twiggs,SHADY GROVE/TARVERS,Governor,,REP,DAVID E. PENNINGTON III.,8,0,8,0,0
Twiggs,,Governor,,DEM,JASON J. CARTER,834,90,525,219,0
Twiggs,DRY BRANCH,Governor,,DEM,JASON J. CARTER,74,0,62,12,0
Twiggs,GOLDEN ISLES,Governor,,DEM,JASON J. CARTER,239,15,181,43,0
Twiggs,HIGGSVILLE,Governor,,DEM,JASON J. CARTER,56,2,46,8,0
Twiggs,JEFFERSONVILLE/WARE,Governor,,DEM,JASON J. CARTER,354,65,161,128,0
