county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Warren,,United States Senator,,R,DAVID A. PERDUE,655,41,361,253,0
Warren,Warrenton,United States Senator,,R,DAVID A. PERDUE,655,41,361,253,0
Warren,,United States Senator,,D,M. MICHELLE NUNN,824,19,521,283,1
Warren,Warrenton,United States Senator,,D,M. MICHELLE NUNN,824,19,521,283,1
Warren,,United States Senator,,L,AMANDA C. SWAFFORD,23,0,14,9,0
Warren,Warrenton,United States Senator,,L,AMANDA C. SWAFFORD,23,0,14,9,0
Warren,,Governor,,(R,J. NATHAN DEAL (I),670,40,362,268,0
Warren,Warrenton,Governor,,(R,J. NATHAN DEAL (I),670,40,362,268,0
Warren,,Governor,,D,JASON J. CARTER,791,20,503,267,1
Warren,Warrenton,Governor,,D,JASON J. CARTER,791,20,503,267,1
Warren,,Governor,,L,ANDREW T. HUNT,24,0,17,7,0
Warren,Warrenton,Governor,,L,ANDREW T. HUNT,24,0,17,7,0
Warren,,Lieutenant Governor,,R,"L. S. ""CASEY"" CAGLE (I)",709,42,395,272,0
Warren,Warrenton,Lieutenant Governor,,R,"L. S. ""CASEY"" CAGLE (I)",709,42,395,272,0
Warren,,Lieutenant Governor,,D,CONNIE J. STOKES,765,17,487,260,1
Warren,Warrenton,Lieutenant Governor,,D,CONNIE J. STOKES,765,17,487,260,1
Warren,,Secretary Of State,,(R,BRIAN P. KEMP (I),700,42,385,273,0
Warren,Warrenton,Secretary Of State,,(R,BRIAN P. KEMP (I),700,42,385,273,0
Warren,,Secretary Of State,,D,DOREEN CARTER,780,16,499,264,1
Warren,Warrenton,Secretary Of State,,D,DOREEN CARTER,780,16,499,264,1
Warren,,Attorney General,,(R,SAMUEL S. OLENS (I),691,42,379,270,0
Warren,Warrenton,Attorney General,,(R,SAMUEL S. OLENS (I),691,42,379,270,0
Warren,,Attorney General,,D,"GREGORY K. ""GREG"" HECHT",769,17,493,258,1
Warren,Warrenton,Attorney General,,D,"GREGORY K. ""GREG"" HECHT",769,17,493,258,1
Warren,,Commissioner Of Agriculture,,(R,GARY W. BLACK (I),705,41,392,272,0
Warren,Warrenton,Commissioner Of Agriculture,,(R,GARY W. BLACK (I),705,41,392,272,0
Warren,,Commissioner Of Agriculture,,D,CHRISTOPHER JAMES IRVIN,751,16,485,249,1
Warren,Warrenton,Commissioner Of Agriculture,,D,CHRISTOPHER JAMES IRVIN,751,16,485,249,1
Warren,,Commissioner Of Insurance,,R,RALPH T. HUDGENS (I),684,41,379,264,0
Warren,Warrenton,Commissioner Of Insurance,,R,RALPH T. HUDGENS (I),684,41,379,264,0
Warren,,Commissioner Of Insurance,,D,"ELIZABETH N. ""LIZ"" JOHNSON",761,18,490,252,1
Warren,Warrenton,Commissioner Of Insurance,,D,"ELIZABETH N. ""LIZ"" JOHNSON",761,18,490,252,1
Warren,,Commissioner Of Insurance,,L,"EDWARD T. ""TED"" METZ",27,0,13,14,0
Warren,Warrenton,Commissioner Of Insurance,,L,"EDWARD T. ""TED"" METZ",27,0,13,14,0
Warren,,State School Superintendent,,R,RICHARD L. WOODS,673,36,374,263,0
Warren,Warrenton,State School Superintendent,,R,RICHARD L. WOODS,673,36,374,263,0
Warren,,State School Superintendent,,D,VALARIE D. WILSON,820,24,515,280,1
Warren,Warrenton,State School Superintendent,,D,VALARIE D. WILSON,820,24,515,280,1
Warren,,Commissioner Of Labor,,(R,J. MARK BUTLER (I),690,40,384,266,0
Warren,Warrenton,Commissioner Of Labor,,(R,J. MARK BUTLER (I),690,40,384,266,0
Warren,,Commissioner Of Labor,,D,ROBBIN K. SHIPP,782,18,495,268,1
Warren,Warrenton,Commissioner Of Labor,,D,ROBBIN K. SHIPP,782,18,495,268,1
Warren,,Public Service Commission,1,R,"HERMAN D. ""DOUG"" EVERETT (I)",766,44,435,287,0
Warren,Warrenton,Public Service Commission,1,R,"HERMAN D. ""DOUG"" EVERETT (I)",766,44,435,287,0
Warren,,Public Service Commission,1,L,JOHN H. MONDS,428,10,290,127,1
Warren,Warrenton,Public Service Commission,1,L,JOHN H. MONDS,428,10,290,127,1
Warren,,Public Service Commission,4,R,"LAUREN W. ""BUBBA"" MCDONALD (I)",674,41,373,260,0
Warren,Warrenton,Public Service Commission,4,R,"LAUREN W. ""BUBBA"" MCDONALD (I)",674,41,373,260,0
Warren,,Public Service Commission,4,D,DANIEL A. BLACKMAN,763,17,492,253,1
Warren,Warrenton,Public Service Commission,4,D,DANIEL A. BLACKMAN,763,17,492,253,1
Warren,,Public Service Commission,4,L,ROBIN AARON GILMER,43,2,21,20,0
Warren,Warrenton,Public Service Commission,4,L,ROBIN AARON GILMER,43,2,21,20,0
Warren,,U.S. Representative,10,R,JODY B. HICE,692,42,388,262,0
Warren,Warrenton,U.S. Representative,10,R,JODY B. HICE,692,42,388,262,0
Warren,,U.S. Representative,10,D,"I. K. ""KENNETH"" DIOUS",772,16,490,265,1
Warren,Warrenton,U.S. Representative,10,D,"I. K. ""KENNETH"" DIOUS",772,16,490,265,1
Warren,,State Senator,23,(R,JESSE STONE (I),686,40,380,266,0
Warren,Warrenton,State Senator,23,(R,JESSE STONE (I),686,40,380,266,0
Warren,,State Senator,23,D,DIANE EVANS,796,19,505,271,1
Warren,Warrenton,State Senator,23,D,DIANE EVANS,796,19,505,271,1
Warren,,State Representative,128,D,W. MACK JACKSON (I),1030,36,642,351,1
Warren,Warrenton,State Representative,128,D,W. MACK JACKSON (I),1030,36,642,351,1
Warren,,Soil and Water Conservation,,,DANIEL CRUMPTON (I),906,43,518,345,0
Warren,Warrenton,Soil and Water Conservation,,,DANIEL CRUMPTON (I),906,43,518,345,0
Warren,,Soil and Water Conservation,,,CHADWICK MOSELY,596,27,368,200,1
Warren,Warrenton,Soil and Water Conservation,,,CHADWICK MOSELY,596,27,368,200,1
Warren,,Constitutional Amendment #1<br>Shall the Constitution of Georgia be amended to prohibit the General Assembly from increasing the maximum state income tax rate?,,,YES,932,45,533,353,1
Warren,Warrenton,Constitutional Amendment #1<br>Shall the Constitution of Georgia be amended to prohibit the General Assembly from increasing the maximum state income tax rate?,,,YES,932,45,533,353,1
Warren,,Constitutional Amendment #1<br>Shall the Constitution of Georgia be amended to prohibit the General Assembly from increasing the maximum state income tax rate?,,,NO,513,12,333,168,0
Warren,Warrenton,Constitutional Amendment #1<br>Shall the Constitution of Georgia be amended to prohibit the General Assembly from increasing the maximum state income tax rate?,,,NO,513,12,333,168,0
