county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Crawford,,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",250,9,173,68,0
Crawford,1A,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",11,0,9,2,0
Crawford,1B,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",15,0,12,3,0
Crawford,2,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",54,2,29,23,0
Crawford,3,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",57,3,37,17,0
Crawford,4,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",60,4,43,13,0
Crawford,5,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",53,0,43,10,0
Crawford,,State School Superintendent - REP,,REP,RICHARD L. WOODS,222,5,172,45,0
Crawford,1A,State School Superintendent - REP,,REP,RICHARD L. WOODS,9,0,8,1,0
Crawford,1B,State School Superintendent - REP,,REP,RICHARD L. WOODS,15,1,9,5,0
Crawford,2,State School Superintendent - REP,,REP,RICHARD L. WOODS,48,0,30,18,0
Crawford,3,State School Superintendent - REP,,REP,RICHARD L. WOODS,45,2,36,7,0
Crawford,4,State School Superintendent - REP,,REP,RICHARD L. WOODS,41,2,33,6,0
Crawford,5,State School Superintendent - REP,,REP,RICHARD L. WOODS,64,0,56,8,0
