county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Bibb,,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",2412,135,1928,349,0
Bibb,EAST MACON 1,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",0,0,0,0,0
Bibb,EAST MACON 2,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",6,1,3,2,0
Bibb,EAST MACON 3,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",8,1,5,2,0
Bibb,EAST MACON 4,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",56,0,40,16,0
Bibb,EAST MACON 5,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",3,0,3,0,0
Bibb,EAST MACON 6,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",26,3,22,1,0
Bibb,GODFREY 1,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",8,0,7,1,0
Bibb,GODFREY 2,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",7,0,3,4,0
Bibb,GODFREY 3,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",1,0,0,1,0
Bibb,GODFREY 4,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",10,0,9,1,0
Bibb,GODFREY 5,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",9,1,5,3,0
Bibb,GODFREY 6,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",19,1,17,1,0
Bibb,GODFREY 7,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",19,1,15,3,0
Bibb,HAZZARD 1,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",13,0,10,3,0
Bibb,HAZZARD 2,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",90,6,76,8,0
Bibb,HAZZARD 3,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",75,3,55,17,0
Bibb,HAZZARD 4,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",91,1,80,10,0
Bibb,HAZZARD 5,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",7,2,3,2,0
Bibb,HAZZARD 6,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",9,0,6,3,0
Bibb,HAZZARD 7,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",84,4,72,8,0
Bibb,HOWARD 1,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",117,7,86,24,0
Bibb,HOWARD 2,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",240,34,167,39,0
Bibb,HOWARD 3,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",142,10,114,18,0
Bibb,HOWARD 4,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",54,3,43,8,0
Bibb,HOWARD 5,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",57,3,51,3,0
Bibb,HOWARD 6,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",80,2,67,11,0
Bibb,HOWARD 7,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",145,3,125,17,0
Bibb,HOWARD 8,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",174,8,151,15,0
Bibb,RUTLAND 1,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",216,9,180,27,0
Bibb,RUTLAND 2,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",113,2,100,11,0
Bibb,VINEVILLE 1,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",18,2,9,7,0
Bibb,VINEVILLE 2,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",16,1,14,1,0
Bibb,VINEVILLE 3,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",8,0,4,4,0
Bibb,VINEVILLE 4,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",9,3,3,3,0
Bibb,VINEVILLE 5,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",8,1,7,0,0
Bibb,VINEVILLE 6,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",114,6,94,14,0
Bibb,VINEVILLE 7,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",126,12,92,22,0
Bibb,VINEVILLE 8,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",25,1,22,2,0
Bibb,WARRIOR 1,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",101,2,84,15,0
Bibb,WARRIOR 2,State School Superintendent - REP,,REP,"MICHAEL L. ""MIKE"" BUCK",108,2,84,22,0
Bibb,,State School Superintendent - REP,,REP,RICHARD L. WOODS,2395,167,1825,403,0
Bibb,EAST MACON 1,State School Superintendent - REP,,REP,RICHARD L. WOODS,0,0,0,0,0
Bibb,EAST MACON 2,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,0,0,2,0
Bibb,EAST MACON 3,State School Superintendent - REP,,REP,RICHARD L. WOODS,2,0,1,1,0
Bibb,EAST MACON 4,State School Superintendent - REP,,REP,RICHARD L. WOODS,52,0,40,12,0
Bibb,EAST MACON 5,State School Superintendent - REP,,REP,RICHARD L. WOODS,5,3,2,0,0
Bibb,EAST MACON 6,State School Superintendent - REP,,REP,RICHARD L. WOODS,15,0,12,3,0
Bibb,GODFREY 1,State School Superintendent - REP,,REP,RICHARD L. WOODS,12,0,8,4,0
Bibb,GODFREY 2,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,0,1,0
Bibb,GODFREY 3,State School Superintendent - REP,,REP,RICHARD L. WOODS,1,0,1,0,0
Bibb,GODFREY 4,State School Superintendent - REP,,REP,RICHARD L. WOODS,15,3,10,2,0
Bibb,GODFREY 5,State School Superintendent - REP,,REP,RICHARD L. WOODS,12,0,10,2,0
Bibb,GODFREY 6,State School Superintendent - REP,,REP,RICHARD L. WOODS,16,1,12,3,0
Bibb,GODFREY 7,State School Superintendent - REP,,REP,RICHARD L. WOODS,18,0,14,4,0
Bibb,HAZZARD 1,State School Superintendent - REP,,REP,RICHARD L. WOODS,10,0,7,3,0
Bibb,HAZZARD 2,State School Superintendent - REP,,REP,RICHARD L. WOODS,118,7,89,22,0
Bibb,HAZZARD 3,State School Superintendent - REP,,REP,RICHARD L. WOODS,92,7,62,23,0
Bibb,HAZZARD 4,State School Superintendent - REP,,REP,RICHARD L. WOODS,105,3,87,15,0
Bibb,HAZZARD 5,State School Superintendent - REP,,REP,RICHARD L. WOODS,9,2,5,2,0
Bibb,HAZZARD 6,State School Superintendent - REP,,REP,RICHARD L. WOODS,13,3,6,4,0
Bibb,HAZZARD 7,State School Superintendent - REP,,REP,RICHARD L. WOODS,96,0,85,11,0
Bibb,HOWARD 1,State School Superintendent - REP,,REP,RICHARD L. WOODS,83,5,63,15,0
Bibb,HOWARD 2,State School Superintendent - REP,,REP,RICHARD L. WOODS,219,47,134,38,0
Bibb,HOWARD 3,State School Superintendent - REP,,REP,RICHARD L. WOODS,103,8,80,15,0
Bibb,HOWARD 4,State School Superintendent - REP,,REP,RICHARD L. WOODS,89,3,74,12,0
Bibb,HOWARD 5,State School Superintendent - REP,,REP,RICHARD L. WOODS,44,2,36,6,0
Bibb,HOWARD 6,State School Superintendent - REP,,REP,RICHARD L. WOODS,94,8,71,15,0
Bibb,HOWARD 7,State School Superintendent - REP,,REP,RICHARD L. WOODS,151,7,117,27,0
Bibb,HOWARD 8,State School Superintendent - REP,,REP,RICHARD L. WOODS,177,5,152,20,0
Bibb,RUTLAND 1,State School Superintendent - REP,,REP,RICHARD L. WOODS,219,11,171,37,0
Bibb,RUTLAND 2,State School Superintendent - REP,,REP,RICHARD L. WOODS,120,0,107,13,0
Bibb,VINEVILLE 1,State School Superintendent - REP,,REP,RICHARD L. WOODS,13,2,4,7,0
Bibb,VINEVILLE 2,State School Superintendent - REP,,REP,RICHARD L. WOODS,18,1,15,2,0
Bibb,VINEVILLE 3,State School Superintendent - REP,,REP,RICHARD L. WOODS,13,0,8,5,0
Bibb,VINEVILLE 4,State School Superintendent - REP,,REP,RICHARD L. WOODS,5,1,1,3,0
Bibb,VINEVILLE 5,State School Superintendent - REP,,REP,RICHARD L. WOODS,13,5,5,3,0
Bibb,VINEVILLE 6,State School Superintendent - REP,,REP,RICHARD L. WOODS,100,6,71,23,0
Bibb,VINEVILLE 7,State School Superintendent - REP,,REP,RICHARD L. WOODS,134,12,108,14,0
Bibb,VINEVILLE 8,State School Superintendent - REP,,REP,RICHARD L. WOODS,22,2,16,4,0
Bibb,WARRIOR 1,State School Superintendent - REP,,REP,RICHARD L. WOODS,85,7,71,7,0
Bibb,WARRIOR 2,State School Superintendent - REP,,REP,RICHARD L. WOODS,99,6,70,23,0
