county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Catoosa,,State Representative,2,R,NEAL FLORENCE,55,0,45,10,0
Catoosa,BLACKSTOCK,State Representative,2,R,NEAL FLORENCE,4,0,3,1,0
Catoosa,CHAMBERS,State Representative,2,R,NEAL FLORENCE,33,0,30,3,0
Catoosa,WOODSTATION,State Representative,2,R,NEAL FLORENCE,18,0,12,6,0
Catoosa,,State Representative,2,R,STEVE TARVIN,180,6,148,26,0
Catoosa,BLACKSTOCK,State Representative,2,R,STEVE TARVIN,23,0,19,4,0
Catoosa,CHAMBERS,State Representative,2,R,STEVE TARVIN,95,4,83,8,0
Catoosa,WOODSTATION,State Representative,2,R,STEVE TARVIN,62,2,46,14,0
Catoosa,,State Representative,2,R,DOUG WOODRUFF,191,3,142,46,0
Catoosa,BLACKSTOCK,State Representative,2,R,DOUG WOODRUFF,13,0,11,2,0
Catoosa,CHAMBERS,State Representative,2,R,DOUG WOODRUFF,117,3,84,30,0
Catoosa,WOODSTATION,State Representative,2,R,DOUG WOODRUFF,61,0,47,14,0
