county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Wilcox,,United States Senator,,REP,PAUL COLLINS BROUN,28,1,25,2,0
Wilcox,Rochelle North 1,United States Senator,,REP,PAUL COLLINS BROUN,3,0,3,0,0
Wilcox,Abbeville North 2,United States Senator,,REP,PAUL COLLINS BROUN,2,0,2,0,0
Wilcox,Pineview 2,United States Senator,,REP,PAUL COLLINS BROUN,4,0,4,0,0
Wilcox,Pitts 3,United States Senator,,REP,PAUL COLLINS BROUN,8,0,8,0,0
Wilcox,Rochelle South 4,United States Senator,,REP,PAUL COLLINS BROUN,3,1,2,0,0
Wilcox,Abbeville South 5,United States Senator,,REP,PAUL COLLINS BROUN,8,0,6,2,0
Wilcox,,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",6,1,3,2,0
Wilcox,Rochelle North 1,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Wilcox,Abbeville North 2,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Wilcox,Pineview 2,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Wilcox,Pitts 3,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Wilcox,Rochelle South 4,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,1,0,0,0
Wilcox,Abbeville South 5,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",3,0,1,2,0
Wilcox,,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",39,2,32,5,0
Wilcox,Rochelle North 1,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Wilcox,Abbeville North 2,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",2,1,0,1,0
Wilcox,Pineview 2,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Wilcox,Pitts 3,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",13,0,13,0,0
Wilcox,Rochelle South 4,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",7,1,6,0,0
Wilcox,Abbeville South 5,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",16,0,12,4,0
Wilcox,,United States Senator,,REP,DERRICK E. GRAYSON,9,0,9,0,0
Wilcox,Rochelle North 1,United States Senator,,REP,DERRICK E. GRAYSON,0,0,0,0,0
Wilcox,Abbeville North 2,United States Senator,,REP,DERRICK E. GRAYSON,1,0,1,0,0
Wilcox,Pineview 2,United States Senator,,REP,DERRICK E. GRAYSON,0,0,0,0,0
