county,office,district,party,candidate,votes
APPLING,President,,Republican,John McCain,5085
ATKINSON,President,,Republican,John McCain,1941
BACON,President,,Republican,John McCain,3089
BAKER,President,,Republican,John McCain,828
BALDWIN,President,,Republican,John McCain,7823
BANKS,President,,Republican,John McCain,5120
BARROW,President,,Republican,John McCain,17625
BARTOW,President,,Republican,John McCain,25976
BEN HILL,President,,Republican,John McCain,3417
BERRIEN,President,,Republican,John McCain,4901
BIBB,President,,Republican,John McCain,27037
BLECKLEY,President,,Republican,John McCain,3657
BRANTLEY,President,,Republican,John McCain,5080
BROOKS,President,,Republican,John McCain,3507
BRYAN,President,,Republican,John McCain,9112
BULLOCH,President,,Republican,John McCain,14174
BURKE,President,,Republican,John McCain,4344
BUTTS,President,,Republican,John McCain,5947
CALHOUN,President,,Republican,John McCain,862
CAMDEN,President,,Republican,John McCain,10502
CANDLER,President,,Republican,John McCain,2286
CARROLL,President,,Republican,John McCain,28661
CATOOSA,President,,Republican,John McCain,18218
CHARLTON,President,,Republican,John McCain,2466
CHATHAM,President,,Republican,John McCain,46829
CHATTAHOOCHEE,President,,Republican,John McCain,811
CHATTOOGA,President,,Republican,John McCain,5572
CHEROKEE,President,,Republican,John McCain,70279
CLARKE,President,,Republican,John McCain,15333
CLAY,President,,Republican,John McCain,558
CLAYTON,President,,Republican,John McCain,16506
CLINCH,President,,Republican,John McCain,1678
COBB,President,,Republican,John McCain,170957
COFFEE,President,,Republican,John McCain,8872
COLQUITT,President,,Republican,John McCain,9185
COLUMBIA,President,,Republican,John McCain,39322
COOK,President,,Republican,John McCain,3782
COWETA,President,,Republican,John McCain,37571
CRAWFORD,President,,Republican,John McCain,3358
CRISP,President,,Republican,John McCain,4424
DADE,President,,Republican,John McCain,4703
DAWSON,President,,Republican,John McCain,8242
DECATUR,President,,Republican,John McCain,5890
DEKALB,President,,Republican,John McCain,65581
DODGE,President,,Republican,John McCain,5543
DOOLY,President,,Republican,John McCain,1991
DOUGHERTY,President,,Republican,John McCain,12547
