county,office,district,party,candidate,votes
Ben hill,State Senate,13,Republican,John Dickey Crosby,10
Ben hill,State Senate,13,Republican,Wally Roberts,4
Crisp,State Senate,13,Republican,John Dickey Crosby,139
Crisp,State Senate,13,Republican,Wally Roberts,113
Irwin,State Senate,13,Republican,John Dickey Crosby,27
Irwin,State Senate,13,Republican,Wally Roberts,7
Lee,State Senate,13,Republican,John Dickey Crosby,323
Lee,State Senate,13,Republican,Wally Roberts,761
Tift,State Senate,13,Republican,John Dickey Crosby,1737
Tift,State Senate,13,Republican,Wally Roberts,85
Turner,State Senate,13,Republican,John Dickey Crosby,21
Turner,State Senate,13,Republican,Wally Roberts,3
Wilcox,State Senate,13,Republican,Wally Roberts,0
Wilcox,State Senate,13,Republican,John Dickey Crosby,0
Worth,State Senate,13,Republican,John Dickey Crosby,85
Worth,State Senate,13,Republican,Wally Roberts,43
