county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Butts,Butts County Recreation Center,U.S. Senate,,Rep,Herschel Walker,1324,64,358,2,900
Butts,Jenkinsburg City Hall,U.S. Senate,,Rep,Herschel Walker,1217,28,427,0,762
Butts,Rock Creek Missionary,U.S. Senate,,Rep,Herschel Walker,544,17,185,0,342
Butts,Stark United Methodist Church,U.S. Senate,,Rep,Herschel Walker,1649,44,631,0,974
Butts,Towaliga Baptist Church,U.S. Senate,,Rep,Herschel Walker,1488,39,537,0,912
Butts,Butts County Recreation Center,U.S. Senate,,(Dem,Raphael Warnock ,1049,70,238,0,741
Butts,Jenkinsburg City Hall,U.S. Senate,,(Dem,Raphael Warnock ,448,32,115,0,301
Butts,Rock Creek Missionary,U.S. Senate,,(Dem,Raphael Warnock ,402,35,97,0,270
Butts,Stark United Methodist Church,U.S. Senate,,(Dem,Raphael Warnock ,173,12,50,0,111
Butts,Towaliga Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,425,27,107,0,291
