county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Barrow,01,U.S. Senate,,Rep,Herschel Walker,1190,30,752,0,408
Barrow,02,U.S. Senate,,Rep,Herschel Walker,2942,134,1549,0,1259
Barrow,03,U.S. Senate,,Rep,Herschel Walker,1996,67,1271,0,658
Barrow,04,U.S. Senate,,Rep,Herschel Walker,1205,31,649,0,525
Barrow,05,U.S. Senate,,Rep,Herschel Walker,3028,117,1597,0,1314
Barrow,08,U.S. Senate,,Rep,Herschel Walker,2700,90,1271,0,1339
Barrow,13,U.S. Senate,,Rep,Herschel Walker,2622,98,1289,0,1235
Barrow,16,U.S. Senate,,Rep,Herschel Walker,2262,62,1311,0,889
Barrow,01,U.S. Senate,,(Dem,Raphael Warnock ,393,23,182,0,188
Barrow,02,U.S. Senate,,(Dem,Raphael Warnock ,733,70,297,0,366
Barrow,03,U.S. Senate,,(Dem,Raphael Warnock ,708,55,371,0,282
Barrow,04,U.S. Senate,,(Dem,Raphael Warnock ,362,32,146,0,184
Barrow,05,U.S. Senate,,(Dem,Raphael Warnock ,1321,98,575,0,648
Barrow,08,U.S. Senate,,(Dem,Raphael Warnock ,870,62,325,0,483
Barrow,13,U.S. Senate,,(Dem,Raphael Warnock ,1689,129,673,0,887
Barrow,16,U.S. Senate,,(Dem,Raphael Warnock ,1377,80,636,0,661
