county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Greene,Greensboro,U.S. Senate,,Rep,Herschel Junior Walker,1108,770,41,0,297
Greene,Union Point,U.S. Senate,,Rep,Herschel Junior Walker,467,235,10,0,222
Greene,Siloam,U.S. Senate,,Rep,Herschel Junior Walker,278,147,7,0,124
Greene,White Plains,U.S. Senate,,Rep,Herschel Junior Walker,144,78,6,0,60
Greene,Old Salem,U.S. Senate,,Rep,Herschel Junior Walker,4744,3428,242,1,1073
Greene,Greensboro,U.S. Senate,,Dem,Raphael Warnock ,1200,713,137,0,350
Greene,Union Point,U.S. Senate,,Dem,Raphael Warnock ,510,203,50,0,257
Greene,Siloam,U.S. Senate,,Dem,Raphael Warnock ,260,99,18,0,143
Greene,White Plains,U.S. Senate,,Dem,Raphael Warnock ,109,51,13,0,45
Greene,Old Salem,U.S. Senate,,Dem,Raphael Warnock ,1448,1045,172,0,231
Greene,Greensboro,U.S. Senate,,Lib,Chase Oliver,25,12,2,0,11
Greene,Union Point,U.S. Senate,,Lib,Chase Oliver,14,5,0,0,9
Greene,Siloam,U.S. Senate,,Lib,Chase Oliver,6,3,0,0,3
Greene,White Plains,U.S. Senate,,Lib,Chase Oliver,2,0,0,0,2
Greene,Old Salem,U.S. Senate,,Lib,Chase Oliver,109,71,7,0,31
Greene,Greensboro,Governor,,Rep,Brian Kemp ,1200,829,47,0,324
Greene,Union Point,Governor,,Rep,Brian Kemp ,505,255,10,0,240
Greene,Siloam,Governor,,Rep,Brian Kemp ,288,155,6,0,127
Greene,White Plains,Governor,,Rep,Brian Kemp ,148,76,8,0,64
Greene,Old Salem,Governor,,Rep,Brian Kemp ,5261,3803,270,1,1187
Greene,Greensboro,Governor,,Dem,Stacey Abrams,1129,669,132,0,328
Greene,Union Point,Governor,,Dem,Stacey Abrams,492,192,51,0,249
Greene,Siloam,Governor,,Dem,Stacey Abrams,257,95,19,0,143
Greene,White Plains,Governor,,Dem,Stacey Abrams,107,52,12,0,43
Greene,Old Salem,Governor,,Dem,Stacey Abrams,1075,780,144,0,151
Greene,Greensboro,Governor,,Lib,Shane Hazel,13,5,2,0,6
Greene,Union Point,Governor,,Lib,Shane Hazel,5,0,0,0,5
Greene,Siloam,Governor,,Lib,Shane Hazel,1,1,0,0,0
Greene,White Plains,Governor,,Lib,Shane Hazel,3,2,1,0,0
