county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
McIntosh,Sapelo Island,U.S. Senate,,Rep,Herschel Junior Walker,8,4,0,0,4
McIntosh,Crescent,U.S. Senate,,Rep,Herschel Junior Walker,418,269,6,0,143
McIntosh,Darien,U.S. Senate,,Rep,Herschel Junior Walker,805,519,48,0,238
McIntosh,South Newport,U.S. Senate,,Rep,Herschel Junior Walker,1267,692,53,0,522
McIntosh,North Darien,U.S. Senate,,Rep,Herschel Junior Walker,846,520,47,0,279
McIntosh,Sapelo Island,U.S. Senate,,Dem,Raphael Warnock ,26,4,3,0,19
McIntosh,Crescent,U.S. Senate,,Dem,Raphael Warnock ,729,412,75,1,241
McIntosh,Darien,U.S. Senate,,Dem,Raphael Warnock ,467,311,58,0,98
McIntosh,South Newport,U.S. Senate,,Dem,Raphael Warnock ,408,252,61,0,95
McIntosh,North Darien,U.S. Senate,,Dem,Raphael Warnock ,418,263,34,0,121
McIntosh,Sapelo Island,U.S. Senate,,Lib,Chase Oliver,0,0,0,0,0
McIntosh,Crescent,U.S. Senate,,Lib,Chase Oliver,10,5,1,0,4
McIntosh,Darien,U.S. Senate,,Lib,Chase Oliver,23,12,1,0,10
McIntosh,South Newport,U.S. Senate,,Lib,Chase Oliver,29,10,3,0,16
McIntosh,North Darien,U.S. Senate,,Lib,Chase Oliver,33,11,1,0,21
McIntosh,Sapelo Island,Governor,,Rep,Brian Kemp ,9,4,0,0,5
McIntosh,Crescent,Governor,,Rep,Brian Kemp ,443,282,8,0,153
McIntosh,Darien,Governor,,Rep,Brian Kemp ,863,559,52,0,252
McIntosh,South Newport,Governor,,Rep,Brian Kemp ,1346,722,64,0,560
McIntosh,North Darien,Governor,,Rep,Brian Kemp ,909,556,47,0,306
McIntosh,Sapelo Island,Governor,,Dem,Stacey Abrams,25,4,3,0,18
McIntosh,Crescent,Governor,,Dem,Stacey Abrams,719,407,74,1,237
McIntosh,Darien,Governor,,Dem,Stacey Abrams,441,288,58,0,95
McIntosh,South Newport,Governor,,Dem,Stacey Abrams,356,228,54,0,74
McIntosh,North Darien,Governor,,Dem,Stacey Abrams,382,238,33,0,111
McIntosh,Sapelo Island,Governor,,Lib,Shane Hazel,0,0,0,0,0
McIntosh,Crescent,Governor,,Lib,Shane Hazel,2,0,0,0,2
McIntosh,Darien,Governor,,Lib,Shane Hazel,5,4,0,0,1
McIntosh,South Newport,Governor,,Lib,Shane Hazel,6,1,0,0,5
McIntosh,North Darien,Governor,,Lib,Shane Hazel,11,3,2,0,6
McIntosh,Sapelo Island,Lieutenant Governor,,Rep,Burt Jones,8,4,0,0,4
McIntosh,Crescent,Lieutenant Governor,,Rep,Burt Jones,440,283,6,0,151
McIntosh,Darien,Lieutenant Governor,,Rep,Burt Jones,832,537,51,0,244
McIntosh,South Newport,Lieutenant Governor,,Rep,Burt Jones,1302,702,63,0,537
McIntosh,North Darien,Lieutenant Governor,,Rep,Burt Jones,889,538,48,0,303
McIntosh,Sapelo Island,Lieutenant Governor,,Dem,Charlie Bailey,22,3,3,0,16
McIntosh,Crescent,Lieutenant Governor,,Dem,Charlie Bailey,683,383,76,1,223
McIntosh,Darien,Lieutenant Governor,,Dem,Charlie Bailey,424,278,58,0,88
McIntosh,South Newport,Lieutenant Governor,,Dem,Charlie Bailey,360,224,55,0,81
McIntosh,North Darien,Lieutenant Governor,,Dem,Charlie Bailey,368,230,34,0,104
McIntosh,Sapelo Island,Lieutenant Governor,,Lib,Ryan Graham,0,0,0,0,0
McIntosh,Crescent,Lieutenant Governor,,Lib,Ryan Graham,11,3,0,0,8
McIntosh,Darien,Lieutenant Governor,,Lib,Ryan Graham,17,9,0,0,8
McIntosh,South Newport,Lieutenant Governor,,Lib,Ryan Graham,32,17,1,0,14
McIntosh,North Darien,Lieutenant Governor,,Lib,Ryan Graham,22,13,0,0,9
McIntosh,Sapelo Island,Secretary of State,,Rep,Brad Raffensperger ,10,4,0,0,6
McIntosh,Crescent,Secretary of State,,Rep,Brad Raffensperger ,439,280,8,0,151
McIntosh,Darien,Secretary of State,,Rep,Brad Raffensperger ,823,538,53,0,232
McIntosh,South Newport,Secretary of State,,Rep,Brad Raffensperger ,1305,704,68,0,533
McIntosh,North Darien,Secretary of State,,Rep,Brad Raffensperger ,868,526,42,0,300
McIntosh,Sapelo Island,Secretary of State,,Dem,Bee Nguyen,22,4,3,0,15
McIntosh,Crescent,Secretary of State,,Dem,Bee Nguyen,666,375,73,1,217
McIntosh,Darien,Secretary of State,,Dem,Bee Nguyen,412,265,54,0,93
McIntosh,South Newport,Secretary of State,,Dem,Bee Nguyen,324,204,49,0,71
McIntosh,North Darien,Secretary of State,,Dem,Bee Nguyen,355,225,34,0,96
McIntosh,Sapelo Island,Secretary of State,,Lib,Ted Metz,0,0,0,0,0
McIntosh,Crescent,Secretary of State,,Lib,Ted Metz,21,11,0,0,10
McIntosh,Darien,Secretary of State,,Lib,Ted Metz,33,20,1,0,12
McIntosh,South Newport,Secretary of State,,Lib,Ted Metz,64,33,2,0,29
McIntosh,North Darien,Secretary of State,,Lib,Ted Metz,49,22,5,0,22
McIntosh,Sapelo Island,Attorney General,,Rep,Chris Carr ,9,4,0,0,5
