county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Gwinnett,081 Cates L,U.S. Senate,,Rep,Herschel Walker,659,64,344,0,251
Gwinnett,082 Duluth E,U.S. Senate,,Rep,Herschel Walker,625,18,329,0,278
Gwinnett,083 Goodwins D,U.S. Senate,,Rep,Herschel Walker,743,34,465,0,244
Gwinnett,084 Lawrenceville G,U.S. Senate,,Rep,Herschel Walker,318,12,196,0,110
Gwinnett,085 Lawrenceville H,U.S. Senate,,Rep,Herschel Walker,887,58,487,0,342
Gwinnett,086 Martins F,U.S. Senate,,Rep,Herschel Walker,207,9,142,0,56
Gwinnett,087 Pinckneyville S,U.S. Senate,,Rep,Herschel Walker,448,19,243,0,186
Gwinnett,088 Rockbridge E,U.S. Senate,,Rep,Herschel Walker,334,9,195,0,130
Gwinnett,089 Sugar Hill E,U.S. Senate,,Rep,Herschel Walker,847,32,467,0,348
Gwinnett,090 Lawrenceville I,U.S. Senate,,Rep,Herschel Walker,406,26,235,0,145
Gwinnett,091 Baycreek D,U.S. Senate,,Rep,Herschel Walker,860,41,574,0,245
Gwinnett,092 Berkshire J,U.S. Senate,,Rep,Herschel Walker,675,36,367,0,272
Gwinnett,093 Cates M,U.S. Senate,,Rep,Herschel Walker,937,65,551,0,321
Gwinnett,094 Cates N,U.S. Senate,,Rep,Herschel Walker,737,66,435,0,236
Gwinnett,095 Duluth F,U.S. Senate,,Rep,Herschel Walker,326,33,139,1,153
Gwinnett,096 Duluth G,U.S. Senate,,Rep,Herschel Walker,667,29,286,1,351
Gwinnett,097 Goodwins E,U.S. Senate,,Rep,Herschel Walker,931,35,532,0,364
Gwinnett,098 Goodwins F,U.S. Senate,,Rep,Herschel Walker,517,24,297,0,196
Gwinnett,099 Pinckneyville T,U.S. Senate,,Rep,Herschel Walker,483,23,288,1,171
Gwinnett,100 Suwanee B,U.S. Senate,,Rep,Herschel Walker,1040,33,448,0,559
Gwinnett,101 Pinckneyville U,U.S. Senate,,Rep,Herschel Walker,344,25,242,0,77
Gwinnett,102 Pucketts B,U.S. Senate,,Rep,Herschel Walker,932,49,487,2,394
Gwinnett,103 Berkshire L,U.S. Senate,,Rep,Herschel Walker,300,18,178,0,104
Gwinnett,104 Rockbridge F,U.S. Senate,,Rep,Herschel Walker,411,26,177,0,208
Gwinnett,105 Sugar Hill F,U.S. Senate,,Rep,Herschel Walker,961,26,616,0,319
Gwinnett,106 Suwanee C,U.S. Senate,,Rep,Herschel Walker,1112,44,506,0,562
Gwinnett,107 Cates O,U.S. Senate,,Rep,Herschel Walker,351,15,248,0,88
Gwinnett,108 Baycreek E,U.S. Senate,,Rep,Herschel Walker,476,29,303,0,144
Gwinnett,109 Berkshire M,U.S. Senate,,Rep,Herschel Walker,452,13,282,0,157
Gwinnett,110 Martins G,U.S. Senate,,Rep,Herschel Walker,233,9,160,0,64
Gwinnett,111 Duluth H,U.S. Senate,,Rep,Herschel Walker,565,45,281,0,239
Gwinnett,112 Berkshire N,U.S. Senate,,Rep,Herschel Walker,784,36,354,0,394
Gwinnett,113 Pinckneyville V,U.S. Senate,,Rep,Herschel Walker,226,12,121,0,93
Gwinnett,114 Pinckneyville W,U.S. Senate,,Rep,Herschel Walker,745,23,373,1,348
Gwinnett,115 Martins H,U.S. Senate,,Rep,Herschel Walker,589,46,345,0,198
Gwinnett,116 Martins I,U.S. Senate,,Rep,Herschel Walker,349,39,221,1,88
Gwinnett,117 Martins J,U.S. Senate,,Rep,Herschel Walker,241,7,143,0,91
Gwinnett,118 Garners F,U.S. Senate,,Rep,Herschel Walker,367,19,208,0,140
Gwinnett,119 Berkshire O,U.S. Senate,,Rep,Herschel Walker,677,40,422,0,215
Gwinnett,120 Berkshire P,U.S. Senate,,Rep,Herschel Walker,189,11,122,0,56
Gwinnett,121 Pinckneyville X,U.S. Senate,,Rep,Herschel Walker,807,44,364,0,399
Gwinnett,122 Rockbridge G,U.S. Senate,,Rep,Herschel Walker,418,24,198,1,195
Gwinnett,123 Pinckneyville Y,U.S. Senate,,Rep,Herschel Walker,182,5,118,0,59
Gwinnett,124 Goodwins G,U.S. Senate,,Rep,Herschel Walker,290,18,192,0,80
Gwinnett,125 Pinckneyville Z,U.S. Senate,,Rep,Herschel Walker,687,24,423,0,240
Gwinnett,126 Pinckneyville A1,U.S. Senate,,Rep,Herschel Walker,943,47,475,0,421
Gwinnett,127 Lawrenceville J,U.S. Senate,,Rep,Herschel Walker,251,8,148,0,95
Gwinnett,128 Goodwins H,U.S. Senate,,Rep,Herschel Walker,493,12,307,0,174
Gwinnett,129 Duncans B,U.S. Senate,,Rep,Herschel Walker,1727,38,1040,0,649
Gwinnett,130 Suwanee D,U.S. Senate,,Rep,Herschel Walker,1312,30,732,0,550
Gwinnett,131 Suwanee E,U.S. Senate,,Rep,Herschel Walker,1141,30,559,0,552
Gwinnett,132 Lawrenceville K,U.S. Senate,,Rep,Herschel Walker,630,38,369,1,222
Gwinnett,133 Harbins B,U.S. Senate,,Rep,Herschel Walker,1161,38,538,0,585
Gwinnett,134 Baycreek F,U.S. Senate,,Rep,Herschel Walker,602,39,389,0,174
Gwinnett,135 Pucketts C,U.S. Senate,,Rep,Herschel Walker,888,36,452,2,398
Gwinnett,136 Hog Mountain C,U.S. Senate,,Rep,Herschel Walker,897,36,536,0,325
Gwinnett,137 Rockycreek B,U.S. Senate,,Rep,Herschel Walker,1072,30,567,1,474
Gwinnett,138 Duluth I,U.S. Senate,,Rep,Herschel Walker,1061,66,494,1,500
Gwinnett,139 Martins K,U.S. Senate,,Rep,Herschel Walker,441,20,314,0,107
Gwinnett,140 Suwanee H,U.S. Senate,,Rep,Herschel Walker,1283,41,593,1,648
Gwinnett,141 Sugar Hill G,U.S. Senate,,Rep,Herschel Walker,875,33,449,0,393
Gwinnett,142 Suwanee F,U.S. Senate,,Rep,Herschel Walker,800,21,489,0,290
Gwinnett,143 Lawrenceville L,U.S. Senate,,Rep,Herschel Walker,747,47,453,0,247
Gwinnett,144 Lawrenceville M,U.S. Senate,,Rep,Herschel Walker,490,20,279,0,191
Gwinnett,145 Baycreek G,U.S. Senate,,Rep,Herschel Walker,790,51,466,0,273
Gwinnett,146 Baycreek H,U.S. Senate,,Rep,Herschel Walker,1337,63,781,1,492
Gwinnett,147 Baycreek I,U.S. Senate,,Rep,Herschel Walker,833,51,447,0,335
Gwinnett,148 Berkshire Q,U.S. Senate,,Rep,Herschel Walker,384,15,245,0,124
Gwinnett,149 Goodwins I,U.S. Senate,,Rep,Herschel Walker,554,18,344,0,192
Gwinnett,150 Duluth K,U.S. Senate,,Rep,Herschel Walker,135,6,72,0,57
Gwinnett,151 Harbins C,U.S. Senate,,Rep,Herschel Walker,741,18,525,0,198
Gwinnett,152 Rockycreek C,U.S. Senate,,Rep,Herschel Walker,1165,32,627,1,505
Gwinnett,153 Lawrenceville N,U.S. Senate,,Rep,Herschel Walker,337,14,192,0,131
Gwinnett,154 Pucketts D,U.S. Senate,,Rep,Herschel Walker,927,49,388,1,489
Gwinnett,155 Suwanee G,U.S. Senate,,Rep,Herschel Walker,771,12,433,0,326
Gwinnett,156 Baycreek J,U.S. Senate,,Rep,Herschel Walker,516,25,327,1,163
Gwinnett,001 Harbins A,U.S. Senate,,(Dem,Raphael Warnock ,2165,90,763,0,1312
Gwinnett,002 Rockbridge A,U.S. Senate,,(Dem,Raphael Warnock ,1503,80,628,0,795
Gwinnett,003 Dacula,U.S. Senate,,(Dem,Raphael Warnock ,1407,97,487,4,819
Gwinnett,004 Suwanee A,U.S. Senate,,(Dem,Raphael Warnock ,551,21,219,0,311
Gwinnett,005 Baycreek A,U.S. Senate,,(Dem,Raphael Warnock ,808,55,357,0,396
Gwinnett,006 Goodwins A,U.S. Senate,,(Dem,Raphael Warnock ,1092,69,500,1,522
Gwinnett,007 Duluth A,U.S. Senate,,(Dem,Raphael Warnock ,1702,106,587,0,1009
Gwinnett,008 Duncans A,U.S. Senate,,(Dem,Raphael Warnock ,1092,94,364,1,633
Gwinnett,009 Pucketts A,U.S. Senate,,(Dem,Raphael Warnock ,1200,60,383,0,757
Gwinnett,010 Cates A,U.S. Senate,,(Dem,Raphael Warnock ,634,61,187,0,386
Gwinnett,011 Berkshire A,U.S. Senate,,(Dem,Raphael Warnock ,694,32,321,1,340
Gwinnett,012 Berkshire B,U.S. Senate,,(Dem,Raphael Warnock ,1509,75,508,0,926
Gwinnett,013 Duncans C,U.S. Senate,,(Dem,Raphael Warnock ,637,43,253,0,341
Gwinnett,014 Garners A,U.S. Senate,,(Dem,Raphael Warnock ,1074,58,404,1,611
Gwinnett,015 Lawrenceville A,U.S. Senate,,(Dem,Raphael Warnock ,1015,97,422,2,494
Gwinnett,016 Lawrenceville B,U.S. Senate,,(Dem,Raphael Warnock ,1651,97,618,3,933
Gwinnett,017 Martins A,U.S. Senate,,(Dem,Raphael Warnock ,886,47,422,0,417
Gwinnett,018 Martins B,U.S. Senate,,(Dem,Raphael Warnock ,799,22,405,0,372
Gwinnett,019 Martins C,U.S. Senate,,(Dem,Raphael Warnock ,795,38,411,0,346
Gwinnett,020 Pinckneyville A,U.S. Senate,,(Dem,Raphael Warnock ,743,27,382,1,333
Gwinnett,021 Pinckneyville B,U.S. Senate,,(Dem,Raphael Warnock ,821,35,323,0,463
Gwinnett,022 Pinckneyville C,U.S. Senate,,(Dem,Raphael Warnock ,726,62,314,0,350
Gwinnett,023 Pinckneyville D,U.S. Senate,,(Dem,Raphael Warnock ,497,10,246,0,241
Gwinnett,024 Sugar Hill A,U.S. Senate,,(Dem,Raphael Warnock ,852,43,369,1,439
Gwinnett,025 Sugar Hill B,U.S. Senate,,(Dem,Raphael Warnock ,1388,70,630,0,688
Gwinnett,026 Hog Mountain A,U.S. Senate,,(Dem,Raphael Warnock ,1404,82,609,4,709
Gwinnett,027 Hog Mountain B,U.S. Senate,,(Dem,Raphael Warnock ,1195,77,483,1,634
Gwinnett,028 Rockycreek A,U.S. Senate,,(Dem,Raphael Warnock ,1585,86,585,3,911
Gwinnett,029 Cates B,U.S. Senate,,(Dem,Raphael Warnock ,423,17,201,0,205
Gwinnett,030 Cates C,U.S. Senate,,(Dem,Raphael Warnock ,944,50,392,0,502
Gwinnett,031 Hog Mountain D,U.S. Senate,,(Dem,Raphael Warnock ,749,63,288,1,397
Gwinnett,032 Berkshire D,U.S. Senate,,(Dem,Raphael Warnock ,886,50,374,0,462
Gwinnett,033 Berkshire E,U.S. Senate,,(Dem,Raphael Warnock ,595,23,234,0,338
Gwinnett,034 Berkshire F,U.S. Senate,,(Dem,Raphael Warnock ,543,28,301,0,214
Gwinnett,035 Cates D,U.S. Senate,,(Dem,Raphael Warnock ,1229,68,544,0,617
Gwinnett,036 Cates E,U.S. Senate,,(Dem,Raphael Warnock ,1001,67,378,0,556
Gwinnett,037 Pinckneyville E,U.S. Senate,,(Dem,Raphael Warnock ,540,16,255,1,268
Gwinnett,038 Pinckneyville F,U.S. Senate,,(Dem,Raphael Warnock ,665,29,333,0,303
Gwinnett,039 Duncans D,U.S. Senate,,(Dem,Raphael Warnock ,1464,139,503,4,818
Gwinnett,040 Pinckneyville H,U.S. Senate,,(Dem,Raphael Warnock ,1536,87,406,0,1043
Gwinnett,041 Baycreek B,U.S. Senate,,(Dem,Raphael Warnock ,2112,83,941,2,1086
Gwinnett,042 Lawrenceville C,U.S. Senate,,(Dem,Raphael Warnock ,671,37,308,0,326
Gwinnett,043 Martins D,U.S. Senate,,(Dem,Raphael Warnock ,634,21,354,0,259
Gwinnett,044 Rockbridge B,U.S. Senate,,(Dem,Raphael Warnock ,1379,51,588,1,739
Gwinnett,045 Garners B,U.S. Senate,,(Dem,Raphael Warnock ,1121,62,395,1,663
Gwinnett,046 Cates F,U.S. Senate,,(Dem,Raphael Warnock ,444,27,227,0,190
Gwinnett,047 Cates G,U.S. Senate,,(Dem,Raphael Warnock ,905,84,386,0,435
Gwinnett,048 Duluth B,U.S. Senate,,(Dem,Raphael Warnock ,871,77,324,0,470
Gwinnett,049 Garners C,U.S. Senate,,(Dem,Raphael Warnock ,578,25,260,1,292
Gwinnett,050 Pinckneyville I,U.S. Senate,,(Dem,Raphael Warnock ,580,20,265,0,295
Gwinnett,051 Pinckneyville J,U.S. Senate,,(Dem,Raphael Warnock ,598,15,271,0,312
Gwinnett,052 Berkshire G,U.S. Senate,,(Dem,Raphael Warnock ,729,23,276,0,430
Gwinnett,053 Cates H,U.S. Senate,,(Dem,Raphael Warnock ,1171,52,520,0,599
Gwinnett,054 Sugar Hill C,U.S. Senate,,(Dem,Raphael Warnock ,1165,57,527,2,579
Gwinnett,055 Sugar Hill D,U.S. Senate,,(Dem,Raphael Warnock ,965,55,299,5,606
Gwinnett,056 Duluth C,U.S. Senate,,(Dem,Raphael Warnock ,608,39,250,0,319
Gwinnett,057 Duluth D,U.S. Senate,,(Dem,Raphael Warnock ,1347,77,508,3,759
Gwinnett,058 Pinckneyville K,U.S. Senate,,(Dem,Raphael Warnock ,873,39,395,0,439
Gwinnett,059 Pinckneyville N,U.S. Senate,,(Dem,Raphael Warnock ,1147,25,570,0,552
Gwinnett,060 Lawrenceville D,U.S. Senate,,(Dem,Raphael Warnock ,1190,42,489,1,658
Gwinnett,061 Lawrenceville E,U.S. Senate,,(Dem,Raphael Warnock ,622,67,242,1,312
Gwinnett,062 Pinckneyville L,U.S. Senate,,(Dem,Raphael Warnock ,748,71,273,0,404
Gwinnett,063 Pinckneyville M,U.S. Senate,,(Dem,Raphael Warnock ,729,55,268,0,406
Gwinnett,064 Garners D,U.S. Senate,,(Dem,Raphael Warnock ,1310,72,504,0,734
Gwinnett,065 Berkshire H,U.S. Senate,,(Dem,Raphael Warnock ,448,23,193,0,232
Gwinnett,066 Pinckneyville O,U.S. Senate,,(Dem,Raphael Warnock ,824,33,331,0,460
Gwinnett,067 Pucketts E,U.S. Senate,,(Dem,Raphael Warnock ,1468,75,515,3,875
Gwinnett,068 Cates I,U.S. Senate,,(Dem,Raphael Warnock ,1138,53,526,0,559
Gwinnett,069 Cates J,U.S. Senate,,(Dem,Raphael Warnock ,1092,46,466,0,580
Gwinnett,070 Goodwins B,U.S. Senate,,(Dem,Raphael Warnock ,1008,63,454,0,491
Gwinnett,071 Lawrenceville F,U.S. Senate,,(Dem,Raphael Warnock ,1355,61,451,2,841
Gwinnett,072 Martins E,U.S. Senate,,(Dem,Raphael Warnock ,1368,54,610,3,701
Gwinnett,073 Pinckneyville P,U.S. Senate,,(Dem,Raphael Warnock ,668,56,248,0,364
Gwinnett,074 Pinckneyville Q,U.S. Senate,,(Dem,Raphael Warnock ,536,16,319,0,201
Gwinnett,075 Rockbridge C,U.S. Senate,,(Dem,Raphael Warnock ,2203,94,759,0,1350
Gwinnett,076 Rockbridge D,U.S. Senate,,(Dem,Raphael Warnock ,1469,61,540,0,868
Gwinnett,077 Goodwins C,U.S. Senate,,(Dem,Raphael Warnock ,1517,109,598,1,809
Gwinnett,078 Baycreek K,U.S. Senate,,(Dem,Raphael Warnock ,1249,92,512,1,644
Gwinnett,079 Cates K,U.S. Senate,,(Dem,Raphael Warnock ,845,43,420,0,382
Gwinnett,080 Baycreek C,U.S. Senate,,(Dem,Raphael Warnock ,2282,106,943,1,1232
Gwinnett,081 Cates L,U.S. Senate,,(Dem,Raphael Warnock ,1334,71,507,1,755
Gwinnett,082 Duluth E,U.S. Senate,,(Dem,Raphael Warnock ,1559,50,651,0,858
Gwinnett,083 Goodwins D,U.S. Senate,,(Dem,Raphael Warnock ,1082,56,566,0,460
Gwinnett,084 Lawrenceville G,U.S. Senate,,(Dem,Raphael Warnock ,911,41,448,3,419
Gwinnett,085 Lawrenceville H,U.S. Senate,,(Dem,Raphael Warnock ,1139,97,466,1,575
Gwinnett,086 Martins F,U.S. Senate,,(Dem,Raphael Warnock ,592,26,289,1,276
Gwinnett,087 Pinckneyville S,U.S. Senate,,(Dem,Raphael Warnock ,906,43,439,2,422
Gwinnett,088 Rockbridge E,U.S. Senate,,(Dem,Raphael Warnock ,1462,67,620,0,775
Gwinnett,089 Sugar Hill E,U.S. Senate,,(Dem,Raphael Warnock ,874,58,298,1,517
Gwinnett,090 Lawrenceville I,U.S. Senate,,(Dem,Raphael Warnock ,940,54,398,0,488
Gwinnett,091 Baycreek D,U.S. Senate,,(Dem,Raphael Warnock ,1518,94,597,2,825
Gwinnett,092 Berkshire J,U.S. Senate,,(Dem,Raphael Warnock ,828,42,304,0,482
Gwinnett,093 Cates M,U.S. Senate,,(Dem,Raphael Warnock ,1223,81,497,1,644
Gwinnett,094 Cates N,U.S. Senate,,(Dem,Raphael Warnock ,608,43,269,1,295
Gwinnett,095 Duluth F,U.S. Senate,,(Dem,Raphael Warnock ,1675,70,567,2,1036
Gwinnett,096 Duluth G,U.S. Senate,,(Dem,Raphael Warnock ,780,56,261,0,463
Gwinnett,097 Goodwins E,U.S. Senate,,(Dem,Raphael Warnock ,1420,87,543,0,790
Gwinnett,098 Goodwins F,U.S. Senate,,(Dem,Raphael Warnock ,840,49,345,0,446
Gwinnett,099 Pinckneyville T,U.S. Senate,,(Dem,Raphael Warnock ,921,38,421,1,461
Gwinnett,100 Suwanee B,U.S. Senate,,(Dem,Raphael Warnock ,1305,64,356,1,884
Gwinnett,101 Pinckneyville U,U.S. Senate,,(Dem,Raphael Warnock ,623,33,319,1,270
Gwinnett,102 Pucketts B,U.S. Senate,,(Dem,Raphael Warnock ,591,35,208,0,348
Gwinnett,103 Berkshire L,U.S. Senate,,(Dem,Raphael Warnock ,775,38,407,0,330
Gwinnett,104 Rockbridge F,U.S. Senate,,(Dem,Raphael Warnock ,2321,93,807,0,1421
Gwinnett,105 Sugar Hill F,U.S. Senate,,(Dem,Raphael Warnock ,958,42,399,1,516
Gwinnett,106 Suwanee C,U.S. Senate,,(Dem,Raphael Warnock ,1486,94,534,0,858
Gwinnett,107 Cates O,U.S. Senate,,(Dem,Raphael Warnock ,430,27,210,0,193
Gwinnett,108 Baycreek E,U.S. Senate,,(Dem,Raphael Warnock ,1167,70,531,1,565
Gwinnett,109 Berkshire M,U.S. Senate,,(Dem,Raphael Warnock ,550,25,274,0,251
Gwinnett,110 Martins G,U.S. Senate,,(Dem,Raphael Warnock ,593,23,326,0,244
Gwinnett,111 Duluth H,U.S. Senate,,(Dem,Raphael Warnock ,808,71,283,0,454
Gwinnett,112 Berkshire N,U.S. Senate,,(Dem,Raphael Warnock ,1021,78,322,0,621
Gwinnett,113 Pinckneyville V,U.S. Senate,,(Dem,Raphael Warnock ,449,25,179,0,245
Gwinnett,114 Pinckneyville W,U.S. Senate,,(Dem,Raphael Warnock ,1141,54,451,1,635
Gwinnett,115 Martins H,U.S. Senate,,(Dem,Raphael Warnock ,1282,79,576,0,627
Gwinnett,116 Martins I,U.S. Senate,,(Dem,Raphael Warnock ,936,44,405,0,487
Gwinnett,117 Martins J,U.S. Senate,,(Dem,Raphael Warnock ,1003,46,520,0,437
Gwinnett,118 Garners F,U.S. Senate,,(Dem,Raphael Warnock ,542,24,210,0,308
Gwinnett,119 Berkshire O,U.S. Senate,,(Dem,Raphael Warnock ,714,42,344,1,327
Gwinnett,120 Berkshire P,U.S. Senate,,(Dem,Raphael Warnock ,322,27,154,0,141
Gwinnett,121 Pinckneyville X,U.S. Senate,,(Dem,Raphael Warnock ,1197,88,351,0,758
Gwinnett,122 Rockbridge G,U.S. Senate,,(Dem,Raphael Warnock ,2213,95,756,0,1362
Gwinnett,123 Pinckneyville Y,U.S. Senate,,(Dem,Raphael Warnock ,740,25,375,0,340
Gwinnett,124 Goodwins G,U.S. Senate,,(Dem,Raphael Warnock ,738,35,363,1,339
Gwinnett,125 Pinckneyville Z,U.S. Senate,,(Dem,Raphael Warnock ,584,48,252,0,284
Gwinnett,126 Pinckneyville A1,U.S. Senate,,(Dem,Raphael Warnock ,878,73,311,0,494
Gwinnett,127 Lawrenceville J,U.S. Senate,,(Dem,Raphael Warnock ,710,42,315,0,353
Gwinnett,128 Goodwins H,U.S. Senate,,(Dem,Raphael Warnock ,797,41,358,0,398
