county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Chattahoochee,Activity Center,U.S. Senate,,Rep,Herschel Walker,468,18,270,0,180
Chattahoochee,Activity Center,U.S. Senate,,(Dem,Raphael Warnock ,434,31,175,0,228
