county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Barrow,01,U.S. Senate,,Rep,Herschel Junior Walker,1323,591,34,0,698
Barrow,02,U.S. Senate,,Rep,Herschel Junior Walker,3248,1714,129,1,1404
Barrow,03,U.S. Senate,,Rep,Herschel Junior Walker,2239,936,76,0,1227
Barrow,04,U.S. Senate,,Rep,Herschel Junior Walker,1326,655,32,0,639
Barrow,05,U.S. Senate,,Rep,Herschel Junior Walker,3349,1764,113,1,1471
Barrow,08,U.S. Senate,,Rep,Herschel Junior Walker,3053,1880,98,0,1075
Barrow,13,U.S. Senate,,Rep,Herschel Junior Walker,3006,1729,115,1,1161
Barrow,16,U.S. Senate,,Rep,Herschel Junior Walker,2592,1262,71,0,1259
Barrow,01,U.S. Senate,,Dem,Raphael Warnock ,450,219,37,0,194
Barrow,02,U.S. Senate,,Dem,Raphael Warnock ,811,450,82,0,279
Barrow,03,U.S. Senate,,Dem,Raphael Warnock ,770,355,58,2,355
Barrow,04,U.S. Senate,,Dem,Raphael Warnock ,413,230,36,0,147
Barrow,05,U.S. Senate,,Dem,Raphael Warnock ,1476,794,134,0,548
Barrow,08,U.S. Senate,,Dem,Raphael Warnock ,946,575,81,1,289
Barrow,13,U.S. Senate,,Dem,Raphael Warnock ,1909,1118,161,0,630
Barrow,16,U.S. Senate,,Dem,Raphael Warnock ,1469,793,110,1,565
Barrow,01,U.S. Senate,,Lib,Chase Oliver,63,25,2,0,36
Barrow,02,U.S. Senate,,Lib,Chase Oliver,116,48,5,0,63
Barrow,03,U.S. Senate,,Lib,Chase Oliver,106,36,5,0,65
Barrow,04,U.S. Senate,,Lib,Chase Oliver,69,35,2,0,32
Barrow,05,U.S. Senate,,Lib,Chase Oliver,129,55,9,0,65
Barrow,08,U.S. Senate,,Lib,Chase Oliver,120,60,7,0,53
Barrow,13,U.S. Senate,,Lib,Chase Oliver,136,70,7,0,59
Barrow,16,U.S. Senate,,Lib,Chase Oliver,154,71,6,0,77
Barrow,01,Governor,,Rep,Brian Kemp ,1435,634,42,0,759
Barrow,02,Governor,,Rep,Brian Kemp ,3469,1825,145,1,1498
Barrow,03,Governor,,Rep,Brian Kemp ,2400,996,87,0,1317
Barrow,04,Governor,,Rep,Brian Kemp ,1430,704,37,0,689
Barrow,05,Governor,,Rep,Brian Kemp ,3665,1907,134,1,1623
Barrow,08,Governor,,Rep,Brian Kemp ,3313,2035,122,0,1156
Barrow,13,Governor,,Rep,Brian Kemp ,3285,1877,140,1,1267
Barrow,16,Governor,,Rep,Brian Kemp ,2836,1391,81,0,1364
Barrow,01,Governor,,Dem,Stacey Abrams,393,205,30,0,158
Barrow,02,Governor,,Dem,Stacey Abrams,683,380,69,0,234
Barrow,03,Governor,,Dem,Stacey Abrams,697,326,55,2,314
Barrow,04,Governor,,Dem,Stacey Abrams,371,212,34,0,125
Barrow,05,Governor,,Dem,Stacey Abrams,1292,711,125,0,456
Barrow,08,Governor,,Dem,Stacey Abrams,799,485,64,1,249
Barrow,13,Governor,,Dem,Stacey Abrams,1732,1028,143,0,561
Barrow,16,Governor,,Dem,Stacey Abrams,1342,731,99,1,511
Barrow,01,Governor,,Lib,Shane Hazel,18,0,2,0,16
Barrow,02,Governor,,Lib,Shane Hazel,38,10,2,0,26
Barrow,03,Governor,,Lib,Shane Hazel,35,11,2,0,22
Barrow,04,Governor,,Lib,Shane Hazel,17,9,0,0,8
Barrow,05,Governor,,Lib,Shane Hazel,32,12,1,0,19
Barrow,08,Governor,,Lib,Shane Hazel,40,16,1,0,23
Barrow,13,Governor,,Lib,Shane Hazel,55,22,2,0,31
Barrow,16,Governor,,Lib,Shane Hazel,53,16,5,0,32
Barrow,01,Lieutenant Governor,,Rep,Burt Jones,1366,604,39,0,723
Barrow,02,Lieutenant Governor,,Rep,Burt Jones,3354,1773,135,1,1445
Barrow,03,Lieutenant Governor,,Rep,Burt Jones,2299,960,84,0,1255
Barrow,04,Lieutenant Governor,,Rep,Burt Jones,1385,678,34,0,673
Barrow,05,Lieutenant Governor,,Rep,Burt Jones,3516,1830,127,1,1558
Barrow,08,Lieutenant Governor,,Rep,Burt Jones,3167,1947,112,0,1108
Barrow,13,Lieutenant Governor,,Rep,Burt Jones,3142,1806,130,1,1205
Barrow,16,Lieutenant Governor,,Rep,Burt Jones,2730,1338,81,0,1311
Barrow,01,Lieutenant Governor,,Dem,Charlie Bailey,417,209,35,0,173
Barrow,02,Lieutenant Governor,,Dem,Charlie Bailey,727,412,73,0,242
Barrow,03,Lieutenant Governor,,Dem,Charlie Bailey,704,324,54,2,324
Barrow,04,Lieutenant Governor,,Dem,Charlie Bailey,361,212,35,0,114
Barrow,05,Lieutenant Governor,,Dem,Charlie Bailey,1314,725,124,0,465
Barrow,08,Lieutenant Governor,,Dem,Charlie Bailey,839,516,66,1,256
Barrow,13,Lieutenant Governor,,Dem,Charlie Bailey,1741,1012,145,0,584
Barrow,16,Lieutenant Governor,,Dem,Charlie Bailey,1331,726,98,1,506
Barrow,01,Lieutenant Governor,,Lib,Ryan Graham,54,25,0,0,29
Barrow,02,Lieutenant Governor,,Lib,Ryan Graham,88,26,3,0,59
Barrow,03,Lieutenant Governor,,Lib,Ryan Graham,102,37,4,0,61
Barrow,04,Lieutenant Governor,,Lib,Ryan Graham,54,24,2,0,28
Barrow,05,Lieutenant Governor,,Lib,Ryan Graham,128,60,5,0,63
Barrow,08,Lieutenant Governor,,Lib,Ryan Graham,119,57,5,0,57
Barrow,13,Lieutenant Governor,,Lib,Ryan Graham,143,76,7,0,60
Barrow,16,Lieutenant Governor,,Lib,Ryan Graham,140,51,5,0,84
Barrow,01,Secretary of State,,Rep,Brad Raffensperger ,1338,603,41,0,694
Barrow,02,Secretary of State,,Rep,Brad Raffensperger ,3301,1757,137,1,1406
Barrow,03,Secretary of State,,Rep,Brad Raffensperger ,2276,959,84,0,1233
Barrow,04,Secretary of State,,Rep,Brad Raffensperger ,1371,680,38,0,653
Barrow,05,Secretary of State,,Rep,Brad Raffensperger ,3518,1838,128,1,1551
Barrow,08,Secretary of State,,Rep,Brad Raffensperger ,3139,1943,121,0,1075
Barrow,13,Secretary of State,,Rep,Brad Raffensperger ,3151,1827,134,1,1189
Barrow,16,Secretary of State,,Rep,Brad Raffensperger ,2719,1331,82,0,1306
Barrow,01,Secretary of State,,Dem,Bee Nguyen,399,194,30,0,175
Barrow,02,Secretary of State,,Dem,Bee Nguyen,660,365,65,0,230
Barrow,03,Secretary of State,,Dem,Bee Nguyen,679,310,50,2,317
Barrow,04,Secretary of State,,Dem,Bee Nguyen,352,201,33,0,118
Barrow,05,Secretary of State,,Dem,Bee Nguyen,1241,681,120,0,440
Barrow,08,Secretary of State,,Dem,Bee Nguyen,800,478,58,1,263
Barrow,13,Secretary of State,,Dem,Bee Nguyen,1678,982,142,0,554
Barrow,16,Secretary of State,,Dem,Bee Nguyen,1300,701,98,1,500
Barrow,01,Secretary of State,,Lib,Ted Metz,86,31,3,0,52
Barrow,02,Secretary of State,,Lib,Ted Metz,191,75,10,0,106
Barrow,03,Secretary of State,,Lib,Ted Metz,147,53,8,0,86
Barrow,04,Secretary of State,,Lib,Ted Metz,81,38,0,0,43
Barrow,05,Secretary of State,,Lib,Ted Metz,176,83,11,0,82
Barrow,08,Secretary of State,,Lib,Ted Metz,170,92,4,0,74
Barrow,13,Secretary of State,,Lib,Ted Metz,200,93,8,0,99
Barrow,16,Secretary of State,,Lib,Ted Metz,176,80,4,0,92
Barrow,01,Attorney General,,Rep,Chris Carr ,1370,604,42,0,724
Barrow,02,Attorney General,,Rep,Chris Carr ,3374,1785,133,1,1455
Barrow,03,Attorney General,,Rep,Chris Carr ,2316,967,84,0,1265
Barrow,04,Attorney General,,Rep,Chris Carr ,1390,687,37,0,666
Barrow,05,Attorney General,,Rep,Chris Carr ,3544,1852,125,1,1566
Barrow,08,Attorney General,,Rep,Chris Carr ,3190,1961,118,0,1111
Barrow,13,Attorney General,,Rep,Chris Carr ,3168,1827,130,1,1210
Barrow,16,Attorney General,,Rep,Chris Carr ,2748,1348,78,0,1322
Barrow,01,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",423,215,31,0,177
Barrow,02,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",734,406,79,0,249
Barrow,03,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",723,330,57,2,334
Barrow,04,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",385,221,34,0,130
Barrow,05,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",1328,727,127,0,474
Barrow,08,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",855,517,66,1,271
Barrow,13,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",1768,1038,146,0,584
Barrow,16,Attorney General,,Dem,"Jennifer """"Jen"""" Jordan",1369,742,103,1,523
Barrow,01,Attorney General,,Lib,Martin Cowen,43,18,1,0,24
Barrow,02,Attorney General,,Lib,Martin Cowen,72,24,2,0,46
Barrow,03,Attorney General,,Lib,Martin Cowen,80,31,1,0,48
Barrow,04,Attorney General,,Lib,Martin Cowen,38,16,0,0,22
Barrow,05,Attorney General,,Lib,Martin Cowen,91,39,5,0,47
Barrow,08,Attorney General,,Lib,Martin Cowen,83,40,2,0,41
Barrow,13,Attorney General,,Lib,Martin Cowen,94,39,3,0,52
Barrow,16,Attorney General,,Lib,Martin Cowen,94,36,1,0,57
Barrow,01,Commissioner of Agriculture,,Rep,Tyler Harper,1402,628,41,0,733
Barrow,02,Commissioner of Agriculture,,Rep,Tyler Harper,3414,1813,143,1,1457
Barrow,03,Commissioner of Agriculture,,Rep,Tyler Harper,2351,975,88,0,1288
Barrow,04,Commissioner of Agriculture,,Rep,Tyler Harper,1412,702,37,0,673
Barrow,05,Commissioner of Agriculture,,Rep,Tyler Harper,3591,1872,132,1,1586
Barrow,08,Commissioner of Agriculture,,Rep,Tyler Harper,3226,1983,123,0,1120
Barrow,13,Commissioner of Agriculture,,Rep,Tyler Harper,3229,1864,134,1,1230
Barrow,16,Commissioner of Agriculture,,Rep,Tyler Harper,2772,1360,82,0,1330
Barrow,01,Commissioner of Agriculture,,Dem,Nakita Hemingway,382,188,29,0,165
Barrow,02,Commissioner of Agriculture,,Dem,Nakita Hemingway,651,363,64,0,224
Barrow,03,Commissioner of Agriculture,,Dem,Nakita Hemingway,649,311,50,2,286
Barrow,04,Commissioner of Agriculture,,Dem,Nakita Hemingway,343,198,32,0,113
Barrow,05,Commissioner of Agriculture,,Dem,Nakita Hemingway,1235,679,120,0,436
Barrow,08,Commissioner of Agriculture,,Dem,Nakita Hemingway,775,470,59,1,245
Barrow,13,Commissioner of Agriculture,,Dem,Nakita Hemingway,1658,984,142,0,532
Barrow,16,Commissioner of Agriculture,,Dem,Nakita Hemingway,1293,706,94,1,492
Barrow,01,Commissioner of Agriculture,,Lib,David Raudabaugh,47,20,2,0,25
Barrow,02,Commissioner of Agriculture,,Lib,David Raudabaugh,102,36,4,0,62
Barrow,03,Commissioner of Agriculture,,Lib,David Raudabaugh,106,38,4,0,64
Barrow,04,Commissioner of Agriculture,,Lib,David Raudabaugh,55,20,2,0,33
Barrow,05,Commissioner of Agriculture,,Lib,David Raudabaugh,128,58,7,0,63
Barrow,08,Commissioner of Agriculture,,Lib,David Raudabaugh,110,57,2,0,51
Barrow,13,Commissioner of Agriculture,,Lib,David Raudabaugh,140,54,5,0,81
Barrow,16,Commissioner of Agriculture,,Lib,David Raudabaugh,133,55,3,0,75
Barrow,01,Commissioner of Insurance,,Rep,John King ,1440,635,44,0,761
Barrow,02,Commissioner of Insurance,,Rep,John King ,3460,1823,144,1,1492
Barrow,03,Commissioner of Insurance,,Rep,John King ,2379,993,87,0,1299
Barrow,04,Commissioner of Insurance,,Rep,John King ,1436,708,36,0,692
Barrow,05,Commissioner of Insurance,,Rep,John King ,3632,1885,127,1,1619
Barrow,08,Commissioner of Insurance,,Rep,John King ,3269,2001,117,0,1151
Barrow,13,Commissioner of Insurance,,Rep,John King ,3268,1870,136,1,1261
Barrow,16,Commissioner of Insurance,,Rep,John King ,2839,1391,80,0,1368
Barrow,01,Commissioner of Insurance,,Dem,Janice Laws Robinson,393,201,28,0,164
Barrow,02,Commissioner of Insurance,,Dem,Janice Laws Robinson,692,383,67,0,242
Barrow,03,Commissioner of Insurance,,Dem,Janice Laws Robinson,712,328,54,2,328
