county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Houston,ANNX,U.S. Senate,,Rep,Herschel Walker,1603,89,588,1,925
Houston,BMS,U.S. Senate,,Rep,Herschel Walker,3557,154,1544,0,1859
Houston,CENT,U.S. Senate,,Rep,Herschel Walker,2058,101,1015,2,940
Houston,CGTC,U.S. Senate,,Rep,Herschel Walker,1670,69,642,0,959
Houston,FMMS,U.S. Senate,,Rep,Herschel Walker,2343,72,1123,0,1148
Houston,HAFS,U.S. Senate,,Rep,Herschel Walker,927,13,649,0,265
Houston,HCTC,U.S. Senate,,Rep,Herschel Walker,1119,63,466,0,590
Houston,HEFS,U.S. Senate,,Rep,Herschel Walker,625,26,378,0,221
Houston,HHPC,U.S. Senate,,Rep,Herschel Walker,1731,93,666,0,972
Houston,MCMS,U.S. Senate,,Rep,Herschel Walker,3025,65,1419,1,1540
Houston,NHSC,U.S. Senate,,Rep,Herschel Walker,790,44,299,0,447
Houston,ROZR,U.S. Senate,,Rep,Herschel Walker,4816,215,1651,0,2950
Houston,TMS,U.S. Senate,,Rep,Herschel Walker,935,47,438,0,450
Houston,TWPK,U.S. Senate,,Rep,Herschel Walker,1288,61,622,0,605
Houston,VHS,U.S. Senate,,Rep,Herschel Walker,2398,60,1145,1,1192
Houston,WELL,U.S. Senate,,Rep,Herschel Walker,552,47,222,0,283
Houston,ANNX,U.S. Senate,,(Dem,Raphael Warnock ,993,114,270,0,609
Houston,BMS,U.S. Senate,,(Dem,Raphael Warnock ,2181,204,650,0,1327
Houston,CENT,U.S. Senate,,(Dem,Raphael Warnock ,1841,121,679,0,1041
Houston,CGTC,U.S. Senate,,(Dem,Raphael Warnock ,1092,80,305,1,706
Houston,FMMS,U.S. Senate,,(Dem,Raphael Warnock ,2333,118,830,0,1385
Houston,HAFS,U.S. Senate,,(Dem,Raphael Warnock ,230,24,94,0,112
Houston,HCTC,U.S. Senate,,(Dem,Raphael Warnock ,1347,94,528,0,725
Houston,HEFS,U.S. Senate,,(Dem,Raphael Warnock ,286,16,147,0,123
Houston,HHPC,U.S. Senate,,(Dem,Raphael Warnock ,2176,145,730,0,1301
Houston,MCMS,U.S. Senate,,(Dem,Raphael Warnock ,2190,118,631,0,1441
Houston,NHSC,U.S. Senate,,(Dem,Raphael Warnock ,530,45,108,0,377
Houston,ROZR,U.S. Senate,,(Dem,Raphael Warnock ,2791,308,813,0,1670
Houston,TMS,U.S. Senate,,(Dem,Raphael Warnock ,1479,85,550,1,843
Houston,TWPK,U.S. Senate,,(Dem,Raphael Warnock ,1069,80,413,0,576
Houston,VHS,U.S. Senate,,(Dem,Raphael Warnock ,1419,86,477,0,856
Houston,WELL,U.S. Senate,,(Dem,Raphael Warnock ,2648,215,972,0,1461
