county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Dodge,Chauncey,U.S. Senate,,Rep,Herschel Junior Walker,202,55,7,0,140
Dodge,Clark,U.S. Senate,,Rep,Herschel Junior Walker,58,13,3,0,42
Dodge,Eddin,U.S. Senate,,Rep,Herschel Junior Walker,442,203,15,0,224
Dodge,Empire,U.S. Senate,,Rep,Herschel Junior Walker,231,89,7,0,135
Dodge,Jaybird,U.S. Senate,,Rep,Herschel Junior Walker,82,17,6,0,59
Dodge,Jones,U.S. Senate,,Rep,Herschel Junior Walker,231,84,6,0,141
Dodge,Lee,U.S. Senate,,Rep,Herschel Junior Walker,1575,1019,86,1,469
Dodge,McCranie,U.S. Senate,,Rep,Herschel Junior Walker,180,53,7,0,120
Dodge,Milan,U.S. Senate,,Rep,Herschel Junior Walker,166,42,4,0,120
Dodge,Mitchell,U.S. Senate,,Rep,Herschel Junior Walker,189,55,3,0,131
Dodge,Mullis,U.S. Senate,,Rep,Herschel Junior Walker,251,53,4,0,194
Dodge,Plainfield,U.S. Senate,,Rep,Herschel Junior Walker,265,99,5,0,161
Dodge,Pondtown,U.S. Senate,,Rep,Herschel Junior Walker,361,112,21,0,228
Dodge,Rawlins,U.S. Senate,,Rep,Herschel Junior Walker,385,201,15,0,169
Dodge,Vilula,U.S. Senate,,Rep,Herschel Junior Walker,131,29,2,0,100
Dodge,Yonker,U.S. Senate,,Rep,Herschel Junior Walker,146,19,1,0,126
Dodge,Chauncey,U.S. Senate,,Dem,Raphael Warnock ,43,9,0,0,34
Dodge,Clark,U.S. Senate,,Dem,Raphael Warnock ,3,0,2,0,1
Dodge,Eddin,U.S. Senate,,Dem,Raphael Warnock ,195,102,27,0,66
Dodge,Empire,U.S. Senate,,Dem,Raphael Warnock ,24,13,1,0,10
Dodge,Jaybird,U.S. Senate,,Dem,Raphael Warnock ,45,22,0,0,23
Dodge,Jones,U.S. Senate,,Dem,Raphael Warnock ,24,11,1,0,12
Dodge,Lee,U.S. Senate,,Dem,Raphael Warnock ,900,540,105,0,255
Dodge,McCranie,U.S. Senate,,Dem,Raphael Warnock ,23,10,5,0,8
Dodge,Milan,U.S. Senate,,Dem,Raphael Warnock ,38,9,4,0,25
Dodge,Mitchell,U.S. Senate,,Dem,Raphael Warnock ,44,21,6,0,17
Dodge,Mullis,U.S. Senate,,Dem,Raphael Warnock ,49,13,4,0,32
Dodge,Plainfield,U.S. Senate,,Dem,Raphael Warnock ,33,15,5,0,13
Dodge,Pondtown,U.S. Senate,,Dem,Raphael Warnock ,90,30,14,0,46
Dodge,Rawlins,U.S. Senate,,Dem,Raphael Warnock ,112,66,6,0,40
Dodge,Vilula,U.S. Senate,,Dem,Raphael Warnock ,6,3,2,0,1
Dodge,Yonker,U.S. Senate,,Dem,Raphael Warnock ,11,2,0,0,9
Dodge,Chauncey,U.S. Senate,,Lib,Chase Oliver,5,2,0,0,3
Dodge,Clark,U.S. Senate,,Lib,Chase Oliver,0,0,0,0,0
Dodge,Eddin,U.S. Senate,,Lib,Chase Oliver,9,4,0,0,5
Dodge,Empire,U.S. Senate,,Lib,Chase Oliver,3,0,0,0,3
Dodge,Jaybird,U.S. Senate,,Lib,Chase Oliver,2,1,0,0,1
Dodge,Jones,U.S. Senate,,Lib,Chase Oliver,6,1,0,0,5
Dodge,Lee,U.S. Senate,,Lib,Chase Oliver,24,12,1,0,11
Dodge,McCranie,U.S. Senate,,Lib,Chase Oliver,1,0,0,0,1
Dodge,Milan,U.S. Senate,,Lib,Chase Oliver,1,0,0,0,1
Dodge,Mitchell,U.S. Senate,,Lib,Chase Oliver,1,0,0,0,1
Dodge,Mullis,U.S. Senate,,Lib,Chase Oliver,5,2,0,0,3
Dodge,Plainfield,U.S. Senate,,Lib,Chase Oliver,3,1,0,0,2
Dodge,Pondtown,U.S. Senate,,Lib,Chase Oliver,4,2,0,0,2
Dodge,Rawlins,U.S. Senate,,Lib,Chase Oliver,7,1,1,0,5
Dodge,Vilula,U.S. Senate,,Lib,Chase Oliver,0,0,0,0,0
Dodge,Yonker,U.S. Senate,,Lib,Chase Oliver,2,1,0,0,1
Dodge,Chauncey,Governor,,Rep,Brian Kemp ,209,57,7,0,145
Dodge,Clark,Governor,,Rep,Brian Kemp ,60,13,3,0,44
Dodge,Eddin,Governor,,Rep,Brian Kemp ,465,212,16,0,237
Dodge,Empire,Governor,,Rep,Brian Kemp ,238,91,7,0,140
Dodge,Jaybird,Governor,,Rep,Brian Kemp ,84,18,6,0,60
Dodge,Jones,Governor,,Rep,Brian Kemp ,239,87,6,0,146
Dodge,Lee,Governor,,Rep,Brian Kemp ,1659,1069,97,1,492
Dodge,McCranie,Governor,,Rep,Brian Kemp ,185,56,8,0,121
Dodge,Milan,Governor,,Rep,Brian Kemp ,172,43,4,0,125
Dodge,Mitchell,Governor,,Rep,Brian Kemp ,196,59,3,0,134
Dodge,Mullis,Governor,,Rep,Brian Kemp ,257,56,5,0,196
Dodge,Plainfield,Governor,,Rep,Brian Kemp ,271,101,6,0,164
Dodge,Pondtown,Governor,,Rep,Brian Kemp ,370,116,21,0,233
Dodge,Rawlins,Governor,,Rep,Brian Kemp ,402,209,16,0,177
Dodge,Vilula,Governor,,Rep,Brian Kemp ,131,28,2,0,101
Dodge,Yonker,Governor,,Rep,Brian Kemp ,149,20,1,0,128
Dodge,Chauncey,Governor,,Dem,Stacey Abrams,42,10,0,0,32
Dodge,Clark,Governor,,Dem,Stacey Abrams,2,0,2,0,0
Dodge,Eddin,Governor,,Dem,Stacey Abrams,182,98,26,0,58
Dodge,Empire,Governor,,Dem,Stacey Abrams,20,12,1,0,7
Dodge,Jaybird,Governor,,Dem,Stacey Abrams,44,22,0,0,22
Dodge,Jones,Governor,,Dem,Stacey Abrams,21,8,1,0,12
Dodge,Lee,Governor,,Dem,Stacey Abrams,838,506,95,0,237
Dodge,McCranie,Governor,,Dem,Stacey Abrams,18,7,4,0,7
Dodge,Milan,Governor,,Dem,Stacey Abrams,32,7,4,0,21
Dodge,Mitchell,Governor,,Dem,Stacey Abrams,39,18,6,0,15
Dodge,Mullis,Governor,,Dem,Stacey Abrams,50,13,3,0,34
Dodge,Plainfield,Governor,,Dem,Stacey Abrams,29,14,5,0,10
Dodge,Pondtown,Governor,,Dem,Stacey Abrams,85,29,14,0,42
Dodge,Rawlins,Governor,,Dem,Stacey Abrams,103,61,6,0,36
Dodge,Vilula,Governor,,Dem,Stacey Abrams,4,3,1,0,0
Dodge,Yonker,Governor,,Dem,Stacey Abrams,9,2,0,0,7
Dodge,Chauncey,Governor,,Lib,Shane Hazel,1,0,0,0,1
Dodge,Clark,Governor,,Lib,Shane Hazel,0,0,0,0,0
Dodge,Eddin,Governor,,Lib,Shane Hazel,3,2,0,0,1
Dodge,Empire,Governor,,Lib,Shane Hazel,2,0,0,0,2
Dodge,Jaybird,Governor,,Lib,Shane Hazel,0,0,0,0,0
Dodge,Jones,Governor,,Lib,Shane Hazel,1,1,0,0,0
Dodge,Lee,Governor,,Lib,Shane Hazel,12,3,0,0,9
