county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Pike,Concord,U.S. Senate,,Rep,Herschel Walker,786,354,16,0,416
Pike,Hollonville,U.S. Senate,,Rep,Herschel Walker,1149,601,33,0,515
Pike,Meansville,U.S. Senate,,Rep,Herschel Walker,761,365,17,0,379
Pike,Molena,U.S. Senate,,Rep,Herschel Walker,850,406,10,0,434
Pike,Second District,U.S. Senate,,Rep,Herschel Walker,1560,977,42,0,541
Pike,Lifsey Springs,U.S. Senate,,Rep,Herschel Walker,667,331,21,1,314
Pike,Williamson,U.S. Senate,,Rep,Herschel Walker,1105,618,21,0,466
Pike,Zebulon,U.S. Senate,,Rep,Herschel Walker,1070,703,34,0,333
Pike,Concord,U.S. Senate,,Dem,Raphael Warnock ,180,81,27,0,72
Pike,Hollonville,U.S. Senate,,Dem,Raphael Warnock ,119,67,19,0,33
Pike,Meansville,U.S. Senate,,Dem,Raphael Warnock ,102,46,15,0,41
Pike,Molena,U.S. Senate,,Dem,Raphael Warnock ,152,71,10,0,71
Pike,Second District,U.S. Senate,,Dem,Raphael Warnock ,195,123,25,0,47
Pike,Lifsey Springs,U.S. Senate,,Dem,Raphael Warnock ,90,43,15,0,32
Pike,Williamson,U.S. Senate,,Dem,Raphael Warnock ,142,85,5,0,52
Pike,Zebulon,U.S. Senate,,Dem,Raphael Warnock ,277,172,50,0,55
Pike,Concord,U.S. Senate,,Lib,Chase Oliver,15,6,0,0,9
Pike,Hollonville,U.S. Senate,,Lib,Chase Oliver,22,12,1,0,9
Pike,Meansville,U.S. Senate,,Lib,Chase Oliver,22,10,0,0,12
Pike,Molena,U.S. Senate,,Lib,Chase Oliver,20,7,0,0,13
Pike,Second District,U.S. Senate,,Lib,Chase Oliver,37,20,2,0,15
Pike,Lifsey Springs,U.S. Senate,,Lib,Chase Oliver,12,4,1,0,7
Pike,Williamson,U.S. Senate,,Lib,Chase Oliver,29,13,0,0,16
Pike,Zebulon,U.S. Senate,,Lib,Chase Oliver,34,22,0,0,12
Pike,Concord,Governor,,Rep,Brian Kemp ,814,368,17,0,429
Pike,Hollonville,Governor,,Rep,Brian Kemp ,1197,624,38,0,535
Pike,Meansville,Governor,,Rep,Brian Kemp ,799,384,18,0,397
Pike,Molena,Governor,,Rep,Brian Kemp ,887,422,11,1,453
Pike,Second District,Governor,,Rep,Brian Kemp ,1620,1010,48,0,562
Pike,Lifsey Springs,Governor,,Rep,Brian Kemp ,696,345,23,1,327
Pike,Williamson,Governor,,Rep,Brian Kemp ,1166,652,22,0,492
Pike,Zebulon,Governor,,Rep,Brian Kemp ,1124,743,37,0,344
Pike,Concord,Governor,,Dem,Stacey Abrams,162,74,26,0,62
Pike,Hollonville,Governor,,Dem,Stacey Abrams,98,58,18,0,22
Pike,Meansville,Governor,,Dem,Stacey Abrams,83,38,14,0,31
Pike,Molena,Governor,,Dem,Stacey Abrams,133,65,8,0,60
Pike,Second District,Governor,,Dem,Stacey Abrams,167,107,21,0,39
Pike,Lifsey Springs,Governor,,Dem,Stacey Abrams,75,34,15,0,26
Pike,Williamson,Governor,,Dem,Stacey Abrams,105,61,4,0,40
Pike,Zebulon,Governor,,Dem,Stacey Abrams,252,154,49,0,49
Pike,Concord,Governor,,Lib,Shane Hazel,7,0,0,0,7
Pike,Hollonville,Governor,,Lib,Shane Hazel,3,1,0,0,2
Pike,Meansville,Governor,,Lib,Shane Hazel,6,2,0,0,4
Pike,Molena,Governor,,Lib,Shane Hazel,6,0,0,0,6
Pike,Second District,Governor,,Lib,Shane Hazel,9,6,0,0,3
Pike,Lifsey Springs,Governor,,Lib,Shane Hazel,1,0,1,0,0
Pike,Williamson,Governor,,Lib,Shane Hazel,11,5,0,0,6
Pike,Zebulon,Governor,,Lib,Shane Hazel,10,3,0,0,7
Pike,Concord,Lieutenant Governor,,Rep,Burt Jones,807,365,16,0,426
Pike,Hollonville,Lieutenant Governor,,Rep,Burt Jones,1155,606,34,0,515
Pike,Meansville,Lieutenant Governor,,Rep,Burt Jones,785,377,18,0,390
Pike,Molena,Lieutenant Governor,,Rep,Burt Jones,858,407,10,1,440
Pike,Second District,Lieutenant Governor,,Rep,Burt Jones,1599,1000,43,0,556
Pike,Lifsey Springs,Lieutenant Governor,,Rep,Burt Jones,677,338,21,1,317
Pike,Williamson,Lieutenant Governor,,Rep,Burt Jones,1137,629,20,0,488
Pike,Zebulon,Lieutenant Governor,,Rep,Burt Jones,1101,730,37,0,334
Pike,Concord,Lieutenant Governor,,Dem,Charlie Bailey,158,71,25,0,62
Pike,Hollonville,Lieutenant Governor,,Dem,Charlie Bailey,103,59,18,0,26
Pike,Meansville,Lieutenant Governor,,Dem,Charlie Bailey,86,38,14,0,34
Pike,Molena,Lieutenant Governor,,Dem,Charlie Bailey,141,66,10,0,65
Pike,Second District,Lieutenant Governor,,Dem,Charlie Bailey,168,106,24,0,38
Pike,Lifsey Springs,Lieutenant Governor,,Dem,Charlie Bailey,73,32,16,0,25
Pike,Williamson,Lieutenant Governor,,Dem,Charlie Bailey,118,72,4,0,42
Pike,Zebulon,Lieutenant Governor,,Dem,Charlie Bailey,257,161,48,0,48
Pike,Concord,Lieutenant Governor,,Lib,Ryan Graham,11,3,0,0,8
Pike,Hollonville,Lieutenant Governor,,Lib,Ryan Graham,32,16,1,0,15
Pike,Meansville,Lieutenant Governor,,Lib,Ryan Graham,12,5,0,0,7
Pike,Molena,Lieutenant Governor,,Lib,Ryan Graham,21,8,0,0,13
Pike,Second District,Lieutenant Governor,,Lib,Ryan Graham,23,12,2,0,9
Pike,Lifsey Springs,Lieutenant Governor,,Lib,Ryan Graham,14,4,2,0,8
Pike,Williamson,Lieutenant Governor,,Lib,Ryan Graham,17,10,1,0,6
Pike,Zebulon,Lieutenant Governor,,Lib,Ryan Graham,27,10,0,0,17
Pike,Concord,Secretary of State,,Rep,Brad Raffensperger ,785,354,16,0,415
Pike,Hollonville,Secretary of State,,Rep,Brad Raffensperger ,1143,602,35,0,506
Pike,Meansville,Secretary of State,,Rep,Brad Raffensperger ,767,364,16,0,387
Pike,Molena,Secretary of State,,Rep,Brad Raffensperger ,849,400,11,1,437
Pike,Second District,Secretary of State,,Rep,Brad Raffensperger ,1549,964,43,0,542
Pike,Lifsey Springs,Secretary of State,,Rep,Brad Raffensperger ,668,331,23,1,313
Pike,Williamson,Secretary of State,,Rep,Brad Raffensperger ,1127,623,21,0,483
Pike,Zebulon,Secretary of State,,Rep,Brad Raffensperger ,1078,713,40,0,325
Pike,Concord,Secretary of State,,Dem,Bee Nguyen,155,70,25,0,60
Pike,Hollonville,Secretary of State,,Dem,Bee Nguyen,95,53,19,0,23
Pike,Meansville,Secretary of State,,Dem,Bee Nguyen,77,34,14,0,29
Pike,Molena,Secretary of State,,Dem,Bee Nguyen,121,59,8,0,54
Pike,Second District,Secretary of State,,Dem,Bee Nguyen,161,103,23,0,35
Pike,Lifsey Springs,Secretary of State,,Dem,Bee Nguyen,69,31,16,0,22
Pike,Williamson,Secretary of State,,Dem,Bee Nguyen,103,61,4,0,38
Pike,Zebulon,Secretary of State,,Dem,Bee Nguyen,246,153,45,0,48
Pike,Concord,Secretary of State,,Lib,Ted Metz,32,14,0,0,18
Pike,Hollonville,Secretary of State,,Lib,Ted Metz,45,22,1,0,22
Pike,Meansville,Secretary of State,,Lib,Ted Metz,31,21,0,0,10
Pike,Molena,Secretary of State,,Lib,Ted Metz,42,22,0,0,20
Pike,Second District,Secretary of State,,Lib,Ted Metz,70,47,2,0,21
Pike,Lifsey Springs,Secretary of State,,Lib,Ted Metz,24,11,0,0,13
Pike,Williamson,Secretary of State,,Lib,Ted Metz,46,29,1,0,16
Pike,Zebulon,Secretary of State,,Lib,Ted Metz,50,26,0,0,24
Pike,Concord,Attorney General,,Rep,Chris Carr ,805,368,15,0,422
Pike,Hollonville,Attorney General,,Rep,Chris Carr ,1170,612,37,0,521
Pike,Meansville,Attorney General,,Rep,Chris Carr ,782,374,18,0,390
Pike,Molena,Attorney General,,Rep,Chris Carr ,864,409,11,1,443
Pike,Second District,Attorney General,,Rep,Chris Carr ,1590,995,44,0,551
Pike,Lifsey Springs,Attorney General,,Rep,Chris Carr ,683,339,23,1,320
Pike,Williamson,Attorney General,,Rep,Chris Carr ,1142,635,21,0,486
