county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Peach,Byron #1,U.S. Senate,,Rep,Herschel Walker,1058,19,385,0,654
Peach,Byron #2,U.S. Senate,,Rep,Herschel Walker,1656,50,552,0,1054
Peach,Claude,U.S. Senate,,Rep,Herschel Walker,433,9,241,0,183
Peach,Fort Valley #1,U.S. Senate,,Rep,Herschel Walker,444,31,192,0,221
Peach,Fort Valley #2,U.S. Senate,,Rep,Herschel Walker,389,5,155,0,229
Peach,Fort Valley #3,U.S. Senate,,Rep,Herschel Walker,198,1,71,0,126
Peach,Powersville,U.S. Senate,,Rep,Herschel Walker,573,13,291,0,269
Peach,Byron #1,U.S. Senate,,(Dem,Raphael Warnock ,456,16,135,0,305
Peach,Byron #2,U.S. Senate,,(Dem,Raphael Warnock ,1101,76,251,2,772
Peach,Claude,U.S. Senate,,(Dem,Raphael Warnock ,99,7,40,1,51
Peach,Fort Valley #1,U.S. Senate,,(Dem,Raphael Warnock ,782,54,293,0,435
Peach,Fort Valley #2,U.S. Senate,,(Dem,Raphael Warnock ,751,48,228,3,472
Peach,Fort Valley #3,U.S. Senate,,(Dem,Raphael Warnock ,994,104,290,0,600
Peach,Powersville,U.S. Senate,,(Dem,Raphael Warnock ,250,16,81,1,152
