county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Jeff Davis,Hazlehurst,U.S. Senate,,Rep,Herschel Junior Walker,303,165,8,0,130
Jeff Davis,Altamaha 1,U.S. Senate,,Rep,Herschel Junior Walker,355,178,11,0,166
Jeff Davis,Altamaha 2,U.S. Senate,,Rep,Herschel Junior Walker,770,320,13,0,437
Jeff Davis,Blackburn 1,U.S. Senate,,Rep,Herschel Junior Walker,238,121,5,0,112
Jeff Davis,Blackburn 2,U.S. Senate,,Rep,Herschel Junior Walker,410,168,7,0,235
Jeff Davis,Whitehead 1,U.S. Senate,,Rep,Herschel Junior Walker,411,247,9,0,155
Jeff Davis,Whitehead 2,U.S. Senate,,Rep,Herschel Junior Walker,354,114,2,1,237
Jeff Davis,Ocmulgee 1,U.S. Senate,,Rep,Herschel Junior Walker,640,363,16,0,261
Jeff Davis,Ocmulgee 2,U.S. Senate,,Rep,Herschel Junior Walker,257,116,3,0,138
Jeff Davis,Hazlehurst,U.S. Senate,,Dem,Raphael Warnock ,311,177,26,0,108
Jeff Davis,Altamaha 1,U.S. Senate,,Dem,Raphael Warnock ,35,19,1,0,15
Jeff Davis,Altamaha 2,U.S. Senate,,Dem,Raphael Warnock ,26,11,1,0,14
Jeff Davis,Blackburn 1,U.S. Senate,,Dem,Raphael Warnock ,68,37,9,0,22
Jeff Davis,Blackburn 2,U.S. Senate,,Dem,Raphael Warnock ,20,10,0,0,10
Jeff Davis,Whitehead 1,U.S. Senate,,Dem,Raphael Warnock ,94,52,3,0,39
Jeff Davis,Whitehead 2,U.S. Senate,,Dem,Raphael Warnock ,25,10,5,0,10
Jeff Davis,Ocmulgee 1,U.S. Senate,,Dem,Raphael Warnock ,106,56,11,0,39
Jeff Davis,Ocmulgee 2,U.S. Senate,,Dem,Raphael Warnock ,53,43,2,0,8
Jeff Davis,Hazlehurst,U.S. Senate,,Lib,Chase Oliver,9,4,0,0,5
Jeff Davis,Altamaha 1,U.S. Senate,,Lib,Chase Oliver,4,1,0,0,3
Jeff Davis,Altamaha 2,U.S. Senate,,Lib,Chase Oliver,5,0,0,0,5
Jeff Davis,Blackburn 1,U.S. Senate,,Lib,Chase Oliver,2,1,0,0,1
Jeff Davis,Blackburn 2,U.S. Senate,,Lib,Chase Oliver,6,2,0,0,4
Jeff Davis,Whitehead 1,U.S. Senate,,Lib,Chase Oliver,9,6,1,0,2
Jeff Davis,Whitehead 2,U.S. Senate,,Lib,Chase Oliver,2,1,0,0,1
Jeff Davis,Ocmulgee 1,U.S. Senate,,Lib,Chase Oliver,10,6,0,0,4
Jeff Davis,Ocmulgee 2,U.S. Senate,,Lib,Chase Oliver,5,3,1,0,1
Jeff Davis,Hazlehurst,Governor,,Rep,Brian Kemp ,320,177,8,0,135
Jeff Davis,Altamaha 1,Governor,,Rep,Brian Kemp ,366,180,11,0,175
Jeff Davis,Altamaha 2,Governor,,Rep,Brian Kemp ,779,320,13,0,446
Jeff Davis,Blackburn 1,Governor,,Rep,Brian Kemp ,253,127,6,0,120
Jeff Davis,Blackburn 2,Governor,,Rep,Brian Kemp ,424,173,7,0,244
Jeff Davis,Whitehead 1,Governor,,Rep,Brian Kemp ,426,254,9,0,163
Jeff Davis,Whitehead 2,Governor,,Rep,Brian Kemp ,363,118,2,1,242
Jeff Davis,Ocmulgee 1,Governor,,Rep,Brian Kemp ,667,380,20,0,267
Jeff Davis,Ocmulgee 2,Governor,,Rep,Brian Kemp ,267,119,4,0,144
Jeff Davis,Hazlehurst,Governor,,Dem,Stacey Abrams,306,171,26,0,109
Jeff Davis,Altamaha 1,Governor,,Dem,Stacey Abrams,27,17,1,0,9
Jeff Davis,Altamaha 2,Governor,,Dem,Stacey Abrams,18,10,1,0,7
Jeff Davis,Blackburn 1,Governor,,Dem,Stacey Abrams,53,31,8,0,14
Jeff Davis,Blackburn 2,Governor,,Dem,Stacey Abrams,12,7,0,0,5
Jeff Davis,Whitehead 1,Governor,,Dem,Stacey Abrams,80,46,3,0,31
Jeff Davis,Whitehead 2,Governor,,Dem,Stacey Abrams,18,6,5,0,7
Jeff Davis,Ocmulgee 1,Governor,,Dem,Stacey Abrams,86,46,7,0,33
Jeff Davis,Ocmulgee 2,Governor,,Dem,Stacey Abrams,46,40,1,0,5
Jeff Davis,Hazlehurst,Governor,,Lib,Shane Hazel,1,1,0,0,0
Jeff Davis,Altamaha 1,Governor,,Lib,Shane Hazel,2,1,0,0,1
Jeff Davis,Altamaha 2,Governor,,Lib,Shane Hazel,5,1,0,0,4
Jeff Davis,Blackburn 1,Governor,,Lib,Shane Hazel,4,1,0,0,3
Jeff Davis,Blackburn 2,Governor,,Lib,Shane Hazel,1,0,0,0,1
Jeff Davis,Whitehead 1,Governor,,Lib,Shane Hazel,5,3,1,0,1
Jeff Davis,Whitehead 2,Governor,,Lib,Shane Hazel,1,1,0,0,0
Jeff Davis,Ocmulgee 1,Governor,,Lib,Shane Hazel,8,3,0,0,5
Jeff Davis,Ocmulgee 2,Governor,,Lib,Shane Hazel,5,4,1,0,0
Jeff Davis,Hazlehurst,Lieutenant Governor,,Rep,Burt Jones,311,172,8,0,131
Jeff Davis,Altamaha 1,Lieutenant Governor,,Rep,Burt Jones,354,173,10,0,171
Jeff Davis,Altamaha 2,Lieutenant Governor,,Rep,Burt Jones,762,317,13,0,432
Jeff Davis,Blackburn 1,Lieutenant Governor,,Rep,Burt Jones,244,124,5,0,115
Jeff Davis,Blackburn 2,Lieutenant Governor,,Rep,Burt Jones,409,168,7,0,234
Jeff Davis,Whitehead 1,Lieutenant Governor,,Rep,Burt Jones,418,249,9,0,160
Jeff Davis,Whitehead 2,Lieutenant Governor,,Rep,Burt Jones,350,114,3,1,232
Jeff Davis,Ocmulgee 1,Lieutenant Governor,,Rep,Burt Jones,649,369,20,0,260
Jeff Davis,Ocmulgee 2,Lieutenant Governor,,Rep,Burt Jones,257,118,4,0,135
Jeff Davis,Hazlehurst,Lieutenant Governor,,Dem,Charlie Bailey,279,161,26,0,92
Jeff Davis,Altamaha 1,Lieutenant Governor,,Dem,Charlie Bailey,27,18,1,0,8
Jeff Davis,Altamaha 2,Lieutenant Governor,,Dem,Charlie Bailey,25,10,1,0,14
Jeff Davis,Blackburn 1,Lieutenant Governor,,Dem,Charlie Bailey,57,32,8,0,17
Jeff Davis,Blackburn 2,Lieutenant Governor,,Dem,Charlie Bailey,16,8,0,0,8
Jeff Davis,Whitehead 1,Lieutenant Governor,,Dem,Charlie Bailey,76,45,4,0,27
Jeff Davis,Whitehead 2,Lieutenant Governor,,Dem,Charlie Bailey,18,7,4,0,7
Jeff Davis,Ocmulgee 1,Lieutenant Governor,,Dem,Charlie Bailey,83,48,5,0,30
Jeff Davis,Ocmulgee 2,Lieutenant Governor,,Dem,Charlie Bailey,46,36,1,0,9
Jeff Davis,Hazlehurst,Lieutenant Governor,,Lib,Ryan Graham,7,2,0,0,5
Jeff Davis,Altamaha 1,Lieutenant Governor,,Lib,Ryan Graham,8,1,1,0,6
Jeff Davis,Altamaha 2,Lieutenant Governor,,Lib,Ryan Graham,5,1,0,0,4
Jeff Davis,Blackburn 1,Lieutenant Governor,,Lib,Ryan Graham,8,3,1,0,4
Jeff Davis,Blackburn 2,Lieutenant Governor,,Lib,Ryan Graham,6,2,0,0,4
Jeff Davis,Whitehead 1,Lieutenant Governor,,Lib,Ryan Graham,6,4,0,0,2
Jeff Davis,Whitehead 2,Lieutenant Governor,,Lib,Ryan Graham,5,2,0,0,3
Jeff Davis,Ocmulgee 1,Lieutenant Governor,,Lib,Ryan Graham,12,4,0,0,8
Jeff Davis,Ocmulgee 2,Lieutenant Governor,,Lib,Ryan Graham,5,3,1,0,1
Jeff Davis,Hazlehurst,Secretary of State,,Rep,Brad Raffensperger ,310,174,8,0,128
Jeff Davis,Altamaha 1,Secretary of State,,Rep,Brad Raffensperger ,343,166,10,0,167
Jeff Davis,Altamaha 2,Secretary of State,,Rep,Brad Raffensperger ,738,304,13,0,421
