county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Clarke,1A,U.S. Senate,,Rep,Herschel Walker,517,33,342,0,142
Clarke,1B,U.S. Senate,,Rep,Herschel Walker,573,45,200,0,328
Clarke,1C,U.S. Senate,,Rep,Herschel Walker,392,26,202,0,164
Clarke,1D,U.S. Senate,,Rep,Herschel Walker,626,48,265,0,313
Clarke,2A,U.S. Senate,,Rep,Herschel Walker,259,23,145,0,91
Clarke,2B,U.S. Senate,,Rep,Herschel Walker,124,11,69,0,44
Clarke,3A,U.S. Senate,,Rep,Herschel Walker,81,10,38,0,33
Clarke,3B,U.S. Senate,,Rep,Herschel Walker,198,17,106,0,75
Clarke,4A,U.S. Senate,,Rep,Herschel Walker,136,9,56,0,71
Clarke,4B,U.S. Senate,,Rep,Herschel Walker,411,14,206,0,191
Clarke,5A,U.S. Senate,,Rep,Herschel Walker,455,43,198,1,213
Clarke,5B,U.S. Senate,,Rep,Herschel Walker,434,19,220,0,195
Clarke,5C,U.S. Senate,,Rep,Herschel Walker,100,8,66,0,26
Clarke,5D,U.S. Senate,,Rep,Herschel Walker,307,19,178,1,109
Clarke,6A,U.S. Senate,,Rep,Herschel Walker,860,39,330,0,491
Clarke,6B,U.S. Senate,,Rep,Herschel Walker,654,65,258,0,331
Clarke,6C,U.S. Senate,,Rep,Herschel Walker,676,39,328,1,308
Clarke,6D,U.S. Senate,,Rep,Herschel Walker,212,22,121,0,69
Clarke,7A,U.S. Senate,,Rep,Herschel Walker,558,35,289,0,234
Clarke,7B,U.S. Senate,,Rep,Herschel Walker,545,58,190,0,297
Clarke,7C,U.S. Senate,,Rep,Herschel Walker,494,30,250,0,214
Clarke,8A,U.S. Senate,,Rep,Herschel Walker,407,33,160,0,214
Clarke,8B,U.S. Senate,,Rep,Herschel Walker,305,33,148,0,124
Clarke,8C,U.S. Senate,,Rep,Herschel Walker,418,29,253,0,136
Clarke,1A,U.S. Senate,,(Dem,Raphael Warnock ,962,57,436,1,468
Clarke,1B,U.S. Senate,,(Dem,Raphael Warnock ,1362,117,339,1,905
Clarke,1C,U.S. Senate,,(Dem,Raphael Warnock ,1072,110,335,1,626
Clarke,1D,U.S. Senate,,(Dem,Raphael Warnock ,1255,104,392,0,759
Clarke,2A,U.S. Senate,,(Dem,Raphael Warnock ,1325,122,554,0,649
Clarke,2B,U.S. Senate,,(Dem,Raphael Warnock ,1620,128,539,2,951
Clarke,3A,U.S. Senate,,(Dem,Raphael Warnock ,888,76,324,0,488
Clarke,3B,U.S. Senate,,(Dem,Raphael Warnock ,1174,88,425,1,660
Clarke,4A,U.S. Senate,,(Dem,Raphael Warnock ,621,33,243,1,344
Clarke,4B,U.S. Senate,,(Dem,Raphael Warnock ,1297,74,521,1,701
Clarke,5A,U.S. Senate,,(Dem,Raphael Warnock ,1385,74,461,0,850
Clarke,5B,U.S. Senate,,(Dem,Raphael Warnock ,1209,101,469,0,639
Clarke,5C,U.S. Senate,,(Dem,Raphael Warnock ,1211,49,464,0,698
Clarke,5D,U.S. Senate,,(Dem,Raphael Warnock ,1057,58,517,0,482
Clarke,6A,U.S. Senate,,(Dem,Raphael Warnock ,1231,110,332,2,787
Clarke,6B,U.S. Senate,,(Dem,Raphael Warnock ,1430,155,447,1,827
Clarke,6C,U.S. Senate,,(Dem,Raphael Warnock ,1110,91,372,1,646
Clarke,6D,U.S. Senate,,(Dem,Raphael Warnock ,793,62,322,0,409
Clarke,7A,U.S. Senate,,(Dem,Raphael Warnock ,1069,101,393,0,575
Clarke,7B,U.S. Senate,,(Dem,Raphael Warnock ,1071,109,297,0,665
Clarke,7C,U.S. Senate,,(Dem,Raphael Warnock ,937,80,324,0,533
Clarke,8A,U.S. Senate,,(Dem,Raphael Warnock ,1176,99,391,0,686
Clarke,8B,U.S. Senate,,(Dem,Raphael Warnock ,827,71,289,0,467
Clarke,8C,U.S. Senate,,(Dem,Raphael Warnock ,1311,101,496,2,712
