county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Jones,Gray,U.S. Senate,,Rep,Herschel Walker,1168,59,542,0,567
Jones,Hawkins,U.S. Senate,,Rep,Herschel Walker,617,23,365,0,229
Jones,Ethridge,U.S. Senate,,Rep,Herschel Walker,609,32,343,0,234
Jones,Clinton,U.S. Senate,,Rep,Herschel Walker,999,41,517,0,441
Jones,Roberts,U.S. Senate,,Rep,Herschel Walker,819,48,549,0,222
Jones,Davidson,U.S. Senate,,Rep,Herschel Walker,726,16,514,0,196
Jones,Pope,U.S. Senate,,Rep,Herschel Walker,739,20,496,0,223
Jones,Barron,U.S. Senate,,Rep,Herschel Walker,584,19,422,0,143
Jones,Sanders,U.S. Senate,,Rep,Herschel Walker,104,2,93,0,9
Jones,Finney,U.S. Senate,,Rep,Herschel Walker,1137,45,786,3,303
Jones,Gray,U.S. Senate,,(Dem,Raphael Warnock ,395,40,147,0,208
Jones,Hawkins,U.S. Senate,,(Dem,Raphael Warnock ,1041,131,385,0,525
Jones,Ethridge,U.S. Senate,,(Dem,Raphael Warnock ,348,51,135,0,162
Jones,Clinton,U.S. Senate,,(Dem,Raphael Warnock ,364,49,126,0,189
Jones,Roberts,U.S. Senate,,(Dem,Raphael Warnock ,447,24,246,0,177
Jones,Davidson,U.S. Senate,,(Dem,Raphael Warnock ,142,21,60,0,61
Jones,Pope,U.S. Senate,,(Dem,Raphael Warnock ,334,36,155,0,143
Jones,Barron,U.S. Senate,,(Dem,Raphael Warnock ,201,34,75,0,92
Jones,Sanders,U.S. Senate,,(Dem,Raphael Warnock ,22,0,16,0,6
Jones,Finney,U.S. Senate,,(Dem,Raphael Warnock ,450,50,228,0,172
