county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Emanuel,Adrian,U.S. Senate,,Rep,Herschel Walker,370,119,12,1,238
Emanuel,Blundale,U.S. Senate,,Rep,Herschel Walker,487,173,7,1,306
Emanuel,Canoochee,U.S. Senate,,Rep,Herschel Walker,356,115,5,0,236
Emanuel,Cross-Green,U.S. Senate,,Rep,Herschel Walker,53,5,3,0,45
Emanuel,Garfiled,U.S. Senate,,Rep,Herschel Walker,255,49,3,0,203
Emanuel,Nunez,U.S. Senate,,Rep,Herschel Walker,186,60,3,0,123
Emanuel,Oak Park,U.S. Senate,,Rep,Herschel Walker,353,69,6,0,278
Emanuel,Stillmore,U.S. Senate,,Rep,Herschel Walker,221,64,2,0,155
Emanuel,Summerton,U.S. Senate,,Rep,Herschel Walker,215,53,1,0,161
Emanuel,Swainsboro,U.S. Senate,,Rep,Herschel Walker,2209,1255,105,4,845
Emanuel,Twin City,U.S. Senate,,Rep,Herschel Walker,624,208,22,1,393
Emanuel,Adrian,U.S. Senate,,Dem,Raphael Warnock ,65,17,7,0,41
Emanuel,Blundale,U.S. Senate,,Dem,Raphael Warnock ,25,12,0,0,13
Emanuel,Canoochee,U.S. Senate,,Dem,Raphael Warnock ,74,33,7,0,34
Emanuel,Cross-Green,U.S. Senate,,Dem,Raphael Warnock ,96,19,5,0,72
Emanuel,Garfiled,U.S. Senate,,Dem,Raphael Warnock ,61,24,7,0,30
Emanuel,Nunez,U.S. Senate,,Dem,Raphael Warnock ,42,17,4,0,21
Emanuel,Oak Park,U.S. Senate,,Dem,Raphael Warnock ,32,11,2,0,19
Emanuel,Stillmore,U.S. Senate,,Dem,Raphael Warnock ,102,32,4,0,66
Emanuel,Summerton,U.S. Senate,,Dem,Raphael Warnock ,81,26,15,0,40
Emanuel,Swainsboro,U.S. Senate,,Dem,Raphael Warnock ,1287,751,117,0,419
Emanuel,Twin City,U.S. Senate,,Dem,Raphael Warnock ,292,120,31,0,141
Emanuel,Adrian,U.S. Senate,,Lib,Chase Oliver,3,1,0,0,2
Emanuel,Blundale,U.S. Senate,,Lib,Chase Oliver,5,2,0,0,3
Emanuel,Canoochee,U.S. Senate,,Lib,Chase Oliver,1,1,0,0,0
Emanuel,Cross-Green,U.S. Senate,,Lib,Chase Oliver,2,0,0,0,2
Emanuel,Garfiled,U.S. Senate,,Lib,Chase Oliver,2,0,0,0,2
Emanuel,Nunez,U.S. Senate,,Lib,Chase Oliver,1,0,0,0,1
Emanuel,Oak Park,U.S. Senate,,Lib,Chase Oliver,2,0,0,0,2
Emanuel,Stillmore,U.S. Senate,,Lib,Chase Oliver,2,0,0,0,2
Emanuel,Summerton,U.S. Senate,,Lib,Chase Oliver,1,1,0,0,0
Emanuel,Swainsboro,U.S. Senate,,Lib,Chase Oliver,31,17,3,0,11
Emanuel,Twin City,U.S. Senate,,Lib,Chase Oliver,8,3,0,0,5
Emanuel,Adrian,Governor,,Rep,Brian Kemp ,377,119,12,1,245
Emanuel,Blundale,Governor,,Rep,Brian Kemp ,492,176,7,1,308
Emanuel,Canoochee,Governor,,Rep,Brian Kemp ,367,121,6,0,240
Emanuel,Cross-Green,Governor,,Rep,Brian Kemp ,57,8,3,0,46
Emanuel,Garfiled,Governor,,Rep,Brian Kemp ,268,53,3,0,212
Emanuel,Nunez,Governor,,Rep,Brian Kemp ,196,63,4,0,129
Emanuel,Oak Park,Governor,,Rep,Brian Kemp ,362,70,6,0,286
