county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Miller,Colquitt-Miller,U.S. Senate,,Rep,Herschel Walker,1493,66,673,0,754
Miller,Colquitt-Miller,U.S. Senate,,(Dem,Raphael Warnock ,442,35,185,0,222
