county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Clayton,Ellenwood 1,U.S. Senate,,Rep,Herschel Walker,67,0,25,0,42
Clayton,Ellenwood 2,U.S. Senate,,Rep,Herschel Walker,100,10,37,0,53
Clayton,Forest Park 1,U.S. Senate,,Rep,Herschel Walker,156,8,67,0,81
Clayton,Forest Park 2,U.S. Senate,,Rep,Herschel Walker,109,6,52,0,51
Clayton,Forest Park 3,U.S. Senate,,Rep,Herschel Walker,132,3,54,1,74
Clayton,Forest Park 4,U.S. Senate,,Rep,Herschel Walker,185,5,102,2,76
Clayton,Forest Park 5,U.S. Senate,,Rep,Herschel Walker,146,6,79,0,61
Clayton,Forest Park 6,U.S. Senate,,Rep,Herschel Walker,123,5,52,0,66
Clayton,Jonesboro 1,U.S. Senate,,Rep,Herschel Walker,79,10,33,0,36
Clayton,Jonesboro 2,U.S. Senate,,Rep,Herschel Walker,24,0,11,0,13
Clayton,Jonesboro 3,U.S. Senate,,Rep,Herschel Walker,158,11,91,0,56
Clayton,Jonesboro 4,U.S. Senate,,Rep,Herschel Walker,89,6,60,0,23
Clayton,Jonesboro 5,U.S. Senate,,Rep,Herschel Walker,154,8,111,0,35
Clayton,Jonesboro 6,U.S. Senate,,Rep,Herschel Walker,549,33,277,0,239
Clayton,Jonesboro 7,U.S. Senate,,Rep,Herschel Walker,213,12,88,0,113
Clayton,Jonesboro 8,U.S. Senate,,Rep,Herschel Walker,67,4,44,0,19
Clayton,Jonesboro 9,U.S. Senate,,Rep,Herschel Walker,71,10,42,0,19
Clayton,Jonesboro 10,U.S. Senate,,Rep,Herschel Walker,87,3,50,0,34
Clayton,Jonesboro 11,U.S. Senate,,Rep,Herschel Walker,219,13,107,0,99
Clayton,Jonesboro 12,U.S. Senate,,Rep,Herschel Walker,63,3,36,0,24
Clayton,Jonesboro 13,U.S. Senate,,Rep,Herschel Walker,132,3,96,0,33
Clayton,Jonesboro 14,U.S. Senate,,Rep,Herschel Walker,504,44,246,0,214
Clayton,Jonesboro 15,U.S. Senate,,Rep,Herschel Walker,60,4,35,0,21
Clayton,Jonesboro 16,U.S. Senate,,Rep,Herschel Walker,87,11,50,0,26
Clayton,Jonesboro 17,U.S. Senate,,Rep,Herschel Walker,60,0,35,0,25
Clayton,Jonesboro 18,U.S. Senate,,Rep,Herschel Walker,133,12,73,1,47
Clayton,Jonesboro 19,U.S. Senate,,Rep,Herschel Walker,66,6,36,0,24
Clayton,Jonesboro 20,U.S. Senate,,Rep,Herschel Walker,48,5,20,0,23
Clayton,Jonesboro 21,U.S. Senate,,Rep,Herschel Walker,71,1,40,0,30
Clayton,Jonesboro 22,U.S. Senate,,Rep,Herschel Walker,79,1,34,0,44
Clayton,Lake City,U.S. Senate,,Rep,Herschel Walker,114,0,46,0,68
Clayton,Lovejoy 1,U.S. Senate,,Rep,Herschel Walker,191,10,91,0,90
Clayton,Lovejoy 2,U.S. Senate,,Rep,Herschel Walker,121,2,54,0,65
Clayton,Lovejoy 3,U.S. Senate,,Rep,Herschel Walker,96,9,36,0,51
Clayton,Lovejoy 4,U.S. Senate,,Rep,Herschel Walker,96,11,39,0,46
Clayton,Lovejoy 5,U.S. Senate,,Rep,Herschel Walker,90,3,42,0,45
Clayton,Lovejoy 6,U.S. Senate,,Rep,Herschel Walker,121,7,40,0,74
Clayton,Lovejoy 7,U.S. Senate,,Rep,Herschel Walker,148,9,66,1,72
Clayton,Lovejoy 8,U.S. Senate,,Rep,Herschel Walker,24,0,11,0,13
Clayton,Morrow 1,U.S. Senate,,Rep,Herschel Walker,105,10,48,0,47
Clayton,Morrow 2,U.S. Senate,,Rep,Herschel Walker,231,1,120,0,110
Clayton,Morrow 3,U.S. Senate,,Rep,Herschel Walker,184,15,79,0,90
Clayton,Morrow 4,U.S. Senate,,Rep,Herschel Walker,143,10,61,0,72
Clayton,Morrow 5,U.S. Senate,,Rep,Herschel Walker,100,3,43,0,54
Clayton,Morrow 6,U.S. Senate,,Rep,Herschel Walker,162,8,82,0,72
Clayton,Morrow 7,U.S. Senate,,Rep,Herschel Walker,124,6,66,0,52
Clayton,Morrow 8,U.S. Senate,,Rep,Herschel Walker,90,7,37,0,46
Clayton,Morrow 9,U.S. Senate,,Rep,Herschel Walker,59,5,27,0,27
Clayton,Morrow 10,U.S. Senate,,Rep,Herschel Walker,159,8,55,0,96
Clayton,Morrow 11,U.S. Senate,,Rep,Herschel Walker,80,1,52,0,27
Clayton,Oak 1,U.S. Senate,,Rep,Herschel Walker,22,2,8,0,12
Clayton,Oak 2,U.S. Senate,,Rep,Herschel Walker,24,1,15,0,8
Clayton,Oak 3,U.S. Senate,,Rep,Herschel Walker,23,0,11,0,12
Clayton,Oak 4,U.S. Senate,,Rep,Herschel Walker,32,1,18,0,13
Clayton,Oak 5,U.S. Senate,,Rep,Herschel Walker,24,0,9,0,15
Clayton,Oak 6,U.S. Senate,,Rep,Herschel Walker,21,3,7,0,11
Clayton,Panhandle 1,U.S. Senate,,Rep,Herschel Walker,111,11,61,0,39
Clayton,Panhandle 2,U.S. Senate,,Rep,Herschel Walker,351,13,163,0,175
Clayton,Riverdale 1,U.S. Senate,,Rep,Herschel Walker,77,4,33,0,40
Clayton,Riverdale 2,U.S. Senate,,Rep,Herschel Walker,54,4,29,0,21
Clayton,Riverdale 3,U.S. Senate,,Rep,Herschel Walker,73,6,31,0,36
Clayton,Riverdale 4,U.S. Senate,,Rep,Herschel Walker,122,12,51,0,59
Clayton,Riverdale 5,U.S. Senate,,Rep,Herschel Walker,85,11,39,0,35
Clayton,Riverdale 6,U.S. Senate,,Rep,Herschel Walker,96,6,55,0,35
Clayton,Riverdale 7,U.S. Senate,,Rep,Herschel Walker,106,7,51,0,48
Clayton,Riverdale 8,U.S. Senate,,Rep,Herschel Walker,104,10,44,1,49
Clayton,Riverdale 9,U.S. Senate,,Rep,Herschel Walker,103,9,54,0,40
Clayton,Riverdale 10,U.S. Senate,,Rep,Herschel Walker,16,1,11,0,4
Clayton,Riverdale 11,U.S. Senate,,Rep,Herschel Walker,54,4,29,0,21
Clayton,Riverdale 12,U.S. Senate,,Rep,Herschel Walker,77,7,47,0,23
Clayton,Ellenwood 1,U.S. Senate,,(Dem,Raphael Warnock ,1544,50,389,1,1104
Clayton,Ellenwood 2,U.S. Senate,,(Dem,Raphael Warnock ,1686,69,512,0,1105
Clayton,Forest Park 1,U.S. Senate,,(Dem,Raphael Warnock ,748,21,316,0,411
Clayton,Forest Park 2,U.S. Senate,,(Dem,Raphael Warnock ,818,39,357,0,422
Clayton,Forest Park 3,U.S. Senate,,(Dem,Raphael Warnock ,750,50,247,4,449
Clayton,Forest Park 4,U.S. Senate,,(Dem,Raphael Warnock ,437,18,156,1,262
Clayton,Forest Park 5,U.S. Senate,,(Dem,Raphael Warnock ,893,40,417,1,435
Clayton,Forest Park 6,U.S. Senate,,(Dem,Raphael Warnock ,405,14,170,0,221
Clayton,Jonesboro 1,U.S. Senate,,(Dem,Raphael Warnock ,1158,71,491,0,596
Clayton,Jonesboro 2,U.S. Senate,,(Dem,Raphael Warnock ,709,23,271,2,413
Clayton,Jonesboro 3,U.S. Senate,,(Dem,Raphael Warnock ,367,28,153,0,186
Clayton,Jonesboro 4,U.S. Senate,,(Dem,Raphael Warnock ,598,20,296,2,280
Clayton,Jonesboro 5,U.S. Senate,,(Dem,Raphael Warnock ,679,27,322,1,329
Clayton,Jonesboro 6,U.S. Senate,,(Dem,Raphael Warnock ,921,102,279,1,539
Clayton,Jonesboro 7,U.S. Senate,,(Dem,Raphael Warnock ,1111,59,409,1,642
Clayton,Jonesboro 8,U.S. Senate,,(Dem,Raphael Warnock ,1085,18,550,1,516
Clayton,Jonesboro 9,U.S. Senate,,(Dem,Raphael Warnock ,365,12,174,1,178
Clayton,Jonesboro 10,U.S. Senate,,(Dem,Raphael Warnock ,885,57,409,0,419
Clayton,Jonesboro 11,U.S. Senate,,(Dem,Raphael Warnock ,951,67,305,1,578
Clayton,Jonesboro 12,U.S. Senate,,(Dem,Raphael Warnock ,1023,40,429,0,554
Clayton,Jonesboro 13,U.S. Senate,,(Dem,Raphael Warnock ,976,21,446,0,509
Clayton,Jonesboro 14,U.S. Senate,,(Dem,Raphael Warnock ,1641,86,564,1,990
Clayton,Jonesboro 15,U.S. Senate,,(Dem,Raphael Warnock ,615,9,312,1,293
Clayton,Jonesboro 16,U.S. Senate,,(Dem,Raphael Warnock ,762,32,408,0,322
