county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Chatham,1-01C First Presbyterian Church,U.S. Senate,,Rep,Herschel Walker,752,264,44,1,443
Chatham,1-05C JEA Building,U.S. Senate,,Rep,Herschel Walker,458,146,27,0,285
Chatham,1-06C Central Church of Christ,U.S. Senate,,Rep,Herschel Walker,660,231,48,0,381
Chatham,1-08C Grace United Methodist Church,U.S. Senate,,Rep,Herschel Walker,497,147,19,0,331
Chatham,1-09C Immanuel Baptist Church,U.S. Senate,,Rep,Herschel Walker,233,92,11,0,130
Chatham,1-10C St Thomas Episcopal Church,U.S. Senate,,Rep,Herschel Walker,549,120,21,0,408
Chatham,1-12C Isle of Hope Baptist,U.S. Senate,,Rep,Herschel Walker,948,380,36,0,532
Chatham,1-13C The Sanctuary,U.S. Senate,,Rep,Herschel Walker,457,167,15,0,275
Chatham,1-14C St. Luke United Methodist Church,U.S. Senate,,Rep,Herschel Walker,678,306,43,0,329
Chatham,1-16C Ferguson Ave Baptist,U.S. Senate,,Rep,Herschel Walker,1294,446,37,0,811
Chatham,1-17C Islands Christian Church,U.S. Senate,,Rep,Herschel Walker,1429,804,74,0,551
Chatham,2-02C River Pointe,U.S. Senate,,Rep,Herschel Walker,126,59,7,0,60
Chatham,2-03C W W Law Center,U.S. Senate,,Rep,Herschel Walker,88,33,2,0,53
Chatham,2-04C Fellowship of Love Church,U.S. Senate,,Rep,Herschel Walker,75,27,1,0,47
Chatham,2-05C Holy Spirit Lutheran Church,U.S. Senate,,Rep,Herschel Walker,98,36,3,0,59
Chatham,2-06C Eli Whitney Complex - Savannah,U.S. Senate,,Rep,Herschel Walker,48,15,2,0,31
Chatham,2-06C Eli Whitney Complex,U.S. Senate,,Rep,Herschel Walker,258,158,17,0,83
Chatham,2-07C Christ Community Church,U.S. Senate,,Rep,Herschel Walker,164,64,12,0,88
Chatham,2-09C Salvation Army,U.S. Senate,,Rep,Herschel Walker,190,69,10,0,111
Chatham,2-11C Oasis of Hope,U.S. Senate,,Rep,Herschel Walker,90,43,6,0,41
Chatham,2-12C Williams Court Apts,U.S. Senate,,Rep,Herschel Walker,84,16,4,0,64
Chatham,3-02C Temple Mickve Israel,U.S. Senate,,Rep,Herschel Walker,327,174,17,1,135
Chatham,3-03C Savannah High School,U.S. Senate,,Rep,Herschel Walker,44,20,3,0,21
Chatham,3-04C First African Baptist Church,U.S. Senate,,Rep,Herschel Walker,32,16,1,0,15
Chatham,3-05C New Generations Cathedral,U.S. Senate,,Rep,Herschel Walker,184,67,8,0,109
Chatham,3-08C Jenkins High School,U.S. Senate,,Rep,Herschel Walker,166,63,8,0,95
Chatham,3-09C The Connexion Church,U.S. Senate,,Rep,Herschel Walker,249,49,14,0,186
Chatham,3-10C Bible Baptist Church,U.S. Senate,,Rep,Herschel Walker,155,46,6,0,103
Chatham,3-11C Southside Baptist Church,U.S. Senate,,Rep,Herschel Walker,111,41,3,0,67
Chatham,3-12C Thunderbolt Muni Complex,U.S. Senate,,Rep,Herschel Walker,401,114,15,0,272
Chatham,3-13C New Cov 7 Day Adv Ch,U.S. Senate,,Rep,Herschel Walker,423,189,21,0,213
Chatham,3-14C Oglethorpe Charter Academy,U.S. Senate,,Rep,Herschel Walker,233,117,18,1,97
Chatham,3-14C Oglethorpe Charter Academy - Savannah,U.S. Senate,,Rep,Herschel Walker,31,17,1,0,13
Chatham,4-02C Islands High School Annex,U.S. Senate,,Rep,Herschel Walker,801,384,23,0,394
Chatham,4-04C Lighthouse Baptist Church,U.S. Senate,,Rep,Herschel Walker,961,382,26,0,553
Chatham,4-05C St Francis Episcopal Church,U.S. Senate,,Rep,Herschel Walker,908,396,29,0,483
Chatham,4-06C First Baptist of the Island,U.S. Senate,,Rep,Herschel Walker,1037,513,30,0,494
Chatham,4-07C Wilmington Island UMC,U.S. Senate,,Rep,Herschel Walker,1217,604,41,0,572
Chatham,4-08C Wilmington Island Pres Church,U.S. Senate,,Rep,Herschel Walker,1249,574,54,0,621
Chatham,4-10C Burke Day Public Safety BLDG,U.S. Senate,,Rep,Herschel Walker,537,195,19,1,322
Chatham,4-11C Island Old School Cafe,U.S. Senate,,Rep,Herschel Walker,625,175,19,1,430
Chatham,4-12C St Peters Episcopal,U.S. Senate,,Rep,Herschel Walker,1213,384,49,1,779
Chatham,4-13C Skidaway Community Church,U.S. Senate,,Rep,Herschel Walker,1249,443,87,0,719
Chatham,4-14C Skidaway Island Methodist Church,U.S. Senate,,Rep,Herschel Walker,1816,723,121,1,971
Chatham,5-02C Senior Citizens Center,U.S. Senate,,Rep,Herschel Walker,37,13,3,0,21
Chatham,5-03C Butler Presbyterian Church,U.S. Senate,,Rep,Herschel Walker,11,3,0,0,8
Chatham,5-05C Liberty City Comm Ctr,U.S. Senate,,Rep,Herschel Walker,37,11,1,0,25
Chatham,5-06C Seed Church,U.S. Senate,,Rep,Herschel Walker,67,23,2,0,42
Chatham,5-06C Seed Church - Savannah,U.S. Senate,,Rep,Herschel Walker,45,13,4,0,28
Chatham,5-07C Elks Lodge,U.S. Senate,,Rep,Herschel Walker,161,55,5,0,101
Chatham,5-08C Savannah Primitive BC,U.S. Senate,,Rep,Herschel Walker,218,89,9,0,120
Chatham,5-10C Jonesville Baptist Church,U.S. Senate,,Rep,Herschel Walker,48,17,5,0,26
Chatham,5-11C Largo-Tibet Elementary,U.S. Senate,,Rep,Herschel Walker,250,133,44,0,73
Chatham,6-01C White Bluff Presbyterian,U.S. Senate,,Rep,Herschel Walker,300,121,14,0,165
Chatham,6-02C Windsor Forest Baptist - Savannah,U.S. Senate,,Rep,Herschel Walker,765,339,31,0,395
Chatham,6-02C Windsor Forest Baptist,U.S. Senate,,Rep,Herschel Walker,63,32,3,0,28
Chatham,6-03C Crusader Comm Center,U.S. Senate,,Rep,Herschel Walker,617,303,29,0,285
Chatham,6-05C Windsor Hall,U.S. Senate,,Rep,Herschel Walker,307,136,17,0,154
