county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Whitfield,1A,U.S. Senate,,Rep,Herschel Walker,360,33,170,0,157
Whitfield,2A,U.S. Senate,,Rep,Herschel Walker,996,39,509,1,447
Whitfield,3A,U.S. Senate,,Rep,Herschel Walker,698,17,394,0,287
Whitfield,4A,U.S. Senate,,Rep,Herschel Walker,810,19,409,0,382
Whitfield,5A,U.S. Senate,,Rep,Herschel Walker,153,0,108,1,44
Whitfield,6A,U.S. Senate,,Rep,Herschel Walker,131,5,77,0,49
Whitfield,AN,U.S. Senate,,Rep,Herschel Walker,372,9,262,0,101
Whitfield,CA,U.S. Senate,,Rep,Herschel Walker,689,18,541,0,130
Whitfield,CO,U.S. Senate,,Rep,Herschel Walker,607,14,505,0,88
Whitfield,DG,U.S. Senate,,Rep,Herschel Walker,1067,43,703,1,320
Whitfield,ES,U.S. Senate,,Rep,Herschel Walker,419,8,289,0,122
Whitfield,FI,U.S. Senate,,Rep,Herschel Walker,626,24,442,0,160
Whitfield,GL,U.S. Senate,,Rep,Herschel Walker,754,20,480,1,253
Whitfield,LT,U.S. Senate,,Rep,Herschel Walker,597,15,414,0,168
Whitfield,MC,U.S. Senate,,Rep,Herschel Walker,780,15,589,0,176
Whitfield,NI,U.S. Senate,,Rep,Herschel Walker,1001,22,749,1,229
Whitfield,PG,U.S. Senate,,Rep,Herschel Walker,1610,72,945,0,593
Whitfield,TH,U.S. Senate,,Rep,Herschel Walker,1427,40,949,0,438
Whitfield,TI,U.S. Senate,,Rep,Herschel Walker,275,2,225,0,48
Whitfield,TR,U.S. Senate,,Rep,Herschel Walker,715,17,521,0,177
Whitfield,UT,U.S. Senate,,Rep,Herschel Walker,505,6,411,2,86
Whitfield,VA,U.S. Senate,,Rep,Herschel Walker,2044,50,1393,2,599
Whitfield,WS,U.S. Senate,,Rep,Herschel Walker,1090,32,707,0,351
Whitfield,1A,U.S. Senate,,(Dem,Raphael Warnock ,359,31,180,1,147
Whitfield,2A,U.S. Senate,,(Dem,Raphael Warnock ,446,21,192,0,233
Whitfield,3A,U.S. Senate,,(Dem,Raphael Warnock ,401,30,191,0,180
Whitfield,4A,U.S. Senate,,(Dem,Raphael Warnock ,424,20,192,0,212
Whitfield,5A,U.S. Senate,,(Dem,Raphael Warnock ,325,20,193,1,111
Whitfield,6A,U.S. Senate,,(Dem,Raphael Warnock ,247,13,160,1,73
Whitfield,AN,U.S. Senate,,(Dem,Raphael Warnock ,299,2,178,0,119
Whitfield,CA,U.S. Senate,,(Dem,Raphael Warnock ,131,9,86,0,36
Whitfield,CO,U.S. Senate,,(Dem,Raphael Warnock ,122,13,79,0,30
Whitfield,DG,U.S. Senate,,(Dem,Raphael Warnock ,412,24,237,1,150
Whitfield,ES,U.S. Senate,,(Dem,Raphael Warnock ,172,15,97,0,60
Whitfield,FI,U.S. Senate,,(Dem,Raphael Warnock ,205,8,102,0,95
Whitfield,GL,U.S. Senate,,(Dem,Raphael Warnock ,281,17,165,0,99
Whitfield,LT,U.S. Senate,,(Dem,Raphael Warnock ,67,8,37,0,22
Whitfield,MC,U.S. Senate,,(Dem,Raphael Warnock ,121,5,64,0,52
Whitfield,NI,U.S. Senate,,(Dem,Raphael Warnock ,179,15,101,0,63
Whitfield,PG,U.S. Senate,,(Dem,Raphael Warnock ,509,26,253,0,230
Whitfield,TH,U.S. Senate,,(Dem,Raphael Warnock ,347,45,158,0,144
Whitfield,TI,U.S. Senate,,(Dem,Raphael Warnock ,42,2,28,0,12
Whitfield,TR,U.S. Senate,,(Dem,Raphael Warnock ,95,8,54,0,33
Whitfield,UT,U.S. Senate,,(Dem,Raphael Warnock ,73,3,55,0,15
Whitfield,VA,U.S. Senate,,(Dem,Raphael Warnock ,514,38,243,0,233
Whitfield,WS,U.S. Senate,,(Dem,Raphael Warnock ,290,23,119,0,148
