county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Stewart,Richland,U.S. Senate,,Rep,Herschel Walker,229,7,128,0,94
Stewart,Louvale,U.S. Senate,,Rep,Herschel Walker,61,4,40,0,17
Stewart,Lumpkin,U.S. Senate,,Rep,Herschel Walker,203,5,71,0,127
Stewart,Omaha,U.S. Senate,,Rep,Herschel Walker,41,1,37,0,3
Stewart,Richland,U.S. Senate,,(Dem,Raphael Warnock ,391,66,188,1,136
Stewart,Louvale,U.S. Senate,,(Dem,Raphael Warnock ,100,5,56,0,39
Stewart,Lumpkin,U.S. Senate,,(Dem,Raphael Warnock ,360,28,101,0,231
Stewart,Omaha,U.S. Senate,,(Dem,Raphael Warnock ,48,5,33,0,10
