county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Burke,Alexander,U.S. Senate,,Rep,Herschel Walker,128,34,2,0,92
Burke,Four Points,U.S. Senate,,Rep,Herschel Walker,858,294,23,0,541
Burke,Girard,U.S. Senate,,Rep,Herschel Walker,197,57,17,0,123
Burke,Gough,U.S. Senate,,Rep,Herschel Walker,100,40,4,0,56
Burke,Greenscut,U.S. Senate,,Rep,Herschel Walker,344,144,11,0,189
Burke,Keysville,U.S. Senate,,Rep,Herschel Walker,101,23,2,0,76
Burke,Midville,U.S. Senate,,Rep,Herschel Walker,108,20,2,0,86
Burke,Munnerlyn,U.S. Senate,,Rep,Herschel Walker,93,35,1,0,57
Burke,Sardis,U.S. Senate,,Rep,Herschel Walker,315,70,8,0,237
Burke,Scotts Crossroads,U.S. Senate,,Rep,Herschel Walker,55,14,0,0,41
Burke,Telfair,U.S. Senate,,Rep,Herschel Walker,287,88,8,0,191
Burke,St Clair,U.S. Senate,,Rep,Herschel Walker,175,68,7,0,100
Burke,Vidette,U.S. Senate,,Rep,Herschel Walker,93,15,2,2,74
Burke,North Waynesboro,U.S. Senate,,Rep,Herschel Walker,393,265,17,0,111
Burke,South Waynesboro,U.S. Senate,,Rep,Herschel Walker,1071,636,37,1,397
Burke,Blakeney,U.S. Senate,,Rep,Herschel Walker,144,74,1,0,69
Burke,Alexander,U.S. Senate,,Dem,Raphael Warnock ,93,44,15,1,33
Burke,Four Points,U.S. Senate,,Dem,Raphael Warnock ,412,207,29,1,175
Burke,Girard,U.S. Senate,,Dem,Raphael Warnock ,183,49,27,0,107
Burke,Gough,U.S. Senate,,Dem,Raphael Warnock ,148,62,19,0,67
Burke,Greenscut,U.S. Senate,,Dem,Raphael Warnock ,216,82,20,0,114
Burke,Keysville,U.S. Senate,,Dem,Raphael Warnock ,102,11,7,0,84
Burke,Midville,U.S. Senate,,Dem,Raphael Warnock ,156,23,18,0,115
Burke,Munnerlyn,U.S. Senate,,Dem,Raphael Warnock ,47,18,4,0,25
Burke,Sardis,U.S. Senate,,Dem,Raphael Warnock ,177,43,16,0,118
Burke,Scotts Crossroads,U.S. Senate,,Dem,Raphael Warnock ,80,33,6,0,41
Burke,Telfair,U.S. Senate,,Dem,Raphael Warnock ,252,123,37,0,92
Burke,St Clair,U.S. Senate,,Dem,Raphael Warnock ,110,46,16,0,48
Burke,Vidette,U.S. Senate,,Dem,Raphael Warnock ,82,24,7,1,50
Burke,North Waynesboro,U.S. Senate,,Dem,Raphael Warnock ,913,473,134,0,306
Burke,South Waynesboro,U.S. Senate,,Dem,Raphael Warnock ,748,420,81,2,245
Burke,Blakeney,U.S. Senate,,Dem,Raphael Warnock ,166,81,14,1,70
Burke,Alexander,U.S. Senate,,Lib,Chase Oliver,0,0,0,0,0
Burke,Four Points,U.S. Senate,,Lib,Chase Oliver,25,3,3,0,19
Burke,Girard,U.S. Senate,,Lib,Chase Oliver,4,1,0,0,3
Burke,Gough,U.S. Senate,,Lib,Chase Oliver,1,0,0,0,1
Burke,Greenscut,U.S. Senate,,Lib,Chase Oliver,8,2,0,0,6
Burke,Keysville,U.S. Senate,,Lib,Chase Oliver,0,0,0,0,0
Burke,Midville,U.S. Senate,,Lib,Chase Oliver,1,0,0,0,1
Burke,Munnerlyn,U.S. Senate,,Lib,Chase Oliver,0,0,0,0,0
Burke,Sardis,U.S. Senate,,Lib,Chase Oliver,5,0,0,0,5
Burke,Scotts Crossroads,U.S. Senate,,Lib,Chase Oliver,1,0,0,0,1
Burke,Telfair,U.S. Senate,,Lib,Chase Oliver,5,2,0,0,3
Burke,St Clair,U.S. Senate,,Lib,Chase Oliver,5,1,0,0,4
Burke,Vidette,U.S. Senate,,Lib,Chase Oliver,1,0,0,0,1
Burke,North Waynesboro,U.S. Senate,,Lib,Chase Oliver,10,4,3,0,3
Burke,South Waynesboro,U.S. Senate,,Lib,Chase Oliver,31,15,2,0,14
Burke,Blakeney,U.S. Senate,,Lib,Chase Oliver,5,1,0,0,4
Burke,Alexander,Governor,,Rep,Brian Kemp ,127,33,2,0,92
Burke,Four Points,Governor,,Rep,Brian Kemp ,906,310,27,0,569
