county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Cook,Cecil,U.S. Senate,,Rep,Herschel Walker,542,318,11,0,213
Cook,Delle Beamguard,U.S. Senate,,Rep,Herschel Walker,999,621,37,0,341
Cook,Elm Pine,U.S. Senate,,Rep,Herschel Walker,15,5,2,0,8
Cook,Lenox,U.S. Senate,,Rep,Herschel Walker,575,217,13,0,345
Cook,Massee,U.S. Senate,,Rep,Herschel Walker,435,280,8,0,147
Cook,New Life Baptist Church,U.S. Senate,,Rep,Herschel Walker,612,304,16,0,292
Cook,Riverbend,U.S. Senate,,Rep,Herschel Walker,621,381,33,0,207
Cook,Sparks,U.S. Senate,,Rep,Herschel Walker,145,68,4,0,73
Cook,Cecil,U.S. Senate,,Dem,Raphael Warnock ,357,218,33,0,106
Cook,Delle Beamguard,U.S. Senate,,Dem,Raphael Warnock ,297,167,33,0,97
Cook,Elm Pine,U.S. Senate,,Dem,Raphael Warnock ,207,89,26,0,92
Cook,Lenox,U.S. Senate,,Dem,Raphael Warnock ,132,44,16,0,72
Cook,Massee,U.S. Senate,,Dem,Raphael Warnock ,91,57,9,0,25
Cook,New Life Baptist Church,U.S. Senate,,Dem,Raphael Warnock ,89,51,8,0,30
Cook,Riverbend,U.S. Senate,,Dem,Raphael Warnock ,85,62,9,0,14
Cook,Sparks,U.S. Senate,,Dem,Raphael Warnock ,239,101,20,0,118
Cook,Cecil,U.S. Senate,,L,Chase Oliver,16,8,3,0,5
Cook,Delle Beamguard,U.S. Senate,,L,Chase Oliver,16,8,1,0,7
Cook,Elm Pine,U.S. Senate,,L,Chase Oliver,0,0,0,0,0
Cook,Lenox,U.S. Senate,,L,Chase Oliver,14,5,2,0,7
Cook,Massee,U.S. Senate,,L,Chase Oliver,13,8,0,0,5
Cook,New Life Baptist Church,U.S. Senate,,L,Chase Oliver,13,2,3,0,8
Cook,Riverbend,U.S. Senate,,L,Chase Oliver,16,5,1,0,10
Cook,Sparks,U.S. Senate,,L,Chase Oliver,8,3,0,0,5
Cook,Cecil,Governor,,Rep,Brian Kemp ,568,330,16,0,222
Cook,Delle Beamguard,Governor,,Rep,Brian Kemp ,1055,644,45,0,366
Cook,Elm Pine,Governor,,Rep,Brian Kemp ,16,5,1,0,10
Cook,Lenox,Governor,,Rep,Brian Kemp ,601,228,19,0,354
Cook,Massee,Governor,,Rep,Brian Kemp ,455,293,9,0,153
Cook,New Life Baptist Church,Governor,,Rep,Brian Kemp ,636,311,21,0,304
Cook,Riverbend,Governor,,Rep,Brian Kemp ,648,397,36,0,215
Cook,Sparks,Governor,,Rep,Brian Kemp ,159,74,4,0,81
Cook,Cecil,Governor,,Dem,Stacey Abrams,343,213,29,0,101
