county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Dooly,Lilly,U.S. Senate,,Rep,Herschel Walker,135,1,90,0,44
Dooly,Byromville,U.S. Senate,,Rep,Herschel Walker,169,2,127,0,40
Dooly,Unadilla,U.S. Senate,,Rep,Herschel Walker,432,15,257,0,160
Dooly,Vienna,U.S. Senate,,Rep,Herschel Walker,691,16,249,0,426
Dooly,Pinehurst,U.S. Senate,,Rep,Herschel Walker,218,5,139,0,74
Dooly,Lilly,U.S. Senate,,(Dem,Raphael Warnock ,126,12,60,0,54
Dooly,Byromville,U.S. Senate,,(Dem,Raphael Warnock ,175,20,93,0,62
Dooly,Unadilla,U.S. Senate,,(Dem,Raphael Warnock ,380,26,212,0,142
Dooly,Vienna,U.S. Senate,,(Dem,Raphael Warnock ,657,56,218,0,383
Dooly,Pinehurst,U.S. Senate,,(Dem,Raphael Warnock ,70,5,35,0,30
