county,precinct,office,district,party,candidate,votes,absentee_by_mail_votes,election_day_votes,provisional_votes,advance_voting_votes
Chatham,3-08C Jenkins High School,U.S. Senate,,Rep,Herschel Walker,137,2,109,0,26
Chatham,3-09C The Connexion Church,U.S. Senate,,Rep,Herschel Walker,233,13,204,1,15
Chatham,3-10C Bible Baptist Church,U.S. Senate,,Rep,Herschel Walker,141,6,102,0,33
Chatham,3-11C Southside Baptist Church,U.S. Senate,,Rep,Herschel Walker,110,3,78,0,29
Chatham,3-12C Thunderbolt Muni Complex,U.S. Senate,,Rep,Herschel Walker,342,10,268,0,64
Chatham,3-13C New Cov 7 Day Adv Ch,U.S. Senate,,Rep,Herschel Walker,370,17,273,0,80
Chatham,3-14C Oglethorpe Charter Academy,U.S. Senate,,Rep,Herschel Walker,236,18,161,0,57
Chatham,4-02C Islands High School Annex,U.S. Senate,,Rep,Herschel Walker,718,14,504,1,199
Chatham,4-04C Lighthouse Baptist Church,U.S. Senate,,Rep,Herschel Walker,907,29,697,0,181
Chatham,4-05C St Francis Episcopal Church,U.S. Senate,,Rep,Herschel Walker,822,27,611,1,183
Chatham,4-06C First Baptist of the Island,U.S. Senate,,Rep,Herschel Walker,929,22,676,0,231
Chatham,4-07C Wilmington Island UMC,U.S. Senate,,Rep,Herschel Walker,1083,30,788,0,265
Chatham,4-08C Wilmington Island Pres Church,U.S. Senate,,Rep,Herschel Walker,1155,43,872,0,240
Chatham,4-10C Burke Day Public Safety BLDG,U.S. Senate,,Rep,Herschel Walker,514,31,391,0,92
Chatham,4-11C Island Old School Cafe,U.S. Senate,,Rep,Herschel Walker,583,20,476,1,86
Chatham,4-12C St Peters Episcopal,U.S. Senate,,Rep,Herschel Walker,1093,47,872,0,174
Chatham,4-13C Skidaway Community Church,U.S. Senate,,Rep,Herschel Walker,1157,92,864,0,201
Chatham,4-14C Skidaway Island Methodist Church,U.S. Senate,,Rep,Herschel Walker,1640,108,1200,0,332
Chatham,5-02C Senior Citizens Center,U.S. Senate,,Rep,Herschel Walker,32,0,27,0,5
Chatham,5-03C Butler Presbyterian Church,U.S. Senate,,Rep,Herschel Walker,10,0,8,0,2
Chatham,5-05C Liberty City Comm Ctr,U.S. Senate,,Rep,Herschel Walker,28,2,23,0,3
Chatham,5-06C Seed Church,U.S. Senate,,Rep,Herschel Walker,96,9,68,0,19
Chatham,5-07C Elks Lodge,U.S. Senate,,Rep,Herschel Walker,135,4,105,0,26
Chatham,5-08C Savannah Primitive BC,U.S. Senate,,Rep,Herschel Walker,191,9,128,0,54
Chatham,5-10C Jonesville Baptist Church,U.S. Senate,,Rep,Herschel Walker,49,4,32,0,13
Chatham,5-11C Largo-Tibet Elementary,U.S. Senate,,Rep,Herschel Walker,205,40,87,0,78
Chatham,6-01C White Bluff Presbyterian,U.S. Senate,,Rep,Herschel Walker,273,9,196,0,68
Chatham,6-02C Windsor Forest Baptist,U.S. Senate,,Rep,Herschel Walker,779,36,569,0,174
Chatham,6-03C Crusader Comm Center,U.S. Senate,,Rep,Herschel Walker,529,19,356,0,154
Chatham,6-05C Windsor Hall,U.S. Senate,,Rep,Herschel Walker,261,15,179,0,67
Chatham,6-06C The Light Church,U.S. Senate,,Rep,Herschel Walker,285,24,198,0,63
Chatham,6-08C Christ Memorial Baptist Church,U.S. Senate,,Rep,Herschel Walker,193,9,120,0,64
Chatham,6-09C Trinity Lutheran Church,U.S. Senate,,Rep,Herschel Walker,631,33,389,0,209
Chatham,6-10C Georgetown Elementary,U.S. Senate,,Rep,Herschel Walker,959,33,617,0,309
Chatham,6-11C Coastal GA Botanical Gardens,U.S. Senate,,Rep,Herschel Walker,559,23,391,1,144
Chatham,7-01C First Baptist Church of Garden City,U.S. Senate,,Rep,Herschel Walker,351,6,275,1,69
Chatham,7-03C PB Edwards Gym,U.S. Senate,,Rep,Herschel Walker,333,8,295,0,30
Chatham,7-04C Lake Shore Comm Ctr,U.S. Senate,,Rep,Herschel Walker,216,5,186,0,25
Chatham,7-05C Woodlawn Baptist Church,U.S. Senate,,Rep,Herschel Walker,198,8,155,0,35
Chatham,7-06C 1st Baptist Church of Pooler,U.S. Senate,,Rep,Herschel Walker,606,30,406,0,170
Chatham,7-07C Rothwell Baptist Church,U.S. Senate,,Rep,Herschel Walker,1048,48,723,0,277
Chatham,7-08C Bloomingdale Comm Ctr,U.S. Senate,,Rep,Herschel Walker,966,18,853,0,95
Chatham,"7-09C Compassion Christian, Henderson",U.S. Senate,,Rep,Herschel Walker,443,16,318,0,109
Chatham,7-10C Progressive Rec Center,U.S. Senate,,Rep,Herschel Walker,478,31,282,0,165
Chatham,7-11C Savannah Fire Station 14,U.S. Senate,,Rep,Herschel Walker,312,18,247,0,47
Chatham,7-12C West Chatham Baptist Church,U.S. Senate,,Rep,Herschel Walker,562,23,390,0,149
Chatham,7-13C Southside Fire Trng Ctr,U.S. Senate,,Rep,Herschel Walker,919,47,557,0,315
Chatham,7-14C Coastal Cathedral,U.S. Senate,,Rep,Herschel Walker,1053,65,732,0,256
Chatham,7-15C Rice Creek School,U.S. Senate,,Rep,Herschel Walker,313,13,257,0,43
Chatham,7-16C Pooler Recreation Center Gymnasium,U.S. Senate,,Rep,Herschel Walker,971,74,564,1,332
Chatham,8-01C R.M.G. Civil Rights Museum,U.S. Senate,,Rep,Herschel Walker,135,4,83,0,48
Chatham,8-02C Hellenic Center,U.S. Senate,,Rep,Herschel Walker,84,3,57,0,24
Chatham,8-03C Silk Hope Baptist Church,U.S. Senate,,Rep,Herschel Walker,206,8,173,1,24
Chatham,8-05C W Broad St YMCA,U.S. Senate,,Rep,Herschel Walker,19,0,16,0,3
Chatham,8-06C Tompkins Rec Center,U.S. Senate,,Rep,Herschel Walker,7,0,7,0,0
Chatham,8-07C Woodville-Tompkins TI,U.S. Senate,,Rep,Herschel Walker,17,0,13,0,4
Chatham,8-08C Resur of Our Lord Church,U.S. Senate,,Rep,Herschel Walker,15,0,13,0,2
Chatham,8-09C Moses Jackson Center,U.S. Senate,,Rep,Herschel Walker,10,2,7,0,1
Chatham,8-10C Carver Heights Comm Ctr,U.S. Senate,,Rep,Herschel Walker,8,1,6,0,1
Chatham,8-11C Butler Elementary,U.S. Senate,,Rep,Herschel Walker,11,1,8,0,2
Chatham,8-12C Beach High School,U.S. Senate,,Rep,Herschel Walker,57,1,40,0,16
Chatham,8-13C Savannah Christian,U.S. Senate,,Rep,Herschel Walker,196,14,150,0,32
Chatham,8-15C Cooper Center,U.S. Senate,,Rep,Herschel Walker,36,0,30,0,6
Chatham,8-16C Mighty 8th Museum,U.S. Senate,,Rep,Herschel Walker,573,28,378,0,167
Chatham,8-17C Georgia Tech Savannah Campus,U.S. Senate,,Rep,Herschel Walker,346,7,264,3,72
Chatham,8-18C Savannah First 7th Day Adv Church,U.S. Senate,,Rep,Herschel Walker,120,1,99,0,20
Chatham,1-01C First Presbyterian Church,U.S. Senate,,(Dem,Raphael Warnock ,1421,101,822,0,498
Chatham,1-05C JEA Building,U.S. Senate,,(Dem,Raphael Warnock ,867,69,489,0,309
Chatham,1-06C Central Church of Christ,U.S. Senate,,(Dem,Raphael Warnock ,628,73,338,0,217
Chatham,1-08C Grace United Methodist Church,U.S. Senate,,(Dem,Raphael Warnock ,459,42,259,1,157
Chatham,1-09C Immanuel Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,488,29,273,0,186
Chatham,1-10C St Thomas Episcopal Church,U.S. Senate,,(Dem,Raphael Warnock ,221,18,154,0,49
Chatham,1-12C Isle of Hope Baptist,U.S. Senate,,(Dem,Raphael Warnock ,459,52,261,0,146
Chatham,1-13C The Sanctuary,U.S. Senate,,(Dem,Raphael Warnock ,334,42,205,0,87
Chatham,1-14C St. Luke United Methodist Church,U.S. Senate,,(Dem,Raphael Warnock ,404,57,174,0,173
Chatham,1-16C Ferguson Ave Baptist,U.S. Senate,,(Dem,Raphael Warnock ,474,54,268,0,152
Chatham,1-17C Islands Christian Church,U.S. Senate,,(Dem,Raphael Warnock ,610,55,288,0,267
Chatham,2-02C River Pointe,U.S. Senate,,(Dem,Raphael Warnock ,510,30,279,1,200
Chatham,2-03C W W Law Center,U.S. Senate,,(Dem,Raphael Warnock ,516,38,309,1,168
Chatham,2-04C Fellowship of Love Church,U.S. Senate,,(Dem,Raphael Warnock ,953,96,564,1,292
Chatham,2-05C Holy Spirit Lutheran Church,U.S. Senate,,(Dem,Raphael Warnock ,1239,87,695,0,457
Chatham,2-06C Eli Whitney Complex,U.S. Senate,,(Dem,Raphael Warnock ,414,32,291,0,91
Chatham,2-07C Christ Community Church,U.S. Senate,,(Dem,Raphael Warnock ,1001,64,638,1,298
Chatham,2-09C Salvation Army,U.S. Senate,,(Dem,Raphael Warnock ,1345,118,745,2,480
Chatham,2-11C Oasis of Hope,U.S. Senate,,(Dem,Raphael Warnock ,576,42,342,2,190
Chatham,2-12C Williams Court Apts,U.S. Senate,,(Dem,Raphael Warnock ,643,48,388,1,206
Chatham,3-02C Temple Mickve Israel,U.S. Senate,,(Dem,Raphael Warnock ,609,67,245,0,297
Chatham,3-03C Savannah High School,U.S. Senate,,(Dem,Raphael Warnock ,370,24,262,0,84
Chatham,3-04C First African Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,611,43,401,2,165
Chatham,3-05C New Generations Cathedral,U.S. Senate,,(Dem,Raphael Warnock ,662,32,427,1,202
Chatham,3-08C Jenkins High School,U.S. Senate,,(Dem,Raphael Warnock ,442,26,250,0,166
Chatham,3-09C The Connexion Church,U.S. Senate,,(Dem,Raphael Warnock ,193,22,120,0,51
Chatham,3-10C Bible Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,1046,83,639,3,321
Chatham,3-11C Southside Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,538,28,365,3,142
Chatham,3-12C Thunderbolt Muni Complex,U.S. Senate,,(Dem,Raphael Warnock ,470,45,301,0,124
Chatham,3-13C New Cov 7 Day Adv Ch,U.S. Senate,,(Dem,Raphael Warnock ,602,46,335,2,219
Chatham,3-14C Oglethorpe Charter Academy,U.S. Senate,,(Dem,Raphael Warnock ,916,76,422,0,418
Chatham,4-02C Islands High School Annex,U.S. Senate,,(Dem,Raphael Warnock ,465,42,250,0,173
Chatham,4-04C Lighthouse Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,495,48,264,2,181
Chatham,4-05C St Francis Episcopal Church,U.S. Senate,,(Dem,Raphael Warnock ,499,59,273,0,167
Chatham,4-06C First Baptist of the Island,U.S. Senate,,(Dem,Raphael Warnock ,420,38,224,0,158
Chatham,4-07C Wilmington Island UMC,U.S. Senate,,(Dem,Raphael Warnock ,680,54,350,0,276
Chatham,4-08C Wilmington Island Pres Church,U.S. Senate,,(Dem,Raphael Warnock ,568,53,306,0,209
Chatham,4-10C Burke Day Public Safety BLDG,U.S. Senate,,(Dem,Raphael Warnock ,392,37,268,0,87
Chatham,4-11C Island Old School Cafe,U.S. Senate,,(Dem,Raphael Warnock ,442,26,320,0,96
Chatham,4-12C St Peters Episcopal,U.S. Senate,,(Dem,Raphael Warnock ,538,64,303,0,171
Chatham,4-13C Skidaway Community Church,U.S. Senate,,(Dem,Raphael Warnock ,717,104,351,0,262
Chatham,4-14C Skidaway Island Methodist Church,U.S. Senate,,(Dem,Raphael Warnock ,1073,198,479,0,396
Chatham,5-02C Senior Citizens Center,U.S. Senate,,(Dem,Raphael Warnock ,239,14,166,0,59
Chatham,5-03C Butler Presbyterian Church,U.S. Senate,,(Dem,Raphael Warnock ,392,43,250,0,99
Chatham,5-05C Liberty City Comm Ctr,U.S. Senate,,(Dem,Raphael Warnock ,1265,143,703,0,419
Chatham,5-06C Seed Church,U.S. Senate,,(Dem,Raphael Warnock ,715,61,410,0,244
Chatham,5-07C Elks Lodge,U.S. Senate,,(Dem,Raphael Warnock ,489,23,277,0,189
Chatham,5-08C Savannah Primitive BC,U.S. Senate,,(Dem,Raphael Warnock ,572,41,336,0,195
Chatham,5-10C Jonesville Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,1323,126,787,1,409
Chatham,5-11C Largo-Tibet Elementary,U.S. Senate,,(Dem,Raphael Warnock ,904,79,470,2,353
Chatham,6-01C White Bluff Presbyterian,U.S. Senate,,(Dem,Raphael Warnock ,541,32,297,1,211
Chatham,6-02C Windsor Forest Baptist,U.S. Senate,,(Dem,Raphael Warnock ,622,52,290,0,280
Chatham,6-03C Crusader Comm Center,U.S. Senate,,(Dem,Raphael Warnock ,909,81,411,0,417
Chatham,6-05C Windsor Hall,U.S. Senate,,(Dem,Raphael Warnock ,622,48,344,0,230
Chatham,6-06C The Light Church,U.S. Senate,,(Dem,Raphael Warnock ,356,26,204,0,126
Chatham,6-08C Christ Memorial Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,654,38,351,0,265
Chatham,6-09C Trinity Lutheran Church,U.S. Senate,,(Dem,Raphael Warnock ,945,72,461,2,410
Chatham,6-10C Georgetown Elementary,U.S. Senate,,(Dem,Raphael Warnock ,1199,132,528,0,539
Chatham,6-11C Coastal GA Botanical Gardens,U.S. Senate,,(Dem,Raphael Warnock ,1427,92,677,2,656
Chatham,7-01C First Baptist Church of Garden City,U.S. Senate,,(Dem,Raphael Warnock ,335,30,212,0,93
Chatham,7-03C PB Edwards Gym,U.S. Senate,,(Dem,Raphael Warnock ,153,7,116,0,30
Chatham,7-04C Lake Shore Comm Ctr,U.S. Senate,,(Dem,Raphael Warnock ,1030,30,676,0,324
Chatham,7-05C Woodlawn Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,280,19,182,0,79
Chatham,7-06C 1st Baptist Church of Pooler,U.S. Senate,,(Dem,Raphael Warnock ,738,76,376,3,283
Chatham,7-07C Rothwell Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,680,80,312,0,288
Chatham,7-08C Bloomingdale Comm Ctr,U.S. Senate,,(Dem,Raphael Warnock ,334,31,199,0,104
Chatham,"7-09C Compassion Christian, Henderson",U.S. Senate,,(Dem,Raphael Warnock ,711,61,379,2,269
Chatham,7-10C Progressive Rec Center,U.S. Senate,,(Dem,Raphael Warnock ,1185,88,581,2,514
Chatham,7-11C Savannah Fire Station 14,U.S. Senate,,(Dem,Raphael Warnock ,785,56,441,1,287
Chatham,7-12C West Chatham Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,1072,79,463,2,528
Chatham,7-13C Southside Fire Trng Ctr,U.S. Senate,,(Dem,Raphael Warnock ,695,102,251,0,342
Chatham,7-14C Coastal Cathedral,U.S. Senate,,(Dem,Raphael Warnock ,2537,200,1206,3,1128
Chatham,7-15C Rice Creek School,U.S. Senate,,(Dem,Raphael Warnock ,819,37,522,0,260
Chatham,7-16C Pooler Recreation Center Gymnasium,U.S. Senate,,(Dem,Raphael Warnock ,1092,123,412,1,556
Chatham,8-01C R.M.G. Civil Rights Museum,U.S. Senate,,(Dem,Raphael Warnock ,347,31,126,1,189
Chatham,8-02C Hellenic Center,U.S. Senate,,(Dem,Raphael Warnock ,652,54,357,0,241
Chatham,8-03C Silk Hope Baptist Church,U.S. Senate,,(Dem,Raphael Warnock ,127,6,83,0,38
Chatham,8-05C W Broad St YMCA,U.S. Senate,,(Dem,Raphael Warnock ,422,28,284,1,109
Chatham,8-06C Tompkins Rec Center,U.S. Senate,,(Dem,Raphael Warnock ,357,37,232,0,88
Chatham,8-07C Woodville-Tompkins TI,U.S. Senate,,(Dem,Raphael Warnock ,212,12,147,0,53
Chatham,8-08C Resur of Our Lord Church,U.S. Senate,,(Dem,Raphael Warnock ,623,60,407,1,155
Chatham,8-09C Moses Jackson Center,U.S. Senate,,(Dem,Raphael Warnock ,523,52,345,0,126
Chatham,8-10C Carver Heights Comm Ctr,U.S. Senate,,(Dem,Raphael Warnock ,750,103,476,0,171
Chatham,8-11C Butler Elementary,U.S. Senate,,(Dem,Raphael Warnock ,716,83,440,0,193
Chatham,8-12C Beach High School,U.S. Senate,,(Dem,Raphael Warnock ,408,26,243,0,139
Chatham,8-13C Savannah Christian,U.S. Senate,,(Dem,Raphael Warnock ,102,17,46,0,39
Chatham,8-15C Cooper Center,U.S. Senate,,(Dem,Raphael Warnock ,527,44,343,2,138
Chatham,8-16C Mighty 8th Museum,U.S. Senate,,(Dem,Raphael Warnock ,910,81,443,1,385
Chatham,8-17C Georgia Tech Savannah Campus,U.S. Senate,,(Dem,Raphael Warnock ,842,56,447,6,333
Chatham,8-18C Savannah First 7th Day Adv Church,U.S. Senate,,(Dem,Raphael Warnock ,311,15,202,0,94
