county,precinct,office,district,party,candidate,votes,advance_voting_votes,absentee_by_mail_votes,provisional_votes,election_day_votes
Jefferson,Stapleton Crossroads,U.S. Senate,,Rep,Herschel Junior Walker,180,69,9,0,102
Jefferson,Matthews,U.S. Senate,,Rep,Herschel Junior Walker,269,43,7,0,219
Jefferson,Wrens,U.S. Senate,,Rep,Herschel Junior Walker,738,282,34,1,421
Jefferson,Louisville,U.S. Senate,,Rep,Herschel Junior Walker,940,645,40,0,255
Jefferson,Wadley,U.S. Senate,,Rep,Herschel Junior Walker,298,167,15,0,116
Jefferson,Bartow,U.S. Senate,,Rep,Herschel Junior Walker,157,59,7,0,91
Jefferson,Stapleton,U.S. Senate,,Rep,Herschel Junior Walker,253,46,9,0,198
Jefferson,Avera,U.S. Senate,,Rep,Herschel Junior Walker,206,28,2,0,176
Jefferson,Stapleton Crossroads,U.S. Senate,,Dem,Raphael Warnock ,101,42,15,0,44
Jefferson,Matthews,U.S. Senate,,Dem,Raphael Warnock ,108,43,12,0,53
Jefferson,Wrens,U.S. Senate,,Dem,Raphael Warnock ,800,331,90,0,379
Jefferson,Louisville,U.S. Senate,,Dem,Raphael Warnock ,1200,724,144,0,332
Jefferson,Wadley,U.S. Senate,,Dem,Raphael Warnock ,646,270,101,0,275
Jefferson,Bartow,U.S. Senate,,Dem,Raphael Warnock ,130,73,8,0,49
Jefferson,Stapleton,U.S. Senate,,Dem,Raphael Warnock ,140,46,11,0,83
Jefferson,Avera,U.S. Senate,,Dem,Raphael Warnock ,33,9,3,0,21
Jefferson,Stapleton Crossroads,U.S. Senate,,Lib,Chase Oliver,2,0,0,0,2
Jefferson,Matthews,U.S. Senate,,Lib,Chase Oliver,5,0,0,0,5
Jefferson,Wrens,U.S. Senate,,Lib,Chase Oliver,13,4,1,0,8
Jefferson,Louisville,U.S. Senate,,Lib,Chase Oliver,17,7,1,0,9
Jefferson,Wadley,U.S. Senate,,Lib,Chase Oliver,9,3,2,0,4
Jefferson,Bartow,U.S. Senate,,Lib,Chase Oliver,2,1,0,0,1
Jefferson,Stapleton,U.S. Senate,,Lib,Chase Oliver,2,0,0,0,2
Jefferson,Avera,U.S. Senate,,Lib,Chase Oliver,4,0,2,0,2
Jefferson,Stapleton Crossroads,Governor,,Rep,Brian Kemp ,188,71,11,0,106
Jefferson,Matthews,Governor,,Rep,Brian Kemp ,274,43,5,0,226
Jefferson,Wrens,Governor,,Rep,Brian Kemp ,772,298,33,1,440
Jefferson,Louisville,Governor,,Rep,Brian Kemp ,982,665,48,0,269
Jefferson,Wadley,Governor,,Rep,Brian Kemp ,313,174,15,0,124
Jefferson,Bartow,Governor,,Rep,Brian Kemp ,161,60,7,0,94
Jefferson,Stapleton,Governor,,Rep,Brian Kemp ,261,49,9,0,203
Jefferson,Avera,Governor,,Rep,Brian Kemp ,211,28,4,0,179
Jefferson,Stapleton Crossroads,Governor,,Dem,Stacey Abrams,97,41,13,0,43
Jefferson,Matthews,Governor,,Dem,Stacey Abrams,105,43,13,0,49
Jefferson,Wrens,Governor,,Dem,Stacey Abrams,781,326,93,0,362
Jefferson,Louisville,Governor,,Dem,Stacey Abrams,1175,713,136,0,326
Jefferson,Wadley,Governor,,Dem,Stacey Abrams,639,266,103,0,270
Jefferson,Bartow,Governor,,Dem,Stacey Abrams,126,71,8,0,47
Jefferson,Stapleton,Governor,,Dem,Stacey Abrams,135,43,11,0,81
Jefferson,Avera,Governor,,Dem,Stacey Abrams,31,9,3,0,19
Jefferson,Stapleton Crossroads,Governor,,Lib,Shane Hazel,0,0,0,0,0
Jefferson,Matthews,Governor,,Lib,Shane Hazel,1,0,0,0,1
Jefferson,Wrens,Governor,,Lib,Shane Hazel,7,1,0,0,6
Jefferson,Louisville,Governor,,Lib,Shane Hazel,11,5,0,0,6
Jefferson,Wadley,Governor,,Lib,Shane Hazel,3,1,0,0,2
Jefferson,Bartow,Governor,,Lib,Shane Hazel,2,2,0,0,0
Jefferson,Stapleton,Governor,,Lib,Shane Hazel,1,0,0,0,1
Jefferson,Avera,Governor,,Lib,Shane Hazel,2,0,0,0,2
Jefferson,Stapleton Crossroads,Lieutenant Governor,,Rep,Burt Jones,185,71,11,0,103
Jefferson,Matthews,Lieutenant Governor,,Rep,Burt Jones,268,43,6,0,219
Jefferson,Wrens,Lieutenant Governor,,Rep,Burt Jones,760,294,33,1,432
Jefferson,Louisville,Lieutenant Governor,,Rep,Burt Jones,956,646,44,0,266
Jefferson,Wadley,Lieutenant Governor,,Rep,Burt Jones,303,172,17,0,114
Jefferson,Bartow,Lieutenant Governor,,Rep,Burt Jones,158,59,7,0,92
Jefferson,Stapleton,Lieutenant Governor,,Rep,Burt Jones,256,49,9,0,198
Jefferson,Avera,Lieutenant Governor,,Rep,Burt Jones,211,27,5,0,179
